위도,경도,name,addr:full,highway,public_transport,operator
37.324632,127.889866,삼성동,강원도 원주시 흥업면 사제로 385,bus_stop,platform,원주시
37.279249,127.909919,세동,강원도 원주시 흥업면 세동길 10-16,bus_stop,platform,원주시
37.280122,127.91001,세동마을,강원도 원주시 흥업면 세동길 8,bus_stop,platform,원주시
37.311282,127.906637,신길촌,강원도 원주시 흥업면 사제로 159,bus_stop,platform,원주시
37.389696,127.883801,신촌,강원도 원주시 지정면 신평석화로 102-8,bus_stop,platform,원주시
37.310241,127.907632,신촌,강원도 원주시 흥업면 사제로 147,bus_stop,platform,원주시
37.311633,127.906347,신촌길,강원도 원주시 흥업면 범파정길 21,bus_stop,platform,원주시
37.307715,127.909238,신촌길,강원도 원주시 흥업면 사제로 101,bus_stop,platform,원주시
37.280264,127.901829,연세대학교,강원도 원주시 흥업면 북원로 1412-5,bus_stop,platform,원주시
37.27735,127.903305,연세대 스포츠센터,강원도 원주시 흥업면 연세대길 1,bus_stop,platform,원주시
37.277093,127.903682,연세대 복지타운,강원도 원주시 흥업면 연세대길 1,bus_stop,platform,원주시
37.276807,127.906654,연세대정문,강원도 원주시 흥업면 북원로 1397,bus_stop,platform,원주시
37.276926,127.907774,연세대학교,강원도 원주시 흥업면 북원로 1412-5,bus_stop,platform,원주시
37.337826,127.896241,운전면허시험장,강원도 원주시 호저면 사제로 598,bus_stop,platform,원주시
37.30851,127.899317,원수고개,강원도 원주시 흥업면 대안로 1068,bus_stop,platform,원주시
37.306348,127.921617,강릉원주대학교,강원도 원주시 흥업면 남원로 117,bus_stop,platform,원주시
37.306208,127.920764,육민관중.고등학교,강원도 원주시 흥업면 남원로 109,bus_stop,platform,원주시
37.308823,127.916929,육민관중고교,강원도 원주시 흥업면 북원로 1793,bus_stop,platform,원주시
37.309663,127.916552,육민관고등학교,강원도 원주시 흥업면 북원로 1803,bus_stop,platform,원주시
37.304953,127.917004,자감교(한라대 입구),강원도 원주시 흥업면 북원로 1756,bus_stop,platform,원주시
37.304965,127.916772,자감교(한라대 입구),강원도 원주시 흥업면 북원로 1756,bus_stop,platform,원주시
37.304247,127.914792,자감촌침례교회,강원도 원주시 흥업면 사제로 50,bus_stop,platform,원주시
37.341838,127.897367,중부마을,강원도 원주시 호저면 중부동1길 71,bus_stop,platform,원주시
37.305339,127.896775,풍년고개,강원도 원주시 흥업면 대안로 1018,bus_stop,platform,원주시
37.312313,127.903441,풍년고개,강원도 원주시 흥업면 범파정길 6,bus_stop,platform,원주시
37.30599,127.897292,풍년고개,강원도 원주시 흥업면 대안로 1027,bus_stop,platform,원주시
37.305195,127.911802,한라대학교 정문,강원도 원주시 흥업면 사제로 76,bus_stop,platform,원주시
37.305232,127.91121,한라대학교 정문,강원도 원주시 흥업면 한라대길 1,bus_stop,platform,원주시
37.303837,127.91052,한라대학교(교내),강원도 원주시 흥업면 자감길 17,bus_stop,platform,원주시
37.270861,127.905758,한촌,강원도 원주시 흥업면 북원로 1340-2,bus_stop,platform,원주시
37.270036,127.904962,한촌,강원도 원주시 흥업면 북원로 1329,bus_stop,platform,원주시
37.256085,127.910668,회촌,강원도 원주시 흥업면 매지회촌길 83,bus_stop,platform,원주시
37.332118,127.886829,후동,강원도 원주시 흥업면 사제로 469,bus_stop,platform,원주시
37.302405,127.919916,흥업사거리,강원도 원주시 흥업면 남원로 72,bus_stop,platform,원주시
37.319788,127.896241,흥업주유소,강원도 원주시 흥업면 사제로 303,bus_stop,platform,원주시
37.319786,127.896119,흥업주유소,강원도 원주시 흥업면 사제로 303,bus_stop,platform,원주시
37.298467,127.918735,흥업지구대,강원도 원주시 흥업면 남원로 26,bus_stop,platform,원주시
37.263034,128.033595,가리파계곡,강원도 원주시 판부면 치악로 595-1,bus_stop,platform,원주시
37.312058,127.928064,거장아파트,강원도 원주시 판부면 남원로 224-1,bus_stop,platform,원주시
37.311871,127.928197,거장아파트,강원도 원주시 판부면 남원로 224-1,bus_stop,platform,원주시
37.300441,127.943842,건너서평,강원도 원주시 판부면 서곡길 253,bus_stop,platform,원주시
37.276998,128.006981,곰네미,강원도 원주시 판부면 치악로 902,bus_stop,platform,원주시
37.305443,127.933394,구억동,강원도 원주시 판부면 구억마을길 145,bus_stop,platform,원주시
37.277835,128.006337,금대1리,강원도 원주시 판부면 치악로 909-1,bus_stop,platform,원주시
37.266245,128.024522,금대3리 마을회관앞,강원도 원주시 판부면 치악로 689-12,bus_stop,platform,원주시
37.266308,128.024669,금대3리마을회관앞,강원도 원주시 판부면 치악로 666-5,bus_stop,platform,원주시
37.274336,128.011293,금대계곡,강원도 원주시 판부면 치악로 846,bus_stop,platform,원주시
37.27417,128.011398,금대계곡,강원도 원주시 판부면 치악로 845,bus_stop,platform,원주시
37.284588,127.997422,금대리,강원도 원주시 판부면 치악로 1025,bus_stop,platform,원주시
37.2705,128.018931,금대리 회론동,강원도 원주시 판부면 치악로 763,bus_stop,platform,원주시
37.288791,127.995046,금대초등학교,강원도 원주시 판부면 치악로 1077,bus_stop,platform,원주시
37.287908,127.995704,금대초등학교,강원도 원주시 판부면 치악로 1063,bus_stop,platform,원주시
37.317846,127.938646,남송,강원도 원주시 판부면 남원로 356,bus_stop,platform,원주시
37.321998,127.942026,남원주중학교,강원도 원주시 판부면 매봉길 5,bus_stop,platform,원주시
37.30786,127.945944,내남송,강원도 원주시 판부면 내남송길 134,bus_stop,platform,원주시
37.310772,127.943477,내남송,강원도 원주시 판부면 내남송길 98,bus_stop,platform,원주시
37.295596,127.942324,내동막,강원도 원주시 판부면 서곡길 311,bus_stop,platform,원주시
37.268968,128.022116,대성암,강원도 원주시 판부면 치악로 730,bus_stop,platform,원주시
37.323713,127.937481,동보노빌리티(포스코APT),강원도 원주시 판부면 서곡널다리길 4,bus_stop,platform,원주시
37.281765,128.001641,뜀바위,강원도 원주시 판부면 치악로 976,bus_stop,platform,원주시
37.281695,128.001957,뜀바위,강원도 원주시 판부면 치악로 968,bus_stop,platform,원주시
37.300571,127.936789,백운전원마을,강원도 원주시 판부면 용수골길 126,bus_stop,platform,원주시
37.314812,127.9343,변판서골,강원도 원주시 판부면 남원로 295,bus_stop,platform,원주시
37.315911,127.935704,변판서골,강원도 원주시 판부면 남원로 318,bus_stop,platform,원주시
37.302759,127.935726,서곡jc,강원도 원주시 판부면 용수골길 94-6,bus_stop,platform,원주시
37.302541,127.936079,서곡jc,강원도 원주시 판부면 용수골길 99,bus_stop,platform,원주시
37.308266,127.927481,서곡삼거리,강원도 원주시 판부면 남원로 181,bus_stop,platform,원주시
37.308475,127.927816,서곡삼거리,강원도 원주시 판부면 남원로 190,bus_stop,platform,원주시
37.297921,127.937388,서곡초교,강원도 원주시 판부면 용수골길 158,bus_stop,platform,원주시
37.297877,127.937497,서곡초등학교,강원도 원주시 판부면 용수골길 158,bus_stop,platform,원주시
37.296213,127.939811,서평동,강원도 원주시 판부면 용수골길 185,bus_stop,platform,원주시
37.313205,127.930697,아랫거리,강원도 원주시 판부면 아랫거리길 1,bus_stop,platform,원주시
37.312945,127.93105,아랫거리,강원도 원주시 판부면 남원로 262,bus_stop,platform,원주시
37.296458,127.988797,세교마을,강원도 원주시 판부면 치악로 1163-9,bus_stop,platform,원주시
37.293451,127.991102,실버요양원,강원도 원주시 판부면 치악로 1139,bus_stop,platform,원주시
37.335752,127.993706,구봉대초교입구,강원도 원주시 봉대길 3,bus_stop,platform,원주시
37.335841,127.993797,구봉대초교입구,강원도 원주시 오리현안길 5,bus_stop,platform,원주시
37.343721,127.994469,행구수변공원,강원도 원주시 행구로 347-1,bus_stop,platform,원주시
37.343387,127.993704,행구수변공원,강원도 원주시 행구로 341,bus_stop,platform,원주시
37.35375,128.004632,청솔골,강원도 원주시 운곡로 191,bus_stop,platform,원주시
37.354185,128.005037,청솔골,강원도 원주시 덕성길 6,bus_stop,platform,원주시
37.356201,128.006236,석경사입구,강원도 원주시 운곡로 236,bus_stop,platform,원주시
37.339928,128.008567,성문사입구,강원도 원주시 고문골길 75,bus_stop,platform,원주시
37.234801,128.072256,갈곡,강원도 원주시 신림면 치악로 108,bus_stop,platform,원주시
37.221858,128.086566,갈밭골,강원도 원주시 신림면 제원로 1335-5,bus_stop,platform,원주시
37.277906,128.201927,계야,강원도 원주시 신림면 송계로 203,bus_stop,platform,원주시
37.275293,128.199037,계야,강원도 원주시 신림면 송계로 167,bus_stop,platform,원주시
37.2772,128.201682,계야,강원도 원주시 신림면 송계로 195,bus_stop,platform,원주시
37.284896,128.202176,계야강,강원도 원주시 신림면 송계로 289-2,bus_stop,platform,원주시
37.291001,128.200944,계야마을,강원도 원주시 신림면 송계로 363,bus_stop,platform,원주시
37.211468,128.064652,구학분교,강원도 원주시 신림면 구학산로 1630,bus_stop,platform,원주시
37.211535,128.064441,구학분교,강원도 원주시 신림면 구학산로 1630,bus_stop,platform,원주시
37.241238,128.063869,금창리,강원도 원주시 신림면 치악로 221,bus_stop,platform,원주시
37.24156,128.063807,금창리,강원도 원주시 신림면 치악로 221,bus_stop,platform,원주시
37.269456,128.195154,도용,강원도 원주시 신림면 도룡길 6,bus_stop,platform,원주시
37.296793,128.194279,두학교앞,강원도 원주시 신림면 도원운학로 1007,bus_stop,platform,원주시
37.23156,128.076451,뒷담마을,강원도 원주시 신림면 치악로 58-1,bus_stop,platform,원주시
37.238901,128.088239,마지,강원도 원주시 신림면 신림황둔로 117-1,bus_stop,platform,원주시
37.251594,128.127258,물안동,강원도 원주시 신림면 물안길 7,bus_stop,platform,원주시
37.251635,128.133605,물안동,강원도 원주시 신림면 신림황둔로 641,bus_stop,platform,원주시
37.251501,128.133643,물안동,강원도 원주시 신림면 신림황둔로 641,bus_stop,platform,원주시
37.277323,128.082117,미내골,강원도 원주시 신림면 성남로 383,bus_stop,platform,원주시
37.210631,128.062426,방학동,강원도 원주시 신림면 구학산로 1610,bus_stop,platform,원주시
37.269988,128.082551,본동,강원도 원주시 신림면 성남로 293,bus_stop,platform,원주시
37.259201,128.082984,본동,강원도 원주시 신림면 성남로 164,bus_stop,platform,원주시
37.209459,128.080835,사림,강원도 원주시 신림면 구학산로 1788,bus_stop,platform,원주시
37.252405,128.120517,석기동,강원도 원주시 신림면 신림황둔로 564-40,bus_stop,platform,원주시
37.210282,128.068843,선학동,강원도 원주시 신림면 구학산로 1670,bus_stop,platform,원주시
37.294065,128.199206,섬안이,강원도 원주시 신림면 송계로 401,bus_stop,platform,원주시
37.249176,128.100813,성남1리,강원도 원주시 신림면 축치동길 35,bus_stop,platform,원주시
37.261944,128.189678,즐개들,강원도 원주시 신림면 신림황둔로 1217-3,bus_stop,platform,원주시
37.249621,128.095924,성남1리,강원도 원주시 신림면 신림황둔로 283,bus_stop,platform,원주시
37.245419,128.087831,성남1리,강원도 원주시 신림면 신림황둔로 192,bus_stop,platform,원주시
37.248624,128.084811,성남골,강원도 원주시 신림면 성남로 46-7,bus_stop,platform,원주시
37.28002,128.085936,성남종점,강원도 원주시 신림면 성남로 428,bus_stop,platform,원주시
37.266576,128.083524,성황림,강원도 원주시 신림면 성남로 253,bus_stop,platform,원주시
37.254481,128.176744,소야,강원도 원주시 신림면 신림황둔로 1065,bus_stop,platform,원주시
37.2658,128.205454,송계1리,강원도 원주시 신림면 솔치안길 132,bus_stop,platform,원주시
37.221401,128.086629,신림,강원도 원주시 신림면 제원로 1335-5,bus_stop,platform,원주시
37.229578,128.081729,신림삼거리,강원도 원주시 신림면 치악로 10,bus_stop,platform,원주시
37.234806,128.071557,신림3리,강원도 원주시 신림면 치악로 108,bus_stop,platform,원주시
37.22998,128.079541,신림면사무소,강원도 원주시 신림면 치악로 26,bus_stop,platform,원주시
37.229988,128.080197,신림면사무소,강원도 원주시 신림면 치악로 20-1,bus_stop,platform,원주시
37.226531,128.083499,신림복지회관,강원도 원주시 신림면 제원로 1407,bus_stop,platform,원주시
37.230063,128.081949,신림삼거리,강원도 원주시 신림면 신림황둔로 6,bus_stop,platform,원주시
37.217105,128.090024,신림역,강원도 원주시 신림면 제원로 1286,bus_stop,platform,원주시
37.232171,128.083556,신림중학교,강원도 원주시 신림면 신림능골길 2,bus_stop,platform,원주시
37.23254,128.083424,신림중학교,강원도 원주시 신림면 신림능골길 2,bus_stop,platform,원주시
37.260861,128.187104,신목,강원도 원주시 신림면 신림황둔로 1187,bus_stop,platform,원주시
37.259406,128.184564,신목정,강원도 원주시 신림면 신림황둔로 1164,bus_stop,platform,원주시
37.259326,128.184669,신목정,강원도 원주시 신림면 신림황둔로 1164,bus_stop,platform,원주시
37.249161,128.101385,싸리치,강원도 원주시 신림면 축치동길 37,bus_stop,platform,원주시
37.24665,128.088714,싸리치재,강원도 원주시 신림면 신림황둔로 211-2,bus_stop,platform,원주시
37.246754,128.088678,싸리치재,강원도 원주시 신림면 신림황둔로 211-2,bus_stop,platform,원주시
37.256703,128.082506,아랫당숲,강원도 원주시 신림면 성남로 142,bus_stop,platform,원주시
37.256463,128.08261,아랫당숲,강원도 원주시 신림면 성남로 134,bus_stop,platform,원주시
37.245606,128.087714,언당,강원도 원주시 신림면 신림황둔로 192,bus_stop,platform,원주시
37.243565,128.087837,언당,강원도 원주시 신림면 신림황둔로 168,bus_stop,platform,원주시
37.212566,128.088797,용암,강원도 원주시 신림면 구학산로 1874-10,bus_stop,platform,원주시
37.204178,128.097526,용암3리,강원도 원주시 신림면 종림길 176,bus_stop,platform,원주시
37.213931,128.091537,용암리,강원도 원주시 신림면 제원로 1248,bus_stop,platform,원주시
37.27437,128.080684,윗버등,강원도 원주시 신림면 성남로 345,bus_stop,platform,원주시
37.281546,128.201204,유치,강원도 원주시 신림면 송계로 243,bus_stop,platform,원주시
37.251655,128.052617,작은거무네,강원도 원주시 신림면 치악로 371,bus_stop,platform,원주시
37.251636,128.052266,작은거무네,강원도 원주시 신림면 치악로 371,bus_stop,platform,원주시
37.247286,128.164079,재사,강원도 원주시 신림면 신림황둔로 931,bus_stop,platform,원주시
37.250375,128.141315,창촌,강원도 원주시 신림면 신림황둔로 709,bus_stop,platform,원주시
37.26643,128.193756,치골,강원도 원주시 신림면 송계로 59,bus_stop,platform,원주시
37.266601,128.193729,치골,강원도 원주시 신림면 송계로 59,bus_stop,platform,원주시
37.257221,128.045126,치악재정상,강원도 원주시 신림면 다리실2길 1,bus_stop,platform,원주시
37.257943,128.042482,치악재정상,강원도 원주시 신림면 치악로 494,bus_stop,platform,원주시
37.25393,128.047514,치악휴게소,강원도 원주시 신림면 치악로 427,bus_stop,platform,원주시
37.253665,128.048007,치악휴게소,강원도 원주시 신림면 치악로 416,bus_stop,platform,원주시
37.222215,127.864031,평촌,강원도 원주시 귀래면 귀문로 500-1,bus_stop,platform,원주시
37.24884,128.153862,평촌,강원도 원주시 신림면 우무길 2,bus_stop,platform,원주시
37.249131,128.15002,평촌,강원도 원주시 신림면 신림황둔로 791,bus_stop,platform,원주시
37.249286,128.150052,평촌,강원도 원주시 신림면 신림황둔로 791,bus_stop,platform,원주시
37.221845,127.864298,평촌,강원도 원주시 귀래면 귀문로 495-2,bus_stop,platform,원주시
37.261986,128.192887,황둔,강원도 원주시 신림면 신림황둔로 1245,bus_stop,platform,원주시
37.248988,128.05563,흑천동,강원도 원주시 신림면 치악로 323-3,bus_stop,platform,원주시
37.24902,128.055911,흑천동,강원도 원주시 신림면 치악로 323-3,bus_stop,platform,원주시
37.346884,127.952341,KBS방송국,강원도 원주시 원일로 49,bus_stop,platform,원주시
37.348795,127.949809,강원감영,강원도 원주시 원일로 91,bus_stop,platform,원주시
37.353321,127.948629,중앙동주민센터,강원도 원주시 평원로 98,bus_stop,platform,원주시
37.351845,127.948371,지하상가사거리,강원도 원주시 천사로 223,bus_stop,platform,원주시
37.350923,127.951069,평원로중앙시장,강원도 원주시 평원로 56-1,bus_stop,platform,원주시
37.348654,127.953219,풍물시장,강원도 원주시 평원로 22,bus_stop,platform,원주시
37.346003,127.951672,KBS방송국,강원도 원주시 일산로 80,bus_stop,platform,원주시
37.3469,127.948304,원동사거리,강원도 원주시 무실로 39,bus_stop,platform,원주시
37.346923,127.947949,원동사거리,강원도 원주시 무실로 44,bus_stop,platform,원주시
37.347086,127.953812,원주교오거리,강원도 원주시 중앙로 38-2,bus_stop,platform,원주시
37.346303,127.950257,원주문화원,강원도 원주시 일산로 65,bus_stop,platform,원주시
37.344789,127.943877,한주아파트,강원도 원주시 무실로 100,bus_stop,platform,원주시
37.344705,127.94408,한주아파트,강원도 원주시 무실로 101,bus_stop,platform,원주시
37.342032,127.955533,금대로남부시장,강원도 원주시 치악로 1788,bus_stop,platform,원주시
37.341116,127.95695,덕산아파트,강원도 원주시 행구로 10,bus_stop,platform,원주시
37.341234,127.956666,덕산아파트,강원도 원주시 행구로 9,bus_stop,platform,원주시
37.331001,127.949151,롯데시네마,강원도 원주시 서원대로 396,bus_stop,platform,원주시
37.340268,127.964468,반곡교,강원도 원주시 반곡길 17,bus_stop,platform,원주시
37.340282,127.964182,반곡교,강원도 원주시 반곡길 17,bus_stop,platform,원주시
37.338347,127.965628,벽산블루밍아파트,강원도 원주시 반곡길 49,bus_stop,platform,원주시
37.338851,127.965893,벽산블루밍아파트,강원도 원주시 반곡길 46,bus_stop,platform,원주시
37.3414,127.960839,상지여중,강원도 원주시 행구로 44,bus_stop,platform,원주시
37.339228,127.962742,세경2차아파트,강원도 원주시 개운로 123,bus_stop,platform,원주시
37.339697,127.962952,세경아파트,강원도 원주시 강변로 361,bus_stop,platform,원주시
37.335236,127.949575,원마트,강원도 원주시 단구로 194,bus_stop,platform,원주시
37.335196,127.949792,원마트,강원도 원주시 단구로 195,bus_stop,platform,원주시
37.341608,127.96172,원주고 동문회관,강원도 원주시 행구로 55,bus_stop,platform,원주시
37.339403,127.956215,원주고등학교,강원도 원주시 치악로 1756,bus_stop,platform,원주시
37.339398,127.956025,원주고등학교,강원도 원주시 치악로 1756,bus_stop,platform,원주시
37.333426,127.947647,원주의료원,강원도 원주시 남원로 550,bus_stop,platform,원주시
37.333413,127.952012,사랑간호데이케어센터,강원도 원주시 단구로 226,bus_stop,platform,원주시
37.331206,127.949174,한신1차아파트,강원도 원주시 서원대로 396,bus_stop,platform,원주시
37.33486,127.948635,젊음의광장사거리,강원도 원주시 남원로 570,bus_stop,platform,원주시
37.328883,127.945378,구곡현대아파트,강원도 원주시 소방서길 27,bus_stop,platform,원주시
37.343206,127.954871,원일로남부시장,강원도 원주시 치악로 1802-1,bus_stop,platform,원주시
37.341955,127.954521,남원로남부시장,강원도 원주시 남원로 666,bus_stop,platform,원주시
37.342127,127.954344,남원로남부시장,강원도 원주시 남원로 667-1,bus_stop,platform,원주시
37.330932,127.946321,단구2차아파트,강원도 원주시 소방서길 1,bus_stop,platform,원주시
37.332699,127.944523,단구은행아파트,강원도 원주시 남원로527번길 34,bus_stop,platform,원주시
37.332785,127.94472,단구은행아파트,강원도 원주시 남원로527번길 30,bus_stop,platform,원주시
37.330202,127.946205,대림아파트,강원도 원주시 소방서길 7,bus_stop,platform,원주시
37.34,127.952806,대성현대아파트,강원도 원주시 남원로 640,bus_stop,platform,원주시
37.340164,127.952673,대성현대아파트,강원도 원주시 남원로 641,bus_stop,platform,원주시
37.333951,127.943394,도영쇼핑,강원도 원주시 예술관길 9,bus_stop,platform,원주시
37.334044,127.943294,도영쇼핑,강원도 원주시 예술관길 10,bus_stop,platform,원주시
37.323201,127.939974,동보노빌리티입구,강원도 원주시 시청로 267,bus_stop,platform,원주시
37.329869,127.9433,명륜2동주민센터,강원도 원주시 한지공원길 26,bus_stop,platform,원주시
37.330092,127.942825,명륜2동주민센터,강원도 원주시 한지공원길 32,bus_stop,platform,원주시
37.344447,127.955178,삼성생명,강원도 원주시 치악로 1818,bus_stop,platform,원주시
37.329009,127.945113,원주시시설관리공단,강원도 원주시 소방서길 27,bus_stop,platform,원주시
37.338,127.945591,원주여자중학교,강원도 원주시 단구로 149,bus_stop,platform,원주시
37.338354,127.944809,원주여자중학교,강원도 원주시 단구로 139,bus_stop,platform,원주시
37.333838,127.947557,원주의료원,강원도 원주시 남원로 560,bus_stop,platform,원주시
37.335213,127.943254,종합운동장,강원도 원주시 남원로527번길 88-11,bus_stop,platform,원주시
37.326289,127.937496,청구아파트1단지,강원도 원주시 남원로469번길 81,bus_stop,platform,원주시
37.324396,127.940821,청구아파트,강원도 원주시 천매봉길 79,bus_stop,platform,원주시
37.325745,127.941564,청구아파트,강원도 원주시 남원로469번길 1-31,bus_stop,platform,원주시
37.326521,127.937763,청구1단지APT(동보렉스9차),강원도 원주시 남원로469번길 80,bus_stop,platform,원주시
37.325836,127.940018,청구아파트2단지,강원도 원주시 남원로 441-10,bus_stop,platform,원주시
37.325943,127.940131,청구아파트2단지,강원도 원주시 남원로 441-10,bus_stop,platform,원주시
37.335098,127.943868,치악예술관,강원도 원주시 남원로527번길 88-19,bus_stop,platform,원주시
37.338178,127.940161,치악체육관,강원도 원주시 서원대로 279,bus_stop,platform,원주시
37.33966,127.942672,치악체육관후문,강원도 원주시 남산로 5,bus_stop,platform,원주시
37.340215,127.941997,치악체육관후문,강원도 원주시 단구로 107,bus_stop,platform,원주시
37.332423,127.941335,행운아파트,강원도 원주시 예술관길 30,bus_stop,platform,원주시
37.332711,127.941944,행운아파트앞,강원도 원주시 예술관길 25,bus_stop,platform,원주시
37.337417,127.950947,개운현대아파트,강원도 원주시 남원로 608,bus_stop,platform,원주시
37.337517,127.950751,향교입구,강원도 원주시 남원로 605,bus_stop,platform,원주시
37.334988,127.948302,젊음의광장사거리,강원도 원주시 남원로 570,bus_stop,platform,원주시
37.336346,127.948157,국립공원연구원입구,강원도 원주시 단구로 177,bus_stop,platform,원주시
37.336251,127.94802,국립공원연구원입구,강원도 원주시 단구로 177,bus_stop,platform,원주시
37.326668,127.956481,KT남원주지사,강원도 원주시 서원대로 477,bus_stop,platform,원주시
37.327661,127.945787,구곡현대아파트,강원도 원주시 남원로 492-10,bus_stop,platform,원주시
37.328232,127.94533,구곡현대아파트,강원도 원주시 남원로 492-2,bus_stop,platform,원주시
37.318925,127.958531,근린공원,강원도 원주시 단관길 114-12,bus_stop,platform,원주시
37.318894,127.958368,근린공원,강원도 원주시 단관길 114-12,bus_stop,platform,원주시
37.321726,127.943882,남원주중학교입구,강원도 원주시 천매봉길 19,bus_stop,platform,원주시
37.322351,127.945872,남원주중학교정문,강원도 원주시 시청로 333-6,bus_stop,platform,원주시
37.322797,127.945812,남원주중학교정문,강원도 원주시 천매봉길 26-41,bus_stop,platform,원주시
37.321186,127.949728,남원주초등학교,강원도 원주시 늘품로 8,bus_stop,platform,원주시
37.321669,127.94966,남원주초등학교,강원도 원주시 늘품로 17,bus_stop,platform,원주시
37.31801,127.967809,노인종합복지관,강원도 원주시 치악로 1489,bus_stop,platform,원주시
37.324626,127.965852,농심창고,강원도 원주시 강변로 177,bus_stop,platform,원주시
37.327501,127.960291,단구동주민센터,강원도 원주시 치악로 1622,bus_stop,platform,원주시
37.327493,127.960068,단구동주민센터,강원도 원주시 치악로 1619,bus_stop,platform,원주시
37.326181,127.958659,단구동주민센터,강원도 원주시 단구로 333,bus_stop,platform,원주시
37.326118,127.958789,단구동주민센터 후문,강원도 원주시 단구로 333,bus_stop,platform,원주시
37.325233,127.961185,단구사거리,강원도 원주시 치악로 1594,bus_stop,platform,원주시
37.324533,127.961236,단구사거리,강원도 원주시 치악로 1585,bus_stop,platform,원주시
37.320889,127.957323,단구중학교,강원도 원주시 단관길 93,bus_stop,platform,원주시
37.321091,127.957488,단구중학교,강원도 원주시 단관길 95,bus_stop,platform,원주시
37.322236,127.963377,단구초등학교,강원도 원주시 치악로 1553,bus_stop,platform,원주시
37.322448,127.962672,단구초등학교,강원도 원주시 치악로 1559,bus_stop,platform,원주시
37.323715,127.937789,동보노빌리티정문,강원도 원주시 시청로 263,bus_stop,platform,원주시
37.31743,127.970699,동부교사거리,강원도 원주시 강변로 85,bus_stop,platform,원주시
37.317503,127.97082,동부교사거리,강원도 원주시 강변로 85,bus_stop,platform,원주시
37.318295,127.969535,동부교사거리,강원도 원주시 동부순환로 12,bus_stop,platform,원주시
37.328881,127.952248,동보타워골드,강원도 원주시 서원대로 432,bus_stop,platform,원주시
37.326579,127.947275,두산아파트,강원도 원주시 남원로 494-1,bus_stop,platform,원주시
37.326443,127.947399,두산아파트,강원도 원주시 남원로 496-1,bus_stop,platform,원주시
37.322817,127.960043,박경리문학공원,강원도 원주시 나비허리길 74,bus_stop,platform,원주시
37.323026,127.959829,박경리문학공원,강원도 원주시 나비허리길 57,bus_stop,platform,원주시
37.322287,127.967761,병영교,강원도 원주시 강변로 147,bus_stop,platform,원주시
37.323833,127.967042,병영교,강원도 원주시 강변로 165,bus_stop,platform,원주시
37.328103,127.958797,보라매연립,강원도 원주시 단구로 311,bus_stop,platform,원주시
37.328053,127.95862,보라매연립,강원도 원주시 단구로 310,bus_stop,platform,원주시
37.331745,127.954658,삼우연립,강원도 원주시 단구로 253,bus_stop,platform,원주시
37.332186,127.954219,삼우연립,강원도 원주시 단구로243번길 2,bus_stop,platform,원주시
37.330064,127.959314,선아아파트,강원도 원주시 치악로 1648,bus_stop,platform,원주시
37.329541,127.95926,선아아파트,강원도 원주시 치악로 1645,bus_stop,platform,원주시
37.321503,127.952043,성일아파트,강원도 원주시 단구로 422,bus_stop,platform,원주시
37.32154,127.952306,성일아파트,강원도 원주시 단구로 420,bus_stop,platform,원주시
37.324948,127.959414,신성미소지움,강원도 원주시 서원대로 509,bus_stop,platform,원주시
37.319532,127.951682,오성마을,강원도 원주시 판부면 오성마을길 32,bus_stop,platform,원주시
37.319415,127.951127,오성마을,강원도 원주시 판부면 오성마을길 36,bus_stop,platform,원주시
37.336086,127.956852,원주중학교,강원도 원주시 치악로 1720,bus_stop,platform,원주시
37.335853,127.956636,원주중학교,강원도 원주시 치악로 1719,bus_stop,platform,원주시
37.326085,127.963986,월운정,강원도 원주시 강변로 199,bus_stop,platform,원주시
37.32623,127.964032,월운정,강원도 원주시 강변로 203,bus_stop,platform,원주시
37.319953,127.968455,유승아파트정문,강원도 원주시 강변로 117,bus_stop,platform,원주시
37.319989,127.968632,유승아파트정문,강원도 원주시 강변로 117,bus_stop,platform,원주시
37.318232,127.96799,장애인/노인종합복지관,강원도 원주시 치악로 1496,bus_stop,platform,원주시
37.321942,127.955988,청솔3차아파트,강원도 원주시 단구로 390,bus_stop,platform,원주시
37.322338,127.956511,청솔3차아파트,강원도 원주시 단구로 383,bus_stop,platform,원주시
37.320713,127.954507,청솔4차아파트,강원도 원주시 단구로 414,bus_stop,platform,원주시
37.320949,127.95421,청솔4차아파트,강원도 원주시 단구로 404,bus_stop,platform,원주시
37.334231,127.957586,통일아파트,강원도 원주시 치악로 1698-1,bus_stop,platform,원주시
37.334183,127.957309,통일아파트,강원도 원주시 치악로 1698-1,bus_stop,platform,원주시
37.32005,127.965873,판부농협,강원도 원주시 치악로 1520,bus_stop,platform,원주시
37.319918,127.965667,판부농협,강원도 원주시 치악로 1521,bus_stop,platform,원주시
37.325639,127.957611,프리미엄아울렛,강원도 원주시 서원대로 500,bus_stop,platform,원주시
37.329053,127.95239,한신2차아파트,강원도 원주시 서원대로 427,bus_stop,platform,원주시
37.330152,127.95722,해청아파트,강원도 원주시 단구로 282,bus_stop,platform,원주시
37.330181,127.957386,해청아파트,강원도 원주시 단구로 282,bus_stop,platform,원주시
37.320356,127.948219,현대아파트,강원도 원주시 판부면 오성마을길 74,bus_stop,platform,원주시
37.323676,127.957629,현진에버빌,강원도 원주시 단구로 363,bus_stop,platform,원주시
37.324278,127.958121,현진에버빌,강원도 원주시 단구로 355,bus_stop,platform,원주시
