위도,경도,name,highway,public_transport,operator
37.770355,128.882707,부영2차A,bus_stop,platform,강릉시
37.770211,128.882433,부영2차A,bus_stop,platform,강릉시
37.746999,128.906348,부흥마을,bus_stop,platform,강릉시
37.746915,128.906283,부흥마을,bus_stop,platform,강릉시
37.836897,128.844208,북강릉IC,bus_stop,platform,강릉시
37.809574,128.853942,북강릉주차장,bus_stop,platform,강릉시
37.809601,128.85381,북강릉주차장,bus_stop,platform,강릉시
37.621985,128.980421,북동리,bus_stop,platform,강릉시
37.622082,128.98052,북동리,bus_stop,platform,강릉시
37.621939,128.980601,북동리,bus_stop,platform,강릉시
37.611661,128.972138,북동리종점,bus_stop,platform,강릉시
37.820207,128.850688,북부노인대학,bus_stop,platform,강릉시
37.82022,128.850822,북부노인대학,bus_stop,platform,강릉시
37.87473,128.830433,북부노인종합복지관,bus_stop,platform,강릉시
37.874362,128.830628,북부노인종합복지관,bus_stop,platform,강릉시
37.684255,129.024374,분수동,bus_stop,platform,강릉시
37.684198,129.024416,분수동,bus_stop,platform,강릉시
37.574521,128.961649,비성거리,bus_stop,platform,강릉시
37.574224,128.961482,비성거리,bus_stop,platform,강릉시
37.812462,128.898503,사근진,bus_stop,platform,강릉시
37.812803,128.897871,사근진,bus_stop,platform,강릉시
37.617346,128.99199,사기막,bus_stop,platform,강릉시
37.61746,128.992032,사기막,bus_stop,platform,강릉시
37.79276,128.806381,사기막,bus_stop,platform,강릉시
37.793648,128.817467,사기막리,bus_stop,platform,강릉시
37.793537,128.817492,사기막리,bus_stop,platform,강릉시
37.793034,128.81092,사기막마을회관,bus_stop,platform,강릉시
37.793144,128.810942,사기막마을회관,bus_stop,platform,강릉시
37.534254,128.846814,사반,bus_stop,platform,강릉시
37.534201,128.846686,사반,bus_stop,platform,강릉시
37.712015,128.888072,사이말교,bus_stop,platform,강릉시
37.712,128.887972,사이말교,bus_stop,platform,강릉시
37.557847,128.847661,사이소재길,bus_stop,platform,강릉시
37.557843,128.847542,사이소재길,bus_stop,platform,강릉시
37.823902,128.8493,사천면사무소,bus_stop,platform,강릉시
37.823332,128.849142,사천면사무소,bus_stop,platform,강릉시
37.826742,128.846633,사천중학교,bus_stop,platform,강릉시
37.82684,128.846612,사천중학교,bus_stop,platform,강릉시
37.838132,128.873419,사천진리,bus_stop,platform,강릉시
37.838081,128.875726,사천진리,bus_stop,platform,강릉시
37.838084,128.875589,사천진리,bus_stop,platform,강릉시
37.843058,128.873408,사천진해변,bus_stop,platform,강릉시
37.842997,128.873297,사천진해변,bus_stop,platform,강릉시
37.828854,128.87855,사천해변,bus_stop,platform,강릉시
37.828815,128.878351,사천해변,bus_stop,platform,강릉시
37.573565,128.957008,산계,bus_stop,platform,강릉시
37.573432,128.957,산계,bus_stop,platform,강릉시
37.573053,128.953661,산계,bus_stop,platform,강릉시
37.572985,128.953641,산계,bus_stop,platform,강릉시
37.580142,128.975269,산계2리,bus_stop,platform,강릉시
37.579981,128.975136,산계2리,bus_stop,platform,강릉시
37.579847,128.972443,산계2리,bus_stop,platform,강릉시
37.579665,128.972306,산계2리,bus_stop,platform,강릉시
37.574959,128.946029,산계리버스종점,bus_stop,platform,강릉시
37.816068,128.872234,산대월,bus_stop,platform,강릉시
37.822775,128.885607,산대월리.순포,bus_stop,platform,강릉시
37.822705,128.885579,산대월리.순포,bus_stop,platform,강릉시
37.718646,128.984022,산두골,bus_stop,platform,강릉시
37.71856,128.984021,산두골,bus_stop,platform,강릉시
37.854881,128.816431,산림조합,bus_stop,platform,강릉시
37.854801,128.816525,산림조합,bus_stop,platform,강릉시
37.704998,128.845877,산북,bus_stop,platform,강릉시
37.671652,129.017253,산성우2리,bus_stop,platform,강릉시
37.671652,129.017351,산성우2리,bus_stop,platform,강릉시
37.678332,129.022681,산성우2리마을회관,bus_stop,platform,강릉시
37.678235,129.022802,산성우2리마을회관,bus_stop,platform,강릉시
37.750477,128.88693,삼개사입구,bus_stop,platform,강릉시
37.750491,128.886799,삼개사입구,bus_stop,platform,강릉시
37.745189,128.834545,삼거리,bus_stop,platform,강릉시
37.745128,128.834594,삼거리,bus_stop,platform,강릉시
37.879745,128.750001,삼교리종점,bus_stop,platform,강릉시
37.879828,128.750007,삼교리종점,bus_stop,platform,강릉시
37.845584,128.704702,삼산1리,bus_stop,platform,강릉시
37.845824,128.704798,삼산1리,bus_stop,platform,강릉시
37.836372,128.653413,삼산4리,bus_stop,platform,강릉시
37.846751,128.699905,삼산보건진료소,bus_stop,platform,강릉시
37.848404,128.727456,삼산분소,bus_stop,platform,강릉시
37.758158,128.896704,삼성디지털센터,bus_stop,platform,강릉시
37.759599,128.794507,삼왕,bus_stop,platform,강릉시
37.770297,128.919703,삼우은성아파트,bus_stop,platform,강릉시
37.77009,128.918789,삼우은성아파트,bus_stop,platform,강릉시
37.779519,128.933414,삼익아파트,bus_stop,platform,강릉시
37.744795,128.887446,삼창그린맨션,bus_stop,platform,강릉시
37.868948,128.837932,삼천리A,bus_stop,platform,강릉시
37.869115,128.83831,삼천리A,bus_stop,platform,강릉시
37.739776,128.901204,삼흥사,bus_stop,platform,강릉시
37.739857,128.901204,삼흥사,bus_stop,platform,강릉시
37.577771,128.853326,삽당령휴게소,bus_stop,platform,강릉시
37.577685,128.853479,삽당령휴게소,bus_stop,platform,강릉시
37.877509,128.779603,상근내,bus_stop,platform,강릉시
37.87741,128.7796,상근내,bus_stop,platform,강릉시
37.581523,128.975555,상반암,bus_stop,platform,강릉시
37.581532,128.975424,상반암,bus_stop,platform,강릉시
37.718225,128.942464,상시동,bus_stop,platform,강릉시
37.718304,128.942431,상시동,bus_stop,platform,강릉시
37.722478,128.949022,상시동2리마을구판장,bus_stop,platform,강릉시
37.722575,128.949135,상시동2리마을구판장,bus_stop,platform,강릉시
37.685265,128.824543,새재마을,bus_stop,platform,강릉시
37.685242,128.82444,새재마을,bus_stop,platform,강릉시
37.619215,129.009195,샘골,bus_stop,platform,강릉시
37.619333,129.009194,샘골,bus_stop,platform,강릉시
37.729698,128.811634,샘골식당,bus_stop,platform,강릉시
37.729748,128.811766,샘골식당,bus_stop,platform,강릉시
37.626096,128.861952,샘터휴게실,bus_stop,platform,강릉시
37.625899,128.861642,샘터휴게실,bus_stop,platform,강릉시
37.739971,128.86614,서희아파트,bus_stop,platform,강릉시
37.739781,128.866283,서희아파트,bus_stop,platform,강릉시
37.842448,128.820731,석교2리,bus_stop,platform,강릉시
37.754043,128.794263,석불사입구,bus_stop,platform,강릉시
37.75404,128.794357,석불사입구,bus_stop,platform,강릉시
37.785359,128.884746,선교장,bus_stop,platform,강릉시
37.785172,128.884628,선교장,bus_stop,platform,강릉시
37.782081,128.880051,선교장입구,bus_stop,platform,강릉시
37.782178,128.88027,선교장입구,bus_stop,platform,강릉시
37.76327,128.870008,선수촌아파트,bus_stop,platform,강릉시
37.763285,128.870229,선수촌아파트,bus_stop,platform,강릉시
37.595327,128.998187,설암마을,bus_stop,platform,강릉시
37.595458,128.998339,설암마을,bus_stop,platform,강릉시
37.740975,128.921601,섬석교,bus_stop,platform,강릉시
37.740725,128.921618,섬석교,bus_stop,platform,강릉시
37.750929,128.894658,성내동광장,bus_stop,platform,강릉시
37.751025,128.894832,성내동광장,bus_stop,platform,강릉시
37.762756,128.915254,성덕동주민센터,bus_stop,platform,강릉시
37.762948,128.915394,성덕동주민센터,bus_stop,platform,강릉시
37.755783,128.910152,성덕초등학교,bus_stop,platform,강릉시
37.714439,128.827178,성산,bus_stop,platform,강릉시
37.714542,128.827147,성산,bus_stop,platform,강릉시
37.718641,128.832551,성산면사무소,bus_stop,platform,강릉시
37.719001,128.832596,성산면사무소,bus_stop,platform,강릉시
37.715701,128.830889,성산치안센터,bus_stop,platform,강릉시
37.716023,128.831059,성산치안센터,bus_stop,platform,강릉시
37.84734,128.686441,성원사입구,bus_stop,platform,강릉시
37.712474,128.873416,성황당,bus_stop,platform,강릉시
37.712456,128.873514,성황당,bus_stop,platform,강릉시
37.719489,128.89057,성황당교,bus_stop,platform,강릉시
37.821811,128.712476,소금강,bus_stop,platform,강릉시
37.821652,128.712312,소금강,bus_stop,platform,강릉시
37.848346,128.725787,소금강돌박물관,bus_stop,platform,강릉시
37.831366,128.709971,소금강분교,bus_stop,platform,강릉시
37.831345,128.709829,소금강분교,bus_stop,platform,강릉시
37.846633,128.705587,소금강삼거리,bus_stop,platform,강릉시
37.846671,128.705479,소금강삼거리,bus_stop,platform,강릉시
37.84684,128.705454,소금강삼거리,bus_stop,platform,강릉시
37.846931,128.705472,소금강삼거리,bus_stop,platform,강릉시
37.851809,128.7864,소금강체험학습장입구,bus_stop,platform,강릉시
37.852014,128.78678,소금강체험학습장입구,bus_stop,platform,강릉시
37.905442,128.82174,소돌,bus_stop,platform,강릉시
37.905878,128.821428,소돌,bus_stop,platform,강릉시
37.904866,128.829152,소돌아들바위공원,bus_stop,platform,강릉시
37.904837,128.829274,소돌아들바위공원,bus_stop,platform,강릉시
37.705486,128.914691,소양가든,bus_stop,platform,강릉시
37.705484,128.914816,소양가든,bus_stop,platform,강릉시
37.730371,128.924344,소재골길,bus_stop,platform,강릉시
37.730334,128.92429,소재골길,bus_stop,platform,강릉시
37.763693,128.874552,솔올공연장,bus_stop,platform,강릉시
37.76351,128.874236,솔올공연장,bus_stop,platform,강릉시
37.771676,128.879916,솔올중학교,bus_stop,platform,강릉시
37.709262,128.869328,솔향수목원입구,bus_stop,platform,강릉시
37.709373,128.869409,솔향수목원입구,bus_stop,platform,강릉시
37.855437,128.820112,송림,bus_stop,platform,강릉시
37.855665,128.820651,송림,bus_stop,platform,강릉시
37.853488,128.809991,송림2리,bus_stop,platform,강릉시
37.853592,128.810609,송림2리,bus_stop,platform,강릉시
37.852018,128.807959,송림2리경로당,bus_stop,platform,강릉시
37.8521,128.807899,송림2리경로당,bus_stop,platform,강릉시
37.780974,128.826467,송암,bus_stop,platform,강릉시
37.781655,128.837077,송암리노인복지회관,bus_stop,platform,강릉시
37.781733,128.837173,송암리노인복지회관,bus_stop,platform,강릉시
37.757336,128.847858,송양초교,bus_stop,platform,강릉시
37.757437,128.847933,송양초교,bus_stop,platform,강릉시
37.776267,128.934845,송정,bus_stop,platform,강릉시
37.776412,128.934871,송정,bus_stop,platform,강릉시
37.774845,128.931969,송정노인회관,bus_stop,platform,강릉시
37.775222,128.931169,송정노인회관,bus_stop,platform,강릉시
37.774408,128.928554,송정동주민센터,bus_stop,platform,강릉시
37.774507,128.928188,송정동주민센터,bus_stop,platform,강릉시
37.782879,128.930252,송정래미안,bus_stop,platform,강릉시
37.782971,128.930329,송정래미안,bus_stop,platform,강릉시
37.773874,128.936557,송정한신아파트입구,bus_stop,platform,강릉시
37.77409,128.936572,송정한신아파트입구,bus_stop,platform,강릉시
37.773635,128.938562,송정한신아파트후문,bus_stop,platform,강릉시
37.777692,128.938221,송정해변,bus_stop,platform,강릉시
37.779962,128.937189,송정해변,bus_stop,platform,강릉시
37.780053,128.936865,송정해변,bus_stop,platform,강릉시
37.832556,128.643049,송천,bus_stop,platform,강릉시
37.832585,128.642918,송천,bus_stop,platform,강릉시
37.822169,128.634352,송천,bus_stop,platform,강릉시
37.780424,128.894939,수리골,bus_stop,platform,강릉시
37.780494,128.895121,수리골,bus_stop,platform,강릉시
37.895825,128.831416,수협사거리,bus_stop,platform,강릉시
37.895938,128.831194,수협사거리,bus_stop,platform,강릉시
37.894903,128.831466,수협중앙회,bus_stop,platform,강릉시
37.895014,128.831425,수협중앙회,bus_stop,platform,강릉시
37.818538,128.890923,순개울,bus_stop,platform,강릉시
37.819491,128.889642,순개울,bus_stop,platform,강릉시
37.816767,128.892484,순긋해변,bus_stop,platform,강릉시
37.816667,128.892334,순긋해변,bus_stop,platform,강릉시
37.78664,128.892995,순두부마을,bus_stop,platform,강릉시
37.786503,128.892977,순두부마을,bus_stop,platform,강릉시
37.818769,128.851307,숲사랑홍보관,bus_stop,platform,강릉시
37.708485,128.859583,신광사입구,bus_stop,platform,강릉시
37.708578,128.859519,신광사입구,bus_stop,platform,강릉시
37.777357,128.938609,신도브래뉴,bus_stop,platform,강릉시
37.735272,128.922267,신석,bus_stop,platform,강릉시
37.735245,128.922178,신석,bus_stop,platform,강릉시
37.740633,128.921124,신석입구,bus_stop,platform,강릉시
37.740633,128.921214,신석입구,bus_stop,platform,강릉시
37.724219,128.925486,신석종점,bus_stop,platform,강릉시
37.724173,128.925501,신석종점,bus_stop,platform,강릉시
37.733331,128.922146,신석회관,bus_stop,platform,강릉시
37.733328,128.92205,신석회관,bus_stop,platform,강릉시
37.759873,128.856387,신암동산,bus_stop,platform,강릉시
37.759906,128.856297,신암동산,bus_stop,platform,강릉시
37.754547,128.896144,신영극장,bus_stop,platform,강릉시
37.848181,128.790893,신왕리,bus_stop,platform,강릉시
37.848209,128.790773,신왕리,bus_stop,platform,강릉시
37.844168,128.788806,신왕리마을회관,bus_stop,platform,강릉시
37.844144,128.78868,신왕리마을회관,bus_stop,platform,강릉시
37.828578,128.774835,신왕종점,bus_stop,platform,강릉시
37.852856,128.789801,신왕초등학교,bus_stop,platform,강릉시
37.852974,128.789874,신왕초등학교,bus_stop,platform,강릉시
37.787084,128.847507,신평교,bus_stop,platform,강릉시
37.749354,128.897439,신화A,bus_stop,platform,강릉시
37.749349,128.898189,신화A,bus_stop,platform,강릉시
37.740191,128.887711,신화건설,bus_stop,platform,강릉시
37.740378,128.887316,신화건설,bus_stop,platform,강릉시
37.664946,129.050702,심곡,bus_stop,platform,강릉시
37.665019,129.05072,심곡,bus_stop,platform,강릉시
37.703104,128.840072,심불사입구,bus_stop,platform,강릉시
37.703035,128.840015,심불사입구,bus_stop,platform,강릉시
37.68213,129.043776,썬크루즈,bus_stop,platform,강릉시
37.781799,128.896515,아이스아레나,bus_stop,platform,강릉시
37.781696,128.896556,아이스아레나,bus_stop,platform,강릉시
37.524606,128.816763,안고단종점,bus_stop,platform,강릉시
37.745478,128.829126,안곡,bus_stop,platform,강릉시
37.739782,128.837911,안곡약수터입구,bus_stop,platform,강릉시
37.739792,128.837842,안곡약수터입구,bus_stop,platform,강릉시
37.741533,128.837708,안국고개입구,bus_stop,platform,강릉시
37.74155,128.837802,안국고개입구,bus_stop,platform,강릉시
37.772798,128.945468,안목,bus_stop,platform,강릉시
37.772714,128.945893,안목,bus_stop,platform,강릉시
37.772687,128.946014,안목,bus_stop,platform,강릉시
37.770578,128.949343,안목.강릉항,bus_stop,platform,강릉시
37.770418,128.949435,안목.강릉항,bus_stop,platform,강릉시
37.772668,128.945448,안목커피거리,bus_stop,platform,강릉시
37.772375,128.945901,안목커피거리,bus_stop,platform,강릉시
37.772437,128.945795,안목커피거리,bus_stop,platform,강릉시
37.773569,128.945388,안목해변,bus_stop,platform,강릉시
37.773873,128.945274,안목해변,bus_stop,platform,강릉시
37.563802,128.849461,안소재길,bus_stop,platform,강릉시
37.563813,128.849582,안소재길,bus_stop,platform,강릉시
37.73406,128.989341,안인,bus_stop,platform,강릉시
37.733987,128.98934,안인,bus_stop,platform,강릉시
37.72794,128.980381,안인삼거리,bus_stop,platform,강릉시
37.727882,128.980433,안인삼거리,bus_stop,platform,강릉시
37.725693,128.817456,암반욕체험장,bus_stop,platform,강릉시
37.725735,128.8176,암반욕체험장,bus_stop,platform,강릉시
37.900093,128.828069,양양고개,bus_stop,platform,강릉시
37.900076,128.828263,양양고개,bus_stop,platform,강릉시
37.751547,128.902235,양우아파트,bus_stop,platform,강릉시
37.751788,128.902208,양우아파트,bus_stop,platform,강릉시
37.881322,128.825829,양조장,bus_stop,platform,강릉시
37.619835,129.021952,양지마을,bus_stop,platform,강릉시
37.61993,129.021881,양지마을,bus_stop,platform,강릉시
37.696938,128.898396,어단1리,bus_stop,platform,강릉시
37.693103,128.901608,어단1리마을회관,bus_stop,platform,강릉시
37.693022,128.90165,어단1리마을회관,bus_stop,platform,강릉시
37.691507,128.899733,어단1리성황당,bus_stop,platform,강릉시
37.691446,128.899811,어단1리성황당,bus_stop,platform,강릉시
37.696492,128.911467,어단2리마을회관,bus_stop,platform,강릉시
37.696429,128.911518,어단2리마을회관,bus_stop,platform,강릉시
37.689219,128.895242,어단리,bus_stop,platform,강릉시
37.689177,128.895184,어단리,bus_stop,platform,강릉시
37.720364,128.813591,어흘리.굴면동,bus_stop,platform,강릉시
37.719732,128.812406,어흘리.굴면동,bus_stop,platform,강릉시
37.701766,128.939801,언별2리,bus_stop,platform,강릉시
37.701747,128.939907,언별2리,bus_stop,platform,강릉시
37.691296,128.932199,언별리,bus_stop,platform,강릉시
37.859197,128.836969,연곡면사무소,bus_stop,platform,강릉시
37.859373,128.8369,연곡면사무소,bus_stop,platform,강릉시
37.859965,128.837643,연곡면사무소,bus_stop,platform,강릉시
37.859883,128.837496,연곡면사무소,bus_stop,platform,강릉시
37.870154,128.8441,연곡부영A,bus_stop,platform,강릉시
37.869916,128.844161,연곡부영A,bus_stop,platform,강릉시
37.856842,128.828142,연곡초교,bus_stop,platform,강릉시
37.856965,128.828124,연곡초교,bus_stop,platform,강릉시
37.854401,128.813194,연곡취수장입구,bus_stop,platform,강릉시
37.85453,128.813426,연곡취수장입구,bus_stop,platform,강릉시
37.857668,128.8528,연곡해변,bus_stop,platform,강릉시
37.857553,128.85271,연곡해변,bus_stop,platform,강릉시
37.854677,128.841316,연곡해변입구,bus_stop,platform,강릉시
37.854582,128.84162,연곡해변입구,bus_stop,platform,강릉시
37.805803,128.831616,연변,bus_stop,platform,강릉시
37.805887,128.831537,연변,bus_stop,platform,강릉시
37.627838,129.036454,영동정미소,bus_stop,platform,강릉시
37.627855,129.036259,영동정미소,bus_stop,platform,강릉시
37.870609,128.836373,영진입구,bus_stop,platform,강릉시
37.870497,128.836253,영진입구,bus_stop,platform,강릉시
37.868098,128.847682,영진항,bus_stop,platform,강릉시
37.867771,128.847673,영진항,bus_stop,platform,강릉시
37.770498,128.902186,예인수석원,bus_stop,platform,강릉시
37.834996,128.648066,오대산휴게소,bus_stop,platform,강릉시
37.899188,128.834009,오리나루,bus_stop,platform,강릉시
37.899174,128.834132,오리나루,bus_stop,platform,강릉시
37.68277,129.0132,오리동,bus_stop,platform,강릉시
37.682846,129.0132,오리동,bus_stop,platform,강릉시
37.744538,128.937295,오리들마을,bus_stop,platform,강릉시
37.706417,128.820646,오봉,bus_stop,platform,강릉시
37.70633,128.820527,오봉,bus_stop,platform,강릉시
37.709442,128.822241,오봉리,bus_stop,platform,강릉시
37.709621,128.822201,오봉리,bus_stop,platform,강릉시
37.779788,128.933135,오성학교,bus_stop,platform,강릉시
37.778966,128.880079,오죽헌,bus_stop,platform,강릉시
37.779053,128.880071,오죽헌,bus_stop,platform,강릉시
37.779862,128.882742,오죽헌,bus_stop,platform,강릉시
37.78041,128.88245,오죽헌,bus_stop,platform,강릉시
37.602505,129.029946,옥계119안전센터,bus_stop,platform,강릉시
37.602715,129.0305,옥계119안전센터,bus_stop,platform,강릉시
37.612306,129.03872,옥계면사무소,bus_stop,platform,강릉시
37.612377,129.038603,옥계면사무소,bus_stop,platform,강릉시
37.609016,129.035316,옥계현내시장,bus_stop,platform,강릉시
37.608961,129.035088,옥계현내시장,bus_stop,platform,강릉시
37.703823,128.893089,옥봉마을,bus_stop,platform,강릉시
37.761274,128.902425,옥천119안전센터,bus_stop,platform,강릉시
37.760991,128.90318,옥천119안전센터,bus_stop,platform,강릉시
37.728016,128.813791,옥터가든,bus_stop,platform,강릉시
37.728151,128.813785,옥터가든,bus_stop,platform,강릉시
37.588895,129.039791,올밑,bus_stop,platform,강릉시
37.617067,129.003698,옹기마을,bus_stop,platform,강릉시
37.617179,129.00366,옹기마을,bus_stop,platform,강릉시
37.65454,128.787195,왕산골,bus_stop,platform,강릉시
37.654639,128.787346,왕산골,bus_stop,platform,강릉시
37.623714,128.86049,왕산구)종점,bus_stop,platform,강릉시
37.623749,128.860402,왕산구)종점,bus_stop,platform,강릉시
37.689808,128.808571,왕산대기교차로,bus_stop,platform,강릉시
37.689632,128.808569,왕산대기교차로,bus_stop,platform,강릉시
37.675992,128.802885,왕산리2반,bus_stop,platform,강릉시
37.676019,128.803004,왕산리2반,bus_stop,platform,강릉시
37.672202,128.838411,왕산면사무소앞,bus_stop,platform,강릉시
37.672187,128.838313,왕산면사무소앞,bus_stop,platform,강릉시
37.615033,128.859682,왕산사,bus_stop,platform,강릉시
37.615117,128.859519,왕산사,bus_stop,platform,강릉시
37.681384,128.825747,왕산사슴목장,bus_stop,platform,강릉시
37.68137,128.825656,왕산사슴목장,bus_stop,platform,강릉시
37.670471,128.796835,왕산아트센터,bus_stop,platform,강릉시
37.670379,128.796943,왕산아트센터,bus_stop,platform,강릉시
37.7278,128.924317,왜골안길,bus_stop,platform,강릉시
37.727775,128.924268,왜골안길,bus_stop,platform,강릉시
37.754297,128.891339,용강동,bus_stop,platform,강릉시
37.754399,128.891304,용강동,bus_stop,platform,강릉시
37.755035,128.89166,용강동서부시장,bus_stop,platform,강릉시
37.755633,128.891754,용강동서부시장,bus_stop,platform,강릉시
37.721877,128.834687,용봉자동차학원,bus_stop,platform,강릉시
37.722187,128.834486,용봉자동차학원,bus_stop,platform,강릉시
37.76146,128.905264,용지각,bus_stop,platform,강릉시
37.761868,128.905369,용지각,bus_stop,platform,강릉시
37.757498,128.870209,우미린아파트,bus_stop,platform,강릉시
37.760581,128.873351,우편집중국,bus_stop,platform,강릉시
37.761614,128.873476,우편집중국,bus_stop,platform,강릉시
37.732957,128.93671,운산노인회관,bus_stop,platform,강릉시
37.732921,128.936853,운산노인회관,bus_stop,platform,강릉시
37.730779,128.936787,운산분교,bus_stop,platform,강릉시
37.73076,128.936868,운산분교,bus_stop,platform,강릉시
37.83361,128.860096,운양초교,bus_stop,platform,강릉시
37.83354,128.860141,운양초교,bus_stop,platform,강릉시
37.887686,128.8255,원마트,bus_stop,platform,강릉시
37.760201,128.918461,원마트,bus_stop,platform,강릉시
37.760455,128.918511,원마트,bus_stop,platform,강릉시
37.888183,128.825733,원마트,bus_stop,platform,강릉시
37.73806,128.935546,월호평동,bus_stop,platform,강릉시
37.737872,128.93568,월호평동,bus_stop,platform,강릉시
37.74867,128.948925,월호평동,bus_stop,platform,강릉시
37.758705,128.852491,위촌1교,bus_stop,platform,강릉시
37.758772,128.852577,위촌1교,bus_stop,platform,강릉시
37.759607,128.844528,위촌경로당,bus_stop,platform,강릉시
37.75969,128.844582,위촌경로당,bus_stop,platform,강릉시
37.759746,128.836176,위촌리,bus_stop,platform,강릉시
37.614697,128.977628,윗허내,bus_stop,platform,강릉시
37.614684,128.977493,윗허내,bus_stop,platform,강릉시
37.71159,128.862355,윗회산,bus_stop,platform,강릉시
37.711565,128.862463,윗회산,bus_stop,platform,강릉시
37.850336,128.758169,유등.백운사입구,bus_stop,platform,강릉시
37.850442,128.758059,유등.백운사입구,bus_stop,platform,강릉시
37.74005,128.909848,유산동노인회관,bus_stop,platform,강릉시
37.739999,128.909732,유산동노인회관,bus_stop,platform,강릉시
37.735947,128.911906,유산민물장어,bus_stop,platform,강릉시
37.735911,128.911802,유산민물장어,bus_stop,platform,강릉시
37.766603,128.861547,유천동,bus_stop,platform,강릉시
37.766709,128.861579,유천동,bus_stop,platform,강릉시
37.716279,128.87775,유한킴벌리,bus_stop,platform,강릉시
37.716175,128.877825,유한킴벌리,bus_stop,platform,강릉시
37.785844,128.913571,유화A,bus_stop,platform,강릉시
37.785745,128.913455,유화A,bus_stop,platform,강릉시
37.777086,128.877471,율곡교육원,bus_stop,platform,강릉시
37.777156,128.877388,율곡교육원,bus_stop,platform,강릉시
37.76962,128.889111,율곡중정문,bus_stop,platform,강릉시
37.771997,128.890174,율곡중학교,bus_stop,platform,강릉시
37.772215,128.890354,율곡중학교,bus_stop,platform,강릉시
37.765256,128.882259,율곡초등학교,bus_stop,platform,강릉시
37.747098,128.897025,은마아파트,bus_stop,platform,강릉시
37.746683,128.896772,은마아파트,bus_stop,platform,강릉시
37.590308,128.994311,음촌,bus_stop,platform,강릉시
37.590116,128.994258,음촌,bus_stop,platform,강릉시
37.772015,128.922999,이마트,bus_stop,platform,강릉시
37.772196,128.922854,이마트,bus_stop,platform,강릉시
37.783719,128.916973,이화해변타운,bus_stop,platform,강릉시
37.65385,128.959863,임곡,bus_stop,platform,강릉시
37.693796,128.976007,임곡1리,bus_stop,platform,강릉시
37.693797,128.975906,임곡1리,bus_stop,platform,강릉시
37.691169,128.974641,임곡1리마을회관,bus_stop,platform,강릉시
37.691149,128.974743,임곡1리마을회관,bus_stop,platform,강릉시
37.663224,128.965485,임곡2리마을회관,bus_stop,platform,강릉시
37.663265,128.965383,임곡2리마을회관,bus_stop,platform,강릉시
37.676594,128.970272,임곡초등학교,bus_stop,platform,강릉시
37.676626,128.970153,임곡초등학교,bus_stop,platform,강릉시
37.66368,128.793696,임내폭포,bus_stop,platform,강릉시
37.663677,128.793824,임내폭포,bus_stop,platform,강릉시
37.75498,128.906093,입암1주공A,bus_stop,platform,강릉시
37.754417,128.905762,입암1주공A,bus_stop,platform,강릉시
37.765154,128.916241,입암2.3주공,bus_stop,platform,강릉시
37.765031,128.916482,입암2.3주공,bus_stop,platform,강릉시
37.76164,128.916658,입암4주공A,bus_stop,platform,강릉시
37.761909,128.916706,입암4주공A,bus_stop,platform,강릉시
37.75995,128.914644,입암5주공A,bus_stop,platform,강릉시
37.759288,128.91996,입암6주공A,bus_stop,platform,강릉시
37.759075,128.919876,입암6주공A,bus_stop,platform,강릉시
37.759429,128.918121,입암6주공오거리,bus_stop,platform,강릉시
37.759282,128.918213,입암6주공오거리,bus_stop,platform,강릉시
37.753401,128.912383,입암현대A,bus_stop,platform,강릉시
37.753091,128.91236,입암현대A,bus_stop,platform,강릉시
37.762307,128.938899,자루뫼,bus_stop,platform,강릉시
37.762251,128.939073,자루뫼,bus_stop,platform,강릉시
37.695941,128.988474,자원순환센터,bus_stop,platform,강릉시
37.695955,128.988273,자원순환센터,bus_stop,platform,강릉시
37.72637,128.878671,자조와리,bus_stop,platform,강릉시
37.726318,128.878782,자조와리,bus_stop,platform,강릉시
37.707079,128.83086,자포골,bus_stop,platform,강릉시
37.707234,128.8308,자포골,bus_stop,platform,강릉시
37.891048,128.826141,작은다리,bus_stop,platform,강릉시
37.889934,128.825805,작은다리,bus_stop,platform,강릉시
37.750089,128.899476,잠수교,bus_stop,platform,강릉시
37.750165,128.899878,잠수교,bus_stop,platform,강릉시
37.878149,128.795523,장덕1리,bus_stop,platform,강릉시
37.878218,128.795523,장덕1리,bus_stop,platform,강릉시
37.883488,128.771546,장덕2리,bus_stop,platform,강릉시
37.883567,128.771452,장덕2리,bus_stop,platform,강릉시
37.879646,128.777773,장덕2리마을회관,bus_stop,platform,강릉시
37.879688,128.777906,장덕2리마을회관,bus_stop,platform,강릉시
37.752225,128.887402,장수탕,bus_stop,platform,강릉시
37.752327,128.887373,장수탕,bus_stop,platform,강릉시
37.723208,128.972347,장터마을,bus_stop,platform,강릉시
37.723122,128.97238,장터마을,bus_stop,platform,강릉시
37.756763,128.886281,적십자입구,bus_stop,platform,강릉시
37.757225,128.887141,적십자입구,bus_stop,platform,강릉시
37.688471,129.032451,정동교,bus_stop,platform,강릉시
37.688516,129.032366,정동교,bus_stop,platform,강릉시
37.690286,129.032254,정동진역,bus_stop,platform,강릉시
37.690255,129.032163,정동진역,bus_stop,platform,강릉시
37.688054,129.034132,정동초등학교,bus_stop,platform,강릉시
37.68794,129.033642,정동초등학교,bus_stop,platform,강릉시
37.686135,129.040252,정동해변,bus_stop,platform,강릉시
37.686076,129.040192,정동해변,bus_stop,platform,강릉시
37.719742,128.862206,제비1리마을회관,bus_stop,platform,강릉시
