위도,경도,name,addr:full,public_transport,bus
35.983838,126.846026,서상마을,전라북도 군산시 임피면 읍내리 229-1번지,platform,yes
35.98218,126.877838,서수삼거리,전라북도 군산시 서수면 서수리 767-2번지,platform,yes
35.958067,126.5872,인력개발원,전라북도 군산시 소룡동 1637-1번지,platform,yes
35.984004,126.849344,임피우체국,전라북도 군산시 임피면 읍내리 763-4번지,platform,yes
35.975167,126.606539,장산도사거리,전라북도 군산시 소룡동 1582-53번지,platform,yes
35.924915,126.627338,장전,전라북도 군산시 옥서면 선연리 2127-11번지,platform,yes
35.962608,126.69612,전자랜드,전라북도 군산시 나운동 843-5번지,platform,yes
35.914568,126.744128,죽동,전라북도 군산시 회현면 대정리 507-1번지,platform,yes
35.982631,126.724021,중동장,전라북도 군산시 중동 265-65번지,platform,yes
35.910106,126.656322,중야,전라북도 군산시 옥구읍 어은리 1266-2번지,platform,yes
35.893672,126.725693,중야,전라북도 군산시 회현면 월연리 696-19번지,platform,yes
35.975284,126.886966,창성,전라북도 군산시 임피면 영창리 41-21번지,platform,yes
35.891596,126.844172,청하산,전라북도 김제시 청하면 장산리 302-7번지,platform,yes
35.956257,126.667111,미성삼거리,전라북도 군산시 산북동 403-3번지,platform,yes
35.973471,126.638616,퓨리나코리아,전라북도 군산시 소룡동 56-22번지,platform,yes
36.013097,126.757115,하구둑,전라북도 군산시 성산면 성덕리 487-33번지,platform,yes
35.927922,126.718046,한림,전라북도 군산시 옥산면 당북리 1009-2번지,platform,yes
35.9816,126.680794,현대차서비스,전라북도 군산시 소룡동 927-2번지,platform,yes
35.986076,126.766366,호덕교차로,전라북도 군산시 개정면 아동리 684-4번지,platform,yes
35.913082,126.755928,회현중학교,전라북도 군산시 회현면 대정리 59-5번지,platform,yes
35.913706,126.756054,회현중학교,전라북도 군산시 회현면 대정리 28-4번지,platform,yes
35.974974,126.658831,OCI,전라북도 군산시 소룡동 401번지,platform,yes
35.95269,126.648627,미성동,전라북도 군산시 산북동 2992-4번지,platform,yes
35.896077,126.676377,어은동,전라북도 군산시 옥구읍 어은리 37-2번지,platform,yes
35.960028,126.541015,비응1호교,전라북도 군산시 오식도동 509-5번지,platform,yes
35.95618,126.710875,의료원,전라북도 군산시 지곡동 554-5번지,platform,yes
35.96575,126.774867,동정마을,전라북도 군산시 개정면 아동리 127-9번지,platform,yes
35.985138,126.869329,임피중학교,전라북도 군산시 서수면 서수리 125-7번지,platform,yes
36.004793,126.913722,마포,전라북도 군산시 서수면 금암리 12-1번지,platform,yes
35.971524,126.892907,영창,전라북도 군산시 임피면 영창리 1149-13번지,platform,yes
35.962027,126.848872,석곡,전라북도 군산시 임피면 보석리 323-1번지,platform,yes
35.891482,126.856983,대청마을,전라북도 김제시 청하면 대청리 371-1번지,platform,yes
35.911129,126.76084,금광마을,전라북도 군산시 회현면 금광리 228-4번지,platform,yes
35.911022,126.760854,금광마을,전라북도 군산시 회현면 금광리 252-3번지,platform,yes
35.99822,126.762824,안정마을(군산역입구),전라북도 군산시 내흥동 140-6번지,platform,yes
36.064811,126.707708,계동,충청남도 서천군 마서면 계동리 3-43번지,platform,yes
35.952241,126.830563,외덕물문교,전라북도 군산시 대야면 보덕리 290-1번지,platform,yes
35.989078,126.819417,창안마을,전라북도 군산시 성산면 창오리 283-3번지,platform,yes
35.938625,126.848307,용절마을,전라북도 군산시 대야면 죽산리 331-14번지,platform,yes
35.983491,126.821678,창오,전라북도 군산시 성산면 창오리 187-1번지,platform,yes
35.957183,126.656167,미성사거리,전라북도 군산시 산북동 2485번지,platform,yes
36.020274,126.699368,장항초교,충청남도 서천군 장항읍 창선2리 39-2번지,platform,yes
35.994362,126.797528,도암,전라북도 군산시 성산면 도암리 123-6번지,platform,yes
35.919018,126.669457,서마산마을,전라북도 군산시 옥구읍 어은리 298-7번지,platform,yes
35.911443,126.698038,수왕,전라북도 군산시 옥구읍 수산리 348-4번지,platform,yes
35.966465,126.736162,시청사거리,전라북도 군산시 조촌동 896번지,platform,yes
35.901865,126.725746,용연,전라북도 군산시 회현면 월연리 416-56번지,platform,yes
35.96056,126.560586,한국산업단지공단,전라북도 군산시 오식도동 515-1번지,platform,yes
35.960808,126.842582,보암마을,전라북도 군산시 임피면 보석리 942-1번지,platform,yes
36.001221,126.821023,대명삼거리,전라북도 군산시 성산면 대명리 131-1번지,platform,yes
35.955974,126.58731,경주수출포장,전라북도 군산시 소룡동 1645-4번지,platform,yes
35.953373,126.867984,계산,전라북도 군산시 임피면 술산리 135-9번지,platform,yes
35.950807,126.841944,고척마을,전라북도 군산시 대야면 죽산리 710-3번지,platform,yes
35.978358,126.67019,유니드,전라북도 군산시 소룡동 691번지,platform,yes
35.986712,126.711506,교보빌딩,전라북도 군산시 중앙로1가 25-14번지,platform,yes
35.958815,126.699075,신일아파트,전라북도 군산시 나운동 156-2번지,platform,yes
35.903155,126.687133,신장,전라북도 군산시 옥구읍 오곡리 420-2번지,platform,yes
35.922865,126.639084,신장원마을,전라북도 군산시 옥서면 옥봉리 1493-2번지,platform,yes
35.979725,126.70601,신풍사거리,전라북도 군산시 신풍동 882-6번지,platform,yes
35.966439,126.666143,십자다리,전라북도 군산시 산북동 1569-5번지,platform,yes
35.920128,126.764925,양수장,전라북도 군산시 회현면 학당리 1003-5번지,platform,yes
35.983362,126.716753,영광중.고등학교,전라북도 군산시 중앙로2가 117-1번지,platform,yes
35.935805,126.781268,구율마을,전라북도 군산시 회현면 원우리 318-1번지,platform,yes
35.914109,126.643754,구호촌,전라북도 군산시 옥서면 옥봉리 1351-1번지,platform,yes
35.9515,126.661933,국제문화마을,전라북도 군산시 산북동 818-7번지,platform,yes
35.973965,126.655767,군산공단,전라북도 군산시 소룡동 313번지,platform,yes
36.000896,126.787736,군장대학교,전라북도 군산시 성산면 도암리 565-2번지,platform,yes
35.973874,126.678599,금강부동산,전라북도 군산시 소룡동 1538-3번지,platform,yes
35.950307,126.866346,금암마을,전라북도 군산시 임피면 술산리 177-13번지,platform,yes
35.966666,126.70375,나운금호아파트,전라북도 군산시 나운동 499-4번지,platform,yes
35.95832,126.704054,나운우성아파트,전라북도 군산시 나운동 155-7번지,platform,yes
35.962784,126.710617,오투그란데정문,전라북도 군산시 수송동 787-5번지,platform,yes
36.048853,126.852759,옥동,전라북도 군산시 나포면 나포리 499번지,platform,yes
35.935186,126.640736,옥선.남동,전라북도 군산시 옥서면 옥봉리 184-102번지,platform,yes
36.05342,126.904145,와우,전라북도 익산시 함라면 신대리 347-7번지,platform,yes
36.029409,126.886252,왈인,전라북도 익산시 함라면 신목리 992-1번지,platform,yes
36.034062,126.833779,외곤,전라북도 군산시 나포면 옥곤리 545-4번지,platform,yes
35.89866,126.725609,용연,전라북도 군산시 회현면 월연리 443번지,platform,yes
35.976174,126.785021,운회교회,전라북도 군산시 개정면 운회리 378-9번지,platform,yes
35.931276,126.809183,내상마을,전라북도 군산시 대야면 지경리 128-63번지,platform,yes
35.969766,126.721482,세영리첼아파트,전라북도 군산시 수송동 11-50번지,platform,yes
35.98041,126.676795,소룡제일아파트,전라북도 군산시 소룡동 657번지,platform,yes
35.925034,126.807556,소차,전라북도 군산시 대야면 지경리 159-10번지,platform,yes
35.970712,126.715742,수송현대아파트,전라북도 군산시 수송동 430-32번지,platform,yes
36.023525,126.799323,원서포삼거리,전라북도 군산시 나포면 서포리 305-2번지,platform,yes
36.0237,126.799552,원서포삼거리,전라북도 군산시 나포면 서포리 621-2번지,platform,yes
35.963935,126.749956,월명체육관,전라북도 군산시 사정동 165-3번지,platform,yes
36.00576,126.899825,월암,전라북도 군산시 서수면 금암리 868-4번지,platform,yes
35.906614,126.7403,월평1구,전라북도 군산시 회현면 대정리 765-3번지,platform,yes
35.960523,126.691756,부곡사거리,전라북도 군산시 나운동 1191-52번지,platform,yes
35.957241,126.689031,은파호수공원,전라북도 군산시 나운동 870-22번지,platform,yes
35.988672,126.79161,식천,전라북도 군산시 성산면 도암리 350-10번지,platform,yes
35.905976,126.713612,신기마을,전라북도 군산시 옥구읍 수산리 850-2번지,platform,yes
35.939867,126.839693,신복마을,전라북도 군산시 대야면 죽산리 380-49번지,platform,yes
35.954668,126.561198,신산테크,전라북도 군산시 오식도동 857-4번지,platform,yes
35.916819,126.646644,신성산,전라북도 군산시 옥서면 옥봉리 1148-5번지,platform,yes
35.944913,126.814739,대야사거리,전라북도 군산시 대야면 산월리 389-26번지,platform,yes
35.988913,126.707954,동산중학교,전라북도 군산시 금동 9-41번지,platform,yes
35.967398,126.763909,동안마을,전라북도 군산시 개정동 145-28번지,platform,yes
36.022176,126.819759,둔기,전라북도 군산시 나포면 주곡리 849-20번지,platform,yes
35.963425,126.701113,롯데2.3차아파트,전라북도 군산시 나운동 100-4번지,platform,yes
35.957007,126.672469,미성초교,전라북도 군산시 산북동 3635번지,platform,yes
35.969078,126.819874,분토,전라북도 군산시 대야면 보덕리 612번지,platform,yes
35.940243,126.533941,비응항1주차장,전라북도 군산시 비응도동 51-3번지,platform,yes
35.960072,126.744546,삼수마을,전라북도 군산시 사정동 339-8번지,platform,yes
35.977899,126.711392,삼학주공아파트,전라북도 군산시 삼학동 881-2번지,platform,yes
35.911645,126.660929,사호촌,전라북도 군산시 옥구읍 어은리 607-9번지,platform,yes
35.958908,126.53381,현대중공업(남문),전라북도 군산시 비응도동 17번지,platform,yes
35.926073,126.707937,상평.광월마을,전라북도 군산시 옥구읍 상평리 319-1번지,platform,yes
35.932311,126.676883,개사리,전라북도 군산시 개사동 62-1번지,platform,yes
35.934461,126.673319,개사리,전라북도 군산시 개사동 332-2번지,platform,yes
35.902831,126.684226,한서울,전라북도 군산시 옥구읍 오곡리 434-1번지,platform,yes
36.002784,126.775575,상흥마을,전라북도 군산시 성산면 둔덕리 208-12번지,platform,yes
35.986594,126.793949,성산농공단지,전라북도 군산시 성산면 도암리 422-17번지,platform,yes
36.007929,126.901743,상금,전라북도 익산시 함라면 신목리 772-3번지,platform,yes
35.894317,126.731517,월연교회,전라북도 군산시 회현면 월연리 170-10번지,platform,yes
35.958578,126.797775,발산초교삼거리,전라북도 군산시 개정면 발산리 86-3번지,platform,yes
36.003725,126.820177,살구쟁이,전라북도 군산시 성산면 대명리 144-2번지,platform,yes
36.050032,126.900018,와우,전라북도 익산시 함라면 신대리 409-4번지,platform,yes
35.983472,126.821792,창오,전라북도 군산시 성산면 창오리 182-10번지,platform,yes
35.950363,126.8663,금암마을,전라북도 군산시 임피면 술산리 177-1번지,platform,yes
35.961221,126.577778,현대오식관,전라북도 군산시 소룡동 1631-1번지,platform,yes
35.960916,126.567112,우리은행4,전라북도 군산시 오식도동 655번지,platform,yes
35.946144,126.685552,군산대정문,전라북도 군산시 미룡동 872-2번지,platform,yes
35.9596,126.714498,남북로사거리,전라북도 군산시 수송동 825-10번지,platform,yes
35.950819,126.825586,석화마을,전라북도 군산시 대야면 산월리 173-2번지,platform,yes
36.0224,126.732709,신기,충청남도 서천군 마서면 도삼리 531-6번지,platform,yes
35.898124,126.67558,어은,전라북도 군산시 옥구읍 어은리 1995-1번지,platform,yes
36.018433,126.814463,외곡,전라북도 군산시 나포면 주곡리 629-25번지,platform,yes
35.929223,126.645797,외성산마을,전라북도 군산시 옥서면 옥봉리 166-8번지,platform,yes
35.981985,126.880979,용회,전라북도 군산시 서수면 서수리 365-13번지,platform,yes
35.969444,126.77023,충량마을,전라북도 군산시 개정면 아동리 311-2번지,platform,yes
35.910101,126.650184,칠호촌,전라북도 군산시 옥구읍 어은리 1509-45번지,platform,yes
35.971591,126.892733,영창,전라북도 군산시 임피면 영창리 39-36번지,platform,yes
35.954423,126.562698,(주)대경STB,전라북도 군산시 오식도동 871번지,platform,yes
35.91006,126.716337,우포마을,전라북도 군산시 옥구읍 수산리 83-2번지,platform,yes
35.962914,126.567412,현대프라자건너편,전라북도 군산시 오식도동 777번지,platform,yes
35.93427,126.686548,개사동마을입구,전라북도 군산시 신관동 36-2번지,platform,yes
35.969857,126.759457,군산간호대,전라북도 군산시 개정동 32-5번지,platform,yes
35.981585,126.726005,경암사거리,전라북도 군산시 경암동 601-25번지,platform,yes
35.971568,126.729065,경장사거리,전라북도 군산시 경장동 508-10번지,platform,yes
35.994808,126.861096,계남,전라북도 군산시 서수면 축동리 780번지,platform,yes
35.991039,126.858803,계남마을,전라북도 군산시 임피면 축산리 135-7번지,platform,yes
35.919432,126.823766,고산,전라북도 군산시 대야면 복교리 1325-93번지,platform,yes
35.906321,126.666061,광야,전라북도 군산시 옥구읍 어은리 950-5번지,platform,yes
35.90771,126.662784,광야마을,전라북도 군산시 옥구읍 어은리 1014-3번지,platform,yes
35.998989,126.752695,정자마을,전라북도 군산시 내흥동 853-5번지,platform,yes
35.979375,126.720067,해동가축병원,전라북도 군산시 장재동 203-6번지,platform,yes
35.903017,126.637332,신오산촌,전라북도 군산시 옥서면 선연리 1458-1번지,platform,yes
35.902005,126.686148,신장,전라북도 군산시 옥구읍 오곡리 428-9번지,platform,yes
35.901845,126.686123,신장,전라북도 군산시 옥구읍 오곡리 430-9번지,platform,yes
35.984118,126.841062,안흥,전라북도 군산시 임피면 읍내리 697-3번지,platform,yes
35.920241,126.764893,양수장,전라북도 군산시 회현면 학당리 1003-5번지,platform,yes
35.95422,126.541476,열병합사거리,전라북도 군산시 오식도동 850-7번지,platform,yes
35.937331,126.777198,구율마을,전라북도 군산시 개정면 옥석리 418-2번지,platform,yes
35.974624,126.602434,군산에너지넷,전라북도 군산시 소룡동 1582-52번지,platform,yes
36.004233,126.798889,기린,전라북도 군산시 성산면 여방리 470-7번지,platform,yes
35.899694,126.713806,김제,전라북도 군산시 옥구읍 수산리 158-32번지,platform,yes
35.922217,126.797792,남고마을,전라북도 군산시 대야면 지경리 2111-11번지,platform,yes
35.939132,126.765297,남내마을,전라북도 군산시 옥산면 남내리 273-4번지,platform,yes
35.935285,126.640735,옥선.남동,전라북도 군산시 옥서면 옥봉리 184-102번지,platform,yes
36.032868,126.832917,외곤,전라북도 군산시 나포면 옥곤리 534-1번지,platform,yes
35.979276,126.88153,용회,전라북도 군산시 서수면 서수리 252-18번지,platform,yes
35.985911,126.713949,우리문고,전라북도 군산시 중앙로1가 18-2번지,platform,yes
35.971462,126.70297,우진아파트,전라북도 군산시 나운동 588-3번지,platform,yes
36.047836,126.848672,원나포,전라북도 군산시 나포면 나포리 622-7번지,platform,yes
35.903751,126.754977,원당,전라북도 군산시 회현면 금광리 843-7번지,platform,yes
36.011251,126.796548,남전,전라북도 군산시 성산면 여방리 356-5번지,platform,yes
35.989686,126.896875,석화,전라북도 군산시 서수면 화등리 165-12번지,platform,yes
35.925961,126.624351,송촌,전라북도 군산시 옥서면 선연리 78-2번지,platform,yes
35.966489,126.796845,원발산,전라북도 군산시 개정면 발산리 268-1번지,platform,yes
35.917643,126.712726,원이곡,전라북도 군산시 옥구읍 이곡리 808-15번지,platform,yes
35.973233,126.680118,월명여중,전라북도 군산시 소룡동 1536-11번지,platform,yes
35.968125,126.675212,시영아파트,전라북도 군산시 산북동 162-8번지,platform,yes
36.024908,126.72642,신기,충청남도 서천군 마서면 도삼리 산61-1번지,platform,yes
35.901732,126.768124,신기촌,전라북도 군산시 회현면 금광리 1282-31번지,platform,yes
35.921466,126.775611,신당,전라북도 군산시 회현면 학당리 269-1번지,platform,yes
35.927068,126.62079,산동,전라북도 군산시 옥서면 선연리 297-30번지,platform,yes
35.939583,126.839991,신복마을,전라북도 군산시 대야면 죽산리 380-27번지,platform,yes
36.014876,126.809553,신성삼거리,전라북도 군산시 나포면 서포리 132-5번지,platform,yes
35.945611,126.817021,대야교회,전라북도 군산시 대야면 산월리 405-6번지,platform,yes
35.971673,126.822215,덕봉마을,전라북도 군산시 성산면 산곡리 406-1번지,platform,yes
35.967325,126.76405,동안마을,전라북도 군산시 개정동 145-14번지,platform,yes
35.907118,126.850185,동지산,전라북도 김제시 청하면 동지산리 540-8번지,platform,yes
35.91295,126.667789,둔산,전라북도 군산시 옥구읍 어은리 680-1번지,platform,yes
35.93958,126.772689,망동마을,전라북도 군산시 옥산면 남내리 106-2번지,platform,yes
35.965955,126.567185,맨하탄프라자,전라북도 군산시 오식도동 767번지,platform,yes
35.972887,126.705903,문화동남전연립,전라북도 군산시 문화동 908-7번지,platform,yes
35.956719,126.704556,백토사거리,전라북도 군산시 지곡동 289-36번지,platform,yes
35.961103,126.855637,보석리,전라북도 군산시 임피면 보석리 770번지,platform,yes
35.996077,126.863702,복우마을,전라북도 군산시 서수면 축동리 513-3번지,platform,yes
35.959734,126.691748,부곡사거리,전라북도 군산시 나운동 1191번지,platform,yes
36.009778,126.836558,부곡저수지,전라북도 군산시 나포면 부곡리 27-8번지,platform,yes
36.005585,126.885136,상장곤,전라북도 군산시 서수면 마룡리 201-5번지,platform,yes
35.977942,126.748753,새터,전라북도 군산시 조촌동 29-72번지,platform,yes
35.954103,126.656319,미성농협,전라북도 군산시 산북동 2948-3번지,platform,yes
35.953508,126.656544,서군산농협,전라북도 군산시 산북동 2952-1번지,platform,yes
35.981387,126.734663,이마트,전라북도 군산시 경암동 584-6번지,platform,yes
35.95407,126.865194,임피역,전라북도 군산시 임피면 술산리 258-5번지,platform,yes
35.999535,126.836489,입점,전라북도 군산시 나포면 부곡리 504-9번지,platform,yes
36.053038,126.87852,입점,전라북도 익산시 웅포면 입점리 630-1번지,platform,yes
35.985198,126.753518,잠두마을,전라북도 군산시 구암동 219-1번지,platform,yes
35.923777,126.629769,장원,전라북도 군산시 옥서면 선연리 41-11번지,platform,yes
35.961916,126.715354,수송전북은행,전라북도 군산시 수송동 47-32번지,platform,yes
35.986299,126.719185,죽성로사거리,전라북도 군산시 신영동 20-12번지,platform,yes
35.908066,126.788107,증석마을,전라북도 군산시 회현면 증석리 384-11번지,platform,yes
35.969975,126.712546,지산연립,전라북도 군산시 수송동 442-22번지,platform,yes
35.984946,126.815067,창오,전라북도 군산시 성산면 창오리 416-2번지,platform,yes
35.933428,126.702668,척동,전라북도 군산시 옥구읍 옥정리 177-3번지,platform,yes
35.918881,126.760902,척동,전라북도 군산시 회현면 고사리 427-5번지,platform,yes
36.070517,126.934059,하와,전라북도 익산시 성당면 대선리 산73-2번지,platform,yes
35.943693,126.541543,한국중부발전소삼거리,전라북도 군산시 비응도동 36-8번지,platform,yes
35.960298,126.719759,한라비발디2단지,전라북도 군산시 수송동 883-5번지,platform,yes
35.982806,126.710804,창성주공아파트,전라북도 군산시 송창동 4-9번지,platform,yes
35.932834,126.703421,척동,전라북도 군산시 옥구읍 옥정리 122-12번지,platform,yes
35.916825,126.653586,칠오촌,전라북도 군산시 옥구읍 어은리 1319-3번지,platform,yes
35.978166,126.876707,하용전,전라북도 군산시 서수면 서수리 891-4번지,platform,yes
35.8925,126.627988,하제,전라북도 군산시 옥서면 선연리 1356-7번지,platform,yes
36.077655,126.965043,함열초등학교,전라북도 익산시 함열읍 와리 212-6번지,platform,yes
36.023387,126.774646,항동마을,전라북도 군산시 성산면 성덕리 166-2번지,platform,yes
35.993921,126.764217,혜령,전라북도 군산시 내흥동 85번지,platform,yes
35.980294,126.720418,공설시장,전라북도 군산시 대명동 138-265번지,platform,yes
35.964147,126.713927,오투그란데아파트,전라북도 군산시 수송동 516-1번지,platform,yes
35.967389,126.629927,하나공업사,전라북도 군산시 소룡동 48-1번지,platform,yes
35.968181,126.539943,현대중공업,전라북도 군산시 오식도동 500-6,platform,yes
35.957275,126.596839,한산,전라북도 군산시 내초동 163-1번지,platform,yes
35.955233,126.677958,미룡대명아파트삼거리,전라북도 군산시 미룡동 864-4번지,platform,yes
35.965289,126.710787,군산시립도서관,전라북도 군산시 나운동 1536-7번지,platform,yes
35.907264,126.761647,광지산마을,전라북도 군산시 회현면 금광리 667-4번지,platform,yes
35.94271,126.806538,군산남고,전라북도 군산시 대야면 지경리 873-6번지,platform,yes
35.985173,126.8692,임피중학교,전라북도 군산시 서수면 서수리 1103-4번지,platform,yes
35.973562,126.702041,군산상고사거리,전라북도 군산시 문화동 917-6번지,platform,yes
35.942877,126.771177,옥석마을,전라북도 군산시 옥산면 쌍봉리 37-9번지,platform,yes
35.881559,126.84837,청하중,전라북도 김제시 청하면 월현리 25-7번지,platform,yes
36.022484,126.732824,신기,충청남도 서천군 마서면 도삼리 531-4번지,platform,yes
35.956107,126.795556,발산농협,전라북도 군산시 개정면 발산리 96-2번지,platform,yes
35.938529,126.846649,용절마을,전라북도 군산시 대야면 죽산리 337번지,platform,yes
35.997696,126.785844,도암마을,전라북도 군산시 성산면 도암리 528-5번지,platform,yes
36.04874,126.853002,옥동,전라북도 군산시 나포면 나포리 799-2번지,platform,yes
36.004777,126.831448,원부곡,전라북도 군산시 나포면 부곡리 160-3번지,platform,yes
36.023606,126.700289,성주,충청남도 서천군 장항읍 성주리 661-1번지,platform,yes
35.818527,126.477795,신시광장,전라북도 군산시 옥도면 신시도리 산4-189번지,platform,yes
35.973919,126.728821,경장사거리,전라북도 군산시 경장동 484-27번지,platform,yes
35.975739,126.735178,경포초등학교,전라북도 군산시 조촌동 461-1번지,platform,yes
35.958341,126.700608,동원중학교,전라북도 군산시 나운동 156-6번지,platform,yes
36.040156,126.858046,신방,전라북도 군산시 나포면 나포리 775-1번지,platform,yes
35.963413,126.757018,군산간호대학입구,전라북도 군산시 사정동 1-19번지,platform,yes
36.003996,126.761185,거척,전라북도 군산시 내흥동 428-6번지,platform,yes
36.031226,126.831457,나포파출소,전라북도 군산시 나포면 옥곤리 498-1번지,platform,yes
36.060007,126.879109,구룡목,전라북도 익산시 웅포면 입점리 475번지,platform,yes
35.984498,126.757628,구암사거리,전라북도 군산시 구암동 16-6번지,platform,yes
35.995901,126.863649,복우마을,전라북도 군산시 서수면 축동리 513-2번지,platform,yes
35.91527,126.836177,신촌,전라북도 군산시 대야면 복교리 305-8번지,platform,yes
35.975245,126.705894,한국병원,전라북도 군산시 문화동 882-7번지,platform,yes
35.955462,126.823737,안정마을,전라북도 군산시 대야면 보덕리 782-5번지,platform,yes
36.007811,126.773263,양지마을,전라북도 군산시 성산면 둔덕리 278-6번지,platform,yes
35.987236,126.786631,어린이집,전라북도 군산시 성산면 고봉리 235-3번지,platform,yes
35.916881,126.66106,어은삼거리,전라북도 군산시 옥구읍 어은리 1032번지,platform,yes
35.906352,126.729933,구평,전라북도 군산시 회현면 월연리 613-52번지,platform,yes
35.91417,126.643848,구호촌,전라북도 군산시 옥서면 옥봉리 1277-3번지,platform,yes
35.910187,126.645395,구호촌,전라북도 군산시 옥서면 옥봉리 1261-1번지,platform,yes
35.950732,126.655994,국제문화마을,전라북도 군산시 산북동 3164번지,platform,yes
35.965929,126.737658,군산교육청,전라북도 군산시 조촌동 898-13번지,platform,yes
35.948621,126.685326,군산대후문,전라북도 군산시 미룡동 455-1번지,platform,yes
35.968034,126.705946,군산신흥초등학교,전라북도 군산시 나운동 501-15번지,platform,yes
35.97492,126.601878,군산에너지넷,전라북도 군산시 소룡동 1582-49번지,platform,yes
35.920601,126.677392,군산여객차고지,전라북도 군산시 옥구읍 선제리 665-1번지,platform,yes
35.986673,126.712791,군산우체국,전라북도 군산시 중앙로1가 15-24번지,platform,yes
36.00726,126.905222,금암교회,전라북도 군산시 서수면 금암리 285-5번지,platform,yes
35.966297,126.705984,금호어울림아파트,전라북도 군산시 나운동 1524번지,platform,yes
35.937817,126.635853,남동,전라북도 군산시 옥서면 옥봉리 374-6번지,platform,yes
35.905485,126.642201,오산촌마을,전라북도 군산시 옥서면 옥봉리 1952번지,platform,yes
35.96277,126.710791,오투그란데정문,전라북도 군산시 수송동 787-5번지,platform,yes
35.922272,126.683487,옥구읍보건지소,전라북도 군산시 옥구읍 선제리 511-1번지,platform,yes
35.939033,126.747428,옥산대상아파트,전라북도 군산시 옥산면 옥산리 23-40번지,platform,yes
35.969486,126.782248,와룡,전라북도 군산시 개정면 운회리 437-9번지,platform,yes
35.898759,126.725534,용연,전라북도 군산시 회현면 월연리 443번지,platform,yes
35.931436,126.782026,용화마을,전라북도 군산시 회현면 원우리 280-7번지,platform,yes
35.93477,126.761807,우동마을,전라북도 군산시 옥산면 남내리 658번지,platform,yes
35.985763,126.859504,남상,전라북도 군산시 임피면 읍내리 766-3번지,platform,yes
35.961181,126.833506,내덕,전라북도 군산시 대야면 보덕리 1088-1번지,platform,yes
35.949024,126.592658,내초도공원,전라북도 군산시 내초동 232번지,platform,yes
36.019703,126.800906,내촌마을,전라북도 군산시 나포면 서포리 621-29번지,platform,yes
35.974384,126.78663,당산경노당,전라북도 군산시 개정면 운회리 163-9번지,platform,yes
36.027126,126.861044,서지,전라북도 군산시 나포면 장상리 348-6번지,platform,yes
35.980142,126.706719,서해대학,전라북도 군산시 오룡동 929-31번지,platform,yes
35.989818,126.787108,성산,전라북도 군산시 성산면 고봉리 289-10번지,platform,yes
35.95558,126.581857,성연산업사거리,전라북도 군산시 소룡동 1648-6번지,platform,yes
35.97032,126.875817,소령,전라북도 군산시 임피면 영창리 820-5번지,platform,yes
36.042525,126.85647,원장상,전라북도 군산시 나포면 나포리 824-1번지,platform,yes
35.987601,126.69747,월명터널,전라북도 군산시 해망동 1004-164번지,platform,yes
35.966844,126.736328,시청앞,전라북도 군산시 조촌동 888-2번지,platform,yes
35.891245,126.833242,신금,전라북도 김제시 청하면 장산리 770-2번지,platform,yes
35.91682,126.650188,신성산,전라북도 군산시 옥구읍 어은리 1650-3번지,platform,yes
36.002781,126.825538,후죽,전라북도 군산시 나포면 부곡리 289-7번지,platform,yes
35.944072,126.810444,대야역,전라북도 군산시 대야면 지경리 699-15번지,platform,yes
35.920383,126.674954,동마산마을,전라북도 군산시 옥구읍 어은리 218-12번지,platform,yes
35.969974,126.641293,동양특수고무,전라북도 군산시 소룡동 65-1번지,platform,yes
35.987625,126.77301,둔덕,전라북도 군산시 성산면 고봉리 594-12번지,platform,yes
35.995896,126.818156,대명마을,전라북도 군산시 성산면 대명리 215-1번지,platform,yes
35.942917,126.686767,미룡주공1단지,전라북도 군산시 미룡동 894-2번지,platform,yes
35.955795,126.671538,미성초교삼거리,전라북도 군산시 산북동 3640-6번지,platform,yes
35.96427,126.731747,미장로1,전라북도 군산시 미장동 59-84번지,platform,yes
35.954622,126.794866,발산,전라북도 군산시 개정면 발산리 612-9번지,platform,yes
36.023207,126.884828,방령,전라북도 군산시 서수면 마룡리 1-4번지,platform,yes
35.939062,126.729241,백석교회,전라북도 군산시 옥산면 당북리 31-12번지,platform,yes
35.939001,126.729331,백석교회입구,전라북도 군산시 옥산면 당북리 31-12번지,platform,yes
35.949042,126.748452,봉서마을,전라북도 군산시 옥산면 쌍봉리 780-7번지,platform,yes
35.973745,126.722784,부속초등학교,전라북도 군산시 동흥남동 405-36번지,platform,yes
36.038299,126.858913,불주사입구,전라북도 군산시 나포면 나포리 776-17번지,platform,yes
35.963466,126.874075,중갈,전라북도 군산시 임피면 월하리 321-3번지,platform,yes
35.911847,126.663691,상산,전라북도 군산시 옥구읍 어은리 607-49번지,platform,yes
35.914381,126.751263,서기,전라북도 군산시 회현면 대정리 757-27번지,platform,yes
35.984054,126.834605,서모마을,전라북도 군산시 임피면 미원리 산51-2번지,platform,yes
35.980446,126.847926,서상마을,전라북도 군산시 임피면 미원리 8-1번지,platform,yes
35.982113,126.877815,서수삼거리,전라북도 군산시 서수면 서수리 767-2번지,platform,yes
35.975397,126.637921,서안주정,전라북도 군산시 소룡동 54번지,platform,yes
36.044515,126.893944,입남,전라북도 익산시 함라면 신등리 산80번지,platform,yes
36.053097,126.878602,입점,전라북도 익산시 웅포면 입점리 326-2번지,platform,yes
35.959694,126.54871,자유무역관리원,전라북도 군산시 오식도동 847번지,platform,yes
