위도,경도,highway,public_transport,bus,name,addr:full,source,source:date
37.119713,128.242851,bus_stop,platform,yes,고명동(한천),충청북도 제천시 고명동 879,공공데이터포털,2020-04-28
37.119713,128.242851,bus_stop,platform,yes,고명동(한천),충청북도 제천시 고명동 879,공공데이터포털,2020-04-28
37.118413,128.243983,bus_stop,platform,yes,고명동(한천),충청북도 제천시 고명동 490-3,공공데이터포털,2020-04-28
37.110688,128.265618,bus_stop,platform,yes,고명동(한천),충청북도 제천시 고명동 89-5,공공데이터포털,2020-04-28
37.11285,128.257884,bus_stop,platform,yes,고명동(한천),충청북도 제천시 고명동 870,공공데이터포털,2020-04-28
37.105216,128.241803,bus_stop,platform,yes,대랑동(송현입구),충청북도 제천시 대랑동 296-6,공공데이터포털,2020-04-28
37.104312,128.243071,bus_stop,platform,yes,대랑동(송현),충청북도 제천시 대랑동 291-2,공공데이터포털,2020-04-28
37.099246,128.247881,bus_stop,platform,yes,대랑동(대랑리),충청북도 제천시 대랑동 223-8,공공데이터포털,2020-04-28
37.092757,128.256691,bus_stop,platform,yes,대랑동(대원주유소 옆),충청북도 제천시 대랑동 67-9,공공데이터포털,2020-04-28
37.093071,128.257502,bus_stop,platform,yes,대랑동(대원주유소 건너편),충청북도 제천시 대랑동 70-1,공공데이터포털,2020-04-28
37.140243,128.26311,bus_stop,platform,yes,두학동(상풍마을),충청북도 제천시 두학동 1133,공공데이터포털,2020-04-28
37.131784,128.240762,bus_stop,platform,yes,두학동(알미입구),충청북도 제천시 두학동 935-9,공공데이터포털,2020-04-28
37.128304,128.2821,bus_stop,platform,yes,두학동(장치미),충청북도 제천시 두학동 21-1,공공데이터포털,2020-04-28
37.128877,128.279705,bus_stop,platform,yes,두학동(장치미삼거리),충청북도 제천시 두학동 87-11,공공데이터포털,2020-04-28
37.131593,128.274335,bus_stop,platform,yes,두학동(장치미연못),충청북도 제천시 두학동 219-1,공공데이터포털,2020-04-28
37.146103,128.245198,bus_stop,platform,yes,흑석동(서문니마을),충청북도 제천시 흑석동 190-1,공공데이터포털,2020-04-28
37.133074,128.244199,bus_stop,platform,yes,흑석동(흑석동),충청북도 제천시 흑석동 487-17,공공데이터포털,2020-04-28
37.121704,128.290752,bus_stop,platform,yes,자작동(가마실),충청북도 제천시 자작동 415번지,공공데이터포털,2020-04-28
37.121704,128.290752,bus_stop,platform,yes,자작동(가마실),충청북도 제천시 자작동 415번지,공공데이터포털,2020-04-28
37.102773,128.300906,bus_stop,platform,yes,자작동(갑산재),충청북도 제천시 자작동 104-6,공공데이터포털,2020-04-28
37.103637,128.301371,bus_stop,platform,yes,자작동(갑산재앞),충청북도 제천시 자작동 100-11,공공데이터포털,2020-04-28
37.111623,128.300412,bus_stop,platform,yes,자작동(자작),충청북도 제천시 자작동 402,공공데이터포털,2020-04-28
37.125006,128.285453,bus_stop,platform,yes,자작동(화랑터),충청북도 제천시 자작동 396-11,공공데이터포털,2020-04-28
37.122468,128.235207,bus_stop,platform,yes,고명동,충청북도 제천시 고명동 750-7,공공데이터포털,2020-04-28
37.122413,128.235635,bus_stop,platform,yes,고명동,충청북도 제천시 고명동 574-3,공공데이터포털,2020-04-28
37.122628,128.227195,bus_stop,platform,yes,고명동,충청북도 제천시 고명동 681-6,공공데이터포털,2020-04-28
37.122973,128.230662,bus_stop,platform,yes,고명동,충청북도 제천시 고명동 695-15,공공데이터포털,2020-04-28
37.122973,128.230662,bus_stop,platform,yes,고명동,충청북도 제천시 고명동 695-15,공공데이터포털,2020-04-28
37.138839,128.245231,bus_stop,platform,yes,세하의집,충청북도 제천시 흑석동 523-23,공공데이터포털,2020-04-28
37.140001,128.245494,bus_stop,platform,yes,세하의집 앞,충청북도 제천시 흑석동 523-24,공공데이터포털,2020-04-28
37.130979,128.228582,bus_stop,platform,yes,어울림체육관 앞,충청북도 제천시 신백동 195-11,공공데이터포털,2020-04-28
37.131442,128.20721,bus_stop,platform,yes,역전시장,충청북도 제천시 화산동 260,공공데이터포털,2020-04-28
37.13091,128.207479,bus_stop,platform,yes,삼익상가 옆,충청북도 제천시 화산동 261,공공데이터포털,2020-04-28
37.120384,128.207844,bus_stop,platform,yes,휴먼시아2단지 아파트 삼거리,충청북도 제천시 강제동 535-1,공공데이터포털,2020-04-28
37.121537,128.207802,bus_stop,platform,yes,휴먼시아2단지 아파트 입구,충청북도 제천시 강제동 726,공공데이터포털,2020-04-28
37.122778,128.199129,bus_stop,platform,yes,강저휴먼시아3단지,충청북도 제천시 강제동 842,공공데이터포털,2020-04-28
37.119917,128.211714,bus_stop,platform,yes,진우골입구,충청북도 제천시 강제동 466-3,공공데이터포털,2020-04-28
37.119917,128.211714,bus_stop,platform,yes,진우골입구,충청북도 제천시 강제동 466-3,공공데이터포털,2020-04-28
37.119707,128.218409,bus_stop,platform,yes,강저로통로,충청북도 제천시 강제동 361-1,공공데이터포털,2020-04-28
37.116995,128.222666,bus_stop,platform,yes,강제동마을,충청북도 제천시 강제동 183-4,공공데이터포털,2020-04-28
37.114552,128.223446,bus_stop,platform,yes,원강제,충청북도 제천시 강제동 202-1,공공데이터포털,2020-04-28
37.112014,128.201644,bus_stop,platform,yes,명지동 성보나벤뚜라입구,충청북도 제천시 명지동 114-2,공공데이터포털,2020-04-28
37.109881,128.200063,bus_stop,platform,yes,방초골,충청북도 제천시 명지동 215-8,공공데이터포털,2020-04-28
37.105192,128.190836,bus_stop,platform,yes,무지골 건강관리실앞,충청북도 제천시 명지동 376-7,공공데이터포털,2020-04-28
37.104214,128.198945,bus_stop,platform,yes,산곡동,충청북도 제천시 산곡동 239-5,공공데이터포털,2020-04-28
37.100555,128.199554,bus_stop,platform,yes,중터,충청북도 제천시 산곡동 162-2,공공데이터포털,2020-04-28
37.094294,128.19839,bus_stop,platform,yes,산곡동,충청북도 제천시 산곡동 778,공공데이터포털,2020-04-28
37.121046,128.199777,bus_stop,platform,yes,강저 코아루 아파트,충청북도 제천시 강제동 847,공공데이터포털,2020-04-28
37.128479,128.206009,bus_stop,platform,yes,제천역 종점,충청북도 제천시 화산동 209-1,공공데이터포털,2020-04-28
37.131442,128.20721,bus_stop,platform,yes,역전교차로앞,충청북도 제천시 화산동 260,공공데이터포털,2020-04-28
37.127834,128.213863,bus_stop,platform,yes,서희아파트,충청북도 제천시 화산동 1002,공공데이터포털,2020-04-28
37.127834,128.213863,bus_stop,platform,yes,서희아파트앞,충청북도 제천시 화산동 1002,공공데이터포털,2020-04-28
37.127834,128.213863,bus_stop,platform,yes,약초시장입구,충청북도 제천시 화산동 1002,공공데이터포털,2020-04-28
37.127834,128.213863,bus_stop,platform,yes,약초시장입구앞,충청북도 제천시 화산동 1002,공공데이터포털,2020-04-28
37.142212,128.200914,bus_stop,platform,yes,하소동(삼천리자건거앞),충청북도 제천시 하소동 408,공공데이터포털,2020-04-28
37.142843,128.200882,bus_stop,platform,yes,하소동(골말감자탕건너편),충청북도 제천시 청전동 512-5,공공데이터포털,2020-04-28
37.1445,128.196125,bus_stop,platform,yes,하소1단지 아파트,충청북도 제천시 하소동 37-12,공공데이터포털,2020-04-28
37.143458,128.199476,bus_stop,platform,yes,하나로마트 앞,충청북도 제천시 하소동 359,공공데이터포털,2020-04-28
37.142297,128.198832,bus_stop,platform,yes,의림여중 앞(우),충청북도 제천시 하소동 98-35,공공데이터포털,2020-04-28
37.147237,128.197809,bus_stop,platform,yes,원뜰,충청북도 제천시 청전동 571-112,공공데이터포털,2020-04-28
37.151578,128.188533,bus_stop,platform,yes,가구단지(좌),충청북도 제천시 신월동 202-4,공공데이터포털,2020-04-28
37.152429,128.18581,bus_stop,platform,yes,가구단지(우),충청북도 제천시 신월동 1218,공공데이터포털,2020-04-28
37.156332,128.179357,bus_stop,platform,yes,종자보급소,충청북도 제천시 신월동 1108-5,공공데이터포털,2020-04-28
37.153252,128.184033,bus_stop,platform,yes,"질고개,현진에버빌 아파트",충청북도 제천시 신월동 1120,공공데이터포털,2020-04-28
37.15425,128.191376,bus_stop,platform,yes,신월동(중앙골프 연습장 인근),충청북도 제천시 신월동 1163,공공데이터포털,2020-04-28
37.152014,128.191708,bus_stop,platform,yes,신월동(중앙골프 연습장 인근),충청북도 제천시 신월동 1163-11,공공데이터포털,2020-04-28
37.172623,128.191828,bus_stop,platform,yes,대원대학 입구,충청북도 제천시 신월동 1185-2,공공데이터포털,2020-04-28
37.17133,128.194494,bus_stop,platform,yes,신월학사촌,충청북도 제천시 신월동 687-1,공공데이터포털,2020-04-28
37.168249,128.194114,bus_stop,platform,yes,중담(부영 아파트),충청북도 제천시 신월동 1441,공공데이터포털,2020-04-28
37.165301,128.194895,bus_stop,platform,yes,하진마을(좌),충청북도 제천시 신월동 1163-95,공공데이터포털,2020-04-28
37.156402,128.19226,bus_stop,platform,yes,하진(신안전력앞),충청북도 제천시 신월동 350-2,공공데이터포털,2020-04-28
37.154351,128.172654,bus_stop,platform,yes,바이오밸리입구,충청북도 제천시 왕암동 1027,공공데이터포털,2020-04-28
37.053863,128.160461,bus_stop,platform,yes,충북전통의학산업센타,충청북도 제천시 왕앙동 1042,공공데이터포털,2020-04-28
37.147606,128.16943,bus_stop,platform,yes,바이오벤처센터앞,충청북도 제천시 왕암동 1034,공공데이터포털,2020-04-28
37.146005,128.167006,bus_stop,platform,yes,신영에이치에스앞,충청북도 제천시 왕암동 1039,공공데이터포털,2020-04-28
37.146005,128.167006,bus_stop,platform,yes,아세아테크앞,충청북도 제천시 왕암동 1039,공공데이터포털,2020-04-28
37.14396,128.166574,bus_stop,platform,yes,한방엑스포공원입구(시내방향),충청북도 제천시 왕암동 1037,공공데이터포털,2020-04-28
37.14396,128.166574,bus_stop,platform,yes,한방엑스포공원입구(엑스포장방향),충청북도 제천시 왕암동 1037,공공데이터포털,2020-04-28
37.144573,128.159731,bus_stop,platform,yes,한방엑스포공원(좌),충청북도 제천시 왕암동 646-5,공공데이터포털,2020-04-28
37.144393,128.159551,bus_stop,platform,yes,한방엑스포공원(우),충청북도 제천시 왕암동 646-3,공공데이터포털,2020-04-28
37.147196,128.159737,bus_stop,platform,yes,왕암종점,충청북도 제천시 왕암동 601-1,공공데이터포털,2020-04-28
37.14545,128.151358,bus_stop,platform,yes,아워홈,충청북도 제천시 왕암동 1393,공공데이터포털,2020-04-28
37.14545,128.151358,bus_stop,platform,yes,케이앤피나노,충청북도 제천시 왕암동 1393,공공데이터포털,2020-04-28
37.134987,128.194592,bus_stop,platform,yes,그린코아루 아파트 107동,충청북도 제천시 하소동 165-38,공공데이터포털,2020-04-28
37.160381,128.194894,bus_stop,platform,yes,상진마을,충청북도 제천시 신월동 1163-7,공공데이터포털,2020-04-28
37.139805,128.20156,bus_stop,platform,yes,롯데슈퍼,충청북도 제천시 하소동 78-2,공공데이터포털,2020-04-28
37.140526,128.20154,bus_stop,platform,yes,롯데슈퍼앞,충청북도 제천시 하소동 77-1,공공데이터포털,2020-04-28
37.145027,128.199098,bus_stop,platform,yes,하소주공2단지,충청북도 제천시 하소동 407,공공데이터포털,2020-04-28
37.145027,128.199098,bus_stop,platform,yes,하소주공2단지앞,충청북도 제천시 하소동 407,공공데이터포털,2020-04-28
37.146717,128.196142,bus_stop,platform,yes,하소주공4단지앞,충청북도 제천시 하소동 5-2,공공데이터포털,2020-04-28
37.141427,128.196443,bus_stop,platform,yes,하소체육공원,충청북도 제천시 하소동 43-10,공공데이터포털,2020-04-28
37.145747,128.194304,bus_stop,platform,yes,하소청구아파트,충청북도 제천시 하소동 288-5,공공데이터포털,2020-04-28
37.145747,128.194304,bus_stop,platform,yes,하소청구아파트앞,충청북도 제천시 하소동 288-5,공공데이터포털,2020-04-28
37.136122,128.195022,bus_stop,platform,yes,하소힐스테이트앞,충청북도 제천시 하소동 235-2,공공데이터포털,2020-04-28
36.959151,128.146516,bus_stop,platform,yes,고명리 마을내,충청북도 제천시 수산면 고명리 281-2,공공데이터포털,2020-04-28
36.934271,128.194975,bus_stop,platform,yes,수산리 팔경휴게소,충청북도 제천시 수산면 수산리 242-2,공공데이터포털,2020-04-28
36.932826,128.196643,bus_stop,platform,yes,수산리 팔경휴게소,충청북도 제천시 수산면 수산리 242-26,공공데이터포털,2020-04-28
36.969812,128.226198,bus_stop,platform,yes,하천리 산야초 입구,충청북도 제천시 수산면 하천리 17-1,공공데이터포털,2020-04-28
36.925868,128.227257,bus_stop,platform,yes,계란리,충청북도 제천시 수산면 계란리 201-5,공공데이터포털,2020-04-28
36.926236,128.181787,bus_stop,platform,yes,내리,충청북도 제천시 수산면 내리 107-3,공공데이터포털,2020-04-28
36.917149,128.199925,bus_stop,platform,yes,적곡리 마을회관,충청북도 제천시 수산면 적곡리 130-2,공공데이터포털,2020-04-28
36.915392,128.194601,bus_stop,platform,yes,적곡리(가마치마을),충청북도 제천시 수산면 적곡리 263-1,공공데이터포털,2020-04-28
36.915518,128.194781,bus_stop,platform,yes,적곡리(가마치마을),충청북도 제천시 수산면 적곡리 265-5,공공데이터포털,2020-04-28
36.914524,128.217078,bus_stop,platform,yes,수리 수례골,충청북도 제천시 수산면 수리 318-6,공공데이터포털,2020-04-28
36.907682,128.227775,bus_stop,platform,yes,수리 수청거리 마을앞,충청북도 제천시 수산면 수리 430,공공데이터포털,2020-04-28
36.910778,128.22508,bus_stop,platform,yes,수리 수청거리,충청북도 제천시 수산면 수리 179-2,공공데이터포털,2020-04-28
36.910778,128.22508,bus_stop,platform,yes,수리 수청거리,충청북도 제천시 수산면 수리 179-2,공공데이터포털,2020-04-28
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 앞,충청북도 제천시 수산면 수산리 696-2,공공데이터포털,2020-04-28
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 옆,충청북도 제천시 수산면 수산리 696-2,공공데이터포털,2020-04-28
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 옆,충청북도 제천시 수산면 수산리 696-2,공공데이터포털,2020-04-28
36.961586,128.200064,bus_stop,platform,yes,지곡리 높실,충청북도 제천시 수산면 지곡리 234-3,공공데이터포털,2020-04-28
36.961586,128.200064,bus_stop,platform,yes,지곡리 높실,충청북도 제천시 수산면 지곡리 234-3,공공데이터포털,2020-04-28
36.931469,128.210088,bus_stop,platform,yes,원대리 삼거리(계란리 방향),충청북도 제천시 수산면 원대리 188-4,공공데이터포털,2020-04-28
36.931469,128.210088,bus_stop,platform,yes,원대리 삼거리(수산면 방향),충청북도 제천시 수산면 원대리 188-4,공공데이터포털,2020-04-28
37.155948,128.215226,bus_stop,platform,yes,청전동,충청북도 제천시 고암로 47,공공데이터포털,2020-04-28
37.157534,128.21478,bus_stop,platform,yes,청전동,충청북도 제천시 고암로13길 2,공공데이터포털,2020-04-28
37.154292,128.213578,bus_stop,platform,yes,제천변전소,충청북도 제천시 의림대로 304,공공데이터포털,2020-04-28
37.153275,128.213113,bus_stop,platform,yes,제천변전소,충청북도 제천시 의림대로 293,공공데이터포털,2020-04-28
37.146005,128.216639,bus_stop,platform,yes,시립도서관 입구,충청북도 제천시 내제로 280,공공데이터포털,2020-04-28
37.146258,128.216594,bus_stop,platform,yes,시립도서관 입구,충청북도 제천시 내제로 277,공공데이터포털,2020-04-28
37.147001,128.219298,bus_stop,platform,yes,동산교회,충청북도 제천시 용두천로 238,공공데이터포털,2020-04-28
37.146045,128.209671,bus_stop,platform,yes,두진백로상가,충청북도 제천시 내제로 211,공공데이터포털,2020-04-28
37.145766,128.209715,bus_stop,platform,yes,청전덕일아파트,충청북도 제천시 내제로 210 앞,공공데이터포털,2020-04-28
37.145271,128.20932,bus_stop,platform,yes,청전동,충청북도 제천시 칠성로 33,공공데이터포털,2020-04-28
37.146273,128.208005,bus_stop,platform,yes,두진백로아파트,충청북도 제천시 칠성로 18,공공데이터포털,2020-04-28
37.145775,128.204379,bus_stop,platform,yes,대제중학교 앞,충청북도 제천시 청전대로 46,공공데이터포털,2020-04-28
37.148936,128.210523,bus_stop,platform,yes,청전두진공원,충청북도 제천시 청전동 652,공공데이터포털,2020-04-28
37.149811,128.209906,bus_stop,platform,yes,청전두진공원 앞,충청북도 제천시 청전대로 109,공공데이터포털,2020-04-28
37.145326,128.208385,bus_stop,platform,yes,한라약국,충청북도 제천시 내제로 197,공공데이터포털,2020-04-28
37.145191,128.208622,bus_stop,platform,yes,한라약국,충청북도 제천시 내제로 198,공공데이터포털,2020-04-28
37.144227,128.203103,bus_stop,platform,yes,제천여중,충청북도 제천시 명륜로3길 2,공공데이터포털,2020-04-28
37.187551,128.271441,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 147-6,공공데이터포털,2020-04-28
37.187935,128.272986,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 137-13,공공데이터포털,2020-04-28
37.184498,128.262938,bus_stop,platform,yes,시곡리 송학초교 앞(포전 방향),충청북도 제천시 송학면 시곡포전로 5,공공데이터포털,2020-04-28
37.184498,128.262938,bus_stop,platform,yes,시곡리 송학초교 앞(시내방향),충청북도 제천시 송학면 시곡포전로 5,공공데이터포털,2020-04-28
37.190924,128.258511,bus_stop,platform,yes,시곡리 하늘마루 전원주택(포전 방향),충청북도 제천시 송학면 시곡리 1283-5,공공데이터포털,2020-04-28
37.190924,128.258511,bus_stop,platform,yes,시곡리 하늘마루 전원주택(면사무소 방향),충청북도 제천시 송학면 시곡리 1283-5,공공데이터포털,2020-04-28
37.183448,128.29171,bus_stop,platform,yes,시곡리,충청북도 제천시 송학면 시곡리 192-4,공공데이터포털,2020-04-28
37.192626,128.278781,bus_stop,platform,yes,시곡리,충청북도 제천시 송학면 시곡리 1403-3,공공데이터포털,2020-04-28
37.186454,128.262652,bus_stop,platform,yes,시곡리,충청북도 제천시 송학면 시곡리 1168-8,공공데이터포털,2020-04-28
37.196791,128.300165,bus_stop,platform,yes,시곡리,충청북도 제천시 송학면 시곡리 137-3,공공데이터포털,2020-04-28
37.213014,128.295374,bus_stop,platform,yes,입석리,충청북도 제천시 송학면 입석리 708,공공데이터포털,2020-04-28
37.209685,128.310762,bus_stop,platform,yes,장곡리,충청북도 제천시 송학면 장곡리 652-83,공공데이터포털,2020-04-28
37.209685,128.310762,bus_stop,platform,yes,장곡리,충청북도 제천시 송학면 장곡리 652-83,공공데이터포털,2020-04-28
37.210843,128.316062,bus_stop,platform,yes,장곡리,충청북도 제천시 송학면 장곡리 652-80,공공데이터포털,2020-04-28
37.210627,128.319216,bus_stop,platform,yes,장곡리,충청북도 제천시 송학면 장곡리 203-1,공공데이터포털,2020-04-28
37.211441,128.324841,bus_stop,platform,yes,장곡리,충청북도 제천시 송학면 장곡리 262,공공데이터포털,2020-04-28
37.184145,128.263387,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 1096-2,공공데이터포털,2020-04-28
37.187705,128.271352,bus_stop,platform,yes,무도리 구 송학역 앞(시내방향),충청북도 제천시 송학면 무도리 141-5,공공데이터포털,2020-04-28
37.179927,128.259769,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 251-5,공공데이터포털,2020-04-28
37.157018,128.252552,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 923-3,공공데이터포털,2020-04-28
37.148814,128.250138,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 1011,공공데이터포털,2020-04-28
37.150277,128.252901,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 1023,공공데이터포털,2020-04-28
37.15224,128.249068,bus_stop,platform,yes,무도리,충청북도 제천시 송학면 무도리 956,공공데이터포털,2020-04-28
37.185123,128.244672,bus_stop,platform,yes,도화리,충청북도 제천시 송학면 도화리 996,공공데이터포털,2020-04-28
37.184062,128.252147,bus_stop,platform,yes,도화리,충청북도 제천시 송학면 도화리 37-1,공공데이터포털,2020-04-28
37.18422,128.222887,bus_stop,platform,yes,도화리,충청북도 제천시 송학면 도화리 996-66,공공데이터포털,2020-04-28
37.185193,128.213159,bus_stop,platform,yes,도화리,충청북도 제천시 송학면 도화리 792-1,공공데이터포털,2020-04-28
37.185085,128.213282,bus_stop,platform,yes,도화리,충청북도 제천시 송학면 도화리 792-2,공공데이터포털,2020-04-28
37.195247,128.242486,bus_stop,platform,yes,포전리,충청북도 제천시 송학면 포전리 341-3,공공데이터포털,2020-04-28
37.195382,128.242655,bus_stop,platform,yes,포전리,충청북도 제천시 송학면 포전리 339-3,공공데이터포털,2020-04-28
37.198183,128.243374,bus_stop,platform,yes,포전리,충청북도 제천시 송학면 포전리 612-5,공공데이터포털,2020-04-28
37.202861,128.242837,bus_stop,platform,yes,포전리,충청북도 제천시 송학면 포전리 237-3,공공데이터포털,2020-04-28
37.208204,128.243372,bus_stop,platform,yes,송한리,충청북도 제천시 송학면 송한리 302-3,공공데이터포털,2020-04-28
37.212472,128.2404,bus_stop,platform,yes,송한리,충청북도 제천시 송학면 송한리 316-4,공공데이터포털,2020-04-28
37.220282,128.237586,bus_stop,platform,yes,송한리,충청북도 제천시 송학면 송한리 503-1,공공데이터포털,2020-04-28
37.214643,128.231765,bus_stop,platform,yes,송한리,충청북도 제천시 송학면 송한리 423,공공데이터포털,2020-04-28
37.217007,128.190127,bus_stop,platform,yes,오미리(오미리 방향),충청북도 제천시 송학면 오미리 504-72,공공데이터포털,2020-04-28
37.217007,128.190127,bus_stop,platform,yes,오미리(송학방향),충청북도 제천시 송학면 오미리 504-72,공공데이터포털,2020-04-28
37.240086,128.199969,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 504-40,공공데이터포털,2020-04-28
37.237797,128.200019,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 518,공공데이터포털,2020-04-28
37.229488,128.189483,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 519,공공데이터포털,2020-04-28
37.240896,128.200557,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 69-1,공공데이터포털,2020-04-28
37.236788,128.205269,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 45,공공데이터포털,2020-04-28
37.219689,128.191982,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 313,공공데이터포털,2020-04-28
37.219689,128.191982,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 313,공공데이터포털,2020-04-28
37.23871,128.198455,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 201,공공데이터포털,2020-04-28
37.234495,128.207426,bus_stop,platform,yes,오미리,충청북도 제천시 송학면 오미리 38,공공데이터포털,2020-04-28
37.200236,128.299052,bus_stop,platform,yes,입석리,충청북도 제천시 송학면 입석리 688-12,공공데이터포털,2020-04-28
37.20037,128.29929,bus_stop,platform,yes,입석리,충청북도 제천시 송학면 입석리 326-5,공공데이터포털,2020-04-28
37.146281,128.223596,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 682-32,공공데이터포털,2020-04-28
37.147417,128.223172,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 678,공공데이터포털,2020-04-28
37.149587,128.22382,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 656,공공데이터포털,2020-04-28
37.152464,128.222996,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 631,공공데이터포털,2020-04-28
37.155162,128.22557,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 1029,공공데이터포털,2020-04-28
37.155577,128.225482,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 1026,공공데이터포털,2020-04-28
37.157839,128.225387,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 546-7,공공데이터포털,2020-04-28
37.160286,128.222658,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 591-8,공공데이터포털,2020-04-28
37.150745,128.221775,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 852,공공데이터포털,2020-04-28
37.150477,128.220524,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 789,공공데이터포털,2020-04-28
37.15132,128.222812,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 851,공공데이터포털,2020-04-28
37.151008,128.225322,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 399-7,공공데이터포털,2020-04-28
37.151994,128.22376,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 634-2,공공데이터포털,2020-04-28
37.144532,128.224098,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 694-13,공공데이터포털,2020-04-28
37.146387,128.224745,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 318-10,공공데이터포털,2020-04-28
37.150069,128.226647,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 395-9,공공데이터포털,2020-04-28
37.143686,128.227923,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 277-1,공공데이터포털,2020-04-28
37.149866,128.228707,bus_stop,platform,yes,장락동,충청북도 제천시 장락동 380,공공데이터포털,2020-04-28
37.138229,128.22113,bus_stop,platform,yes,교 동,충청북도 제천시 교동 4-3,공공데이터포털,2020-04-28
37.138724,128.221784,bus_stop,platform,yes,교 동,충청북도 제천시 교동 6-7,공공데이터포털,2020-04-28
36.901162,128.158747,bus_stop,platform,yes,월롱리,충청북도 제천시 덕산면 도전리 928-7,공공데이터포털,2020-04-28
36.901162,128.158747,bus_stop,platform,yes,월롱리,충청북도 제천시 덕산면 도전리 928-7,공공데이터포털,2020-04-28
36.901624,128.150164,bus_stop,platform,yes,삼전리,충청북도 제천시 덕산면 도전리 1218-1,공공데이터포털,2020-04-28
36.912779,128.119716,bus_stop,platform,yes,수산2리,충청북도 제천시 덕산면 수산리 152-2,공공데이터포털,2020-04-28
36.912779,128.119716,bus_stop,platform,yes,수산2리,충청북도 제천시 덕산면 수산리 152-2,공공데이터포털,2020-04-28
36.911338,128.164334,bus_stop,platform,yes,성내리,충청북도 제천시 덕산면 도전리 800-3,공공데이터포털,2020-04-28
36.907051,128.168343,bus_stop,platform,yes,도전리 성내,충청북도 제천시 덕산면 도전리 510-2,공공데이터포털,2020-04-28
36.907051,128.168343,bus_stop,platform,yes,도전리 성내,충청북도 제천시 덕산면 도전리 510-2,공공데이터포털,2020-04-28
37.132213,128.21948,bus_stop,platform,yes,동현동,충청북도 제천시 동현동 55-54,공공데이터포털,2020-04-28
37.1305,128.219937,bus_stop,platform,yes,동현동,충청북도 제천시 동현동 393,공공데이터포털,2020-04-28
37.134514,128.217349,bus_stop,platform,yes,동현동,충청북도 제천시 동현동 55-55,공공데이터포털,2020-04-28
36.885544,128.07896,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 741-2,공공데이터포털,2020-04-28
36.884634,128.078802,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 1197,공공데이터포털,2020-04-28
36.886319,128.0795,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 688-1,공공데이터포털,2020-04-28
36.886057,128.080128,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 682-1,공공데이터포털,2020-04-28
36.880703,128.081457,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 1170,공공데이터포털,2020-04-28
36.876196,128.082619,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 144-1,공공데이터포털,2020-04-28
36.846711,128.092173,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 72-1,공공데이터포털,2020-04-28
36.845828,128.092509,bus_stop,platform,yes,송계리,충청북도 제천시 한수면 송계리 71-1,공공데이터포털,2020-04-28
36.847784,128.091906,bus_stop,platform,yes,팔랑소,충청북도 제천시 한수면 송계리 1158,공공데이터포털,2020-04-28
36.92277,128.093995,bus_stop,platform,yes,상탄지리 월악주유소,충청북도 제천시 한수면 탄지리 218-5,공공데이터포털,2020-04-28
36.999043,128.168086,bus_stop,platform,yes,물태리 청풍농협,충청북도 제천시 청풍면 물태리 133-118,공공데이터포털,2020-04-28
