위도,경도,office,name,operator,addr:full
35.14983976,129.0199967,estate_agent,(주)세븐부동산중개법인,신동원,"부산광역시 부산진구 복지로 36 2층, 201호 (개금동,금강블루빌)"
35.14983976,129.0199967,estate_agent,(주)세븐부동산중개법인,정태원,"부산광역시 부산진구 복지로 36 2층, 201호 (개금동,금강블루빌)"
35.09721924,129.0217419,estate_agent,(주)신화공인중개사사무소,김정도,"부산광역시 서구 구덕로 134-1 101호(토성동5가, 플러스원룸)"
35.18138016,129.08015,estate_agent,(주)오케이디엔씨부동산중개법인,배동학,"부산광역시 연제구 중앙대로1048번길 24 3층(연산동,그린빌딩)"
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,이기현,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박성화,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박종환,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박혜정,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박호일,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,송부자,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,정유천,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,최진호,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,최현숙,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,김경언,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,김규만,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,김성근,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,김소연,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,김헌규,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박건엽,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,박기흥,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,변문희,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,손우화,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,양성남,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,오성규,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,이재학,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,임승현,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,조자명,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.18666676,129.0806592,estate_agent,(주)온나라부동산중개법인,황미자,부산광역시 연제구 월드컵대로 144 2층(연산동)
35.1444345,129.1107613,estate_agent,(주)이가부동산중개법인,김사랑,부산광역시 수영구 남천동로9번길 39 1층(남천동)
35.1444345,129.1107613,estate_agent,(주)이가부동산중개법인,남연주,부산광역시 수영구 남천동로9번길 39 1층(남천동)
35.1444345,129.1107613,estate_agent,(주)이가부동산중개법인,한지민,부산광역시 수영구 남천동로9번길 39 1층(남천동)
35.157039,129.1433329,estate_agent,(주)일등부동산중개법인,이상진,"부산광역시 해운대구 마린시티2로 38 제주동3동 제티3알-102호(우동,해운대아이파크)"
35.07636774,128.9727203,estate_agent,(주)일오팔팔부동산중개법인,허소현,부산광역시 사하구 장평로 115 1층(장림동)
35.07636774,128.9727203,estate_agent,(주)일오팔팔부동산중개법인,정하용,부산광역시 사하구 장평로 115 1층(장림동)
35.13805168,129.1019947,estate_agent,(주)좋은친구컨설팅(부동산중개),김영철,부산광역시 남구 수영로 330 (대연동)
35.32941739,129.2567033,estate_agent,(주)태황부동산중개법인,서유리,부산광역시 기장군 장안읍 반룡산단1로 6-18 1층 일부
35.32941739,129.2567033,estate_agent,(주)태황부동산중개법인,김장환,부산광역시 기장군 장안읍 반룡산단1로 6-18 1층 일부
35.32941739,129.2567033,estate_agent,(주)태황부동산중개법인,박은진,부산광역시 기장군 장안읍 반룡산단1로 6-18 1층 일부
35.07773558,129.0158187,estate_agent,(주)해강부동산중개법인,송창선,"부산광역시 서구 충무대로 23 2층(암남동, 암남동새마을금고)"
35.14579304,129.1149609,estate_agent,3.3부동산공인중개사사무소,김민선,부산광역시 수영구 광안해변로 122 비상가동 125호(남천동)
35.21427419,129.0366194,estate_agent,31부동산공인중개사사무소,이선욱,부산광역시 북구 상학로 3 (만덕동) 1층
35.21427419,129.0366194,estate_agent,31부동산공인중개사사무소,국정옥,부산광역시 북구 상학로 3 (만덕동) 1층
35.21427419,129.0366194,estate_agent,31부동산공인중개사사무소,김태곤,부산광역시 북구 상학로 3 (만덕동) 1층
35.16593018,129.1324148,estate_agent,365공인중개사사무소,유경희,"부산광역시 해운대구 APEC로 17 108호 일부(우동, 센텀리더스마크)"
35.16097024,129.0340099,estate_agent,3단지부동산공인중개사사무소,최영관,부산광역시 부산진구 백양대로136번길 21 상가동 상가3호(당감동)
35.15832579,129.1194676,estate_agent,4P부동산공인중개사사무소,신두삼,부산광역시 수영구 수영로600번길 96 1층(광안동)
35.13980861,129.0627776,estate_agent,510부동산공인중개사사무소,임미정,부산광역시 동구 조방로26번길 9 1층(범일동)
35.15269692,129.021097,estate_agent,88공인중개사사무소,이미경,"부산광역시 부산진구 가야대로 450 상가동 202호(개금동, 개금역금강펜테리움더스퀘어아파트)"
35.09992696,128.9584895,estate_agent,88공인중개사사무소,황혜숙,"부산광역시 사하구 하신중앙로 265 355동 126호(하단동, 가락타운 2.3단지)"
35.16083681,129.1140249,estate_agent,88공인중개사사무소,제원영,부산광역시 수영구 수영로 618 2층(광안동)
35.19624923,129.0785571,estate_agent,8949공인중개사사무소,황정수,부산광역시 연제구 중앙대로1219번길 20 (거제동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,김경수,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,김회환,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,박해동,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,권지우,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,김그레고리오현(김상현),부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,송경민,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,양재구,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,이덕수,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,이병욱,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.18207339,129.0751856,estate_agent,BS부산공인중개사사무소,최민희,부산광역시 연제구 신촌로23번길 24 3층(연산동)
35.16393346,129.1154502,estate_agent,DH1부동산공인중개사사무소,김용우,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH1부동산공인중개사사무소,구자윤,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH1부동산공인중개사사무소,김현희,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH2공인중개사사무소,김민재,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH2공인중개사사무소,조은아,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH2공인중개사사무소,김두하,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH2공인중개사사무소,김태권,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH3공인중개사사무소,박세은,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH부동산공인중개사사무소,구자성,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH부동산공인중개사사무소,김동현,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.16393346,129.1154502,estate_agent,DH부동산공인중개사사무소,여동영,"부산광역시 수영구 무학로9번길 50 101호(광안동, 은하수)"
35.17510378,129.0764111,estate_agent,Dar공감부동산공인중개사사무소,서선연,부산광역시 부산진구 연수로 49-1 1층(양정동)
35.16776311,129.143582,estate_agent,GS자이부동산공인중개사사무소,유정운,"부산광역시 해운대구 해운대로 435 205동 103호(우동, 해운대자이2단지)"
35.17502483,129.0771785,estate_agent,GUSANG D&C 부동산중개,최기호,부산광역시 부산진구 연수로 56-1 901호(양정동)
35.17502483,129.0771785,estate_agent,GUSANG D&C 부동산중개,임미숙,부산광역시 부산진구 연수로 56-1 901호(양정동)
35.17502483,129.0771785,estate_agent,GUSANG D&C 부동산중개,주동일,부산광역시 부산진구 연수로 56-1 901호(양정동)
35.13797539,129.1034421,estate_agent,HS부동산중개사무소,손정숙,부산광역시 남구 용소로7번길 60 203호(대연동)
35.106497,128.9226867,estate_agent,H공인중개사사무소,김소은,부산광역시 강서구 명지국제12로11번길 20 (명지동)
35.106497,128.9226867,estate_agent,H공인중개사사무소,신명환,부산광역시 강서구 명지국제12로11번길 20 (명지동)
35.106497,128.9226867,estate_agent,H공인중개사사무소,오봉길,부산광역시 강서구 명지국제12로11번길 20 (명지동)
35.106497,128.9226867,estate_agent,H공인중개사사무소,한수민,부산광역시 강서구 명지국제12로11번길 20 (명지동)
35.16860425,129.0632185,estate_agent,I PARK 미소 공인중개사사무소,김서영,부산광역시 부산진구 경마장로 1 1층(범전동)
35.16860425,129.0632185,estate_agent,I PARK 미소 공인중개사사무소,장선심,부산광역시 부산진구 경마장로 1 1층(범전동)
35.14828501,129.0654779,estate_agent,IFC부동산중개사무소,서선희,부산광역시 남구 전포대로 133 부산오피스텔1011호 (문현동)
35.07426546,129.074283,estate_agent,IS동삼공인중개사사무소,조희식,부산광역시 영도구 태종로 666
35.13625963,129.1018059,estate_agent,JB부동산공인중개사사무소,추현정,부산광역시 남구 용소로19번길 21 101호 (대연동)
35.13625963,129.1018059,estate_agent,JB부동산공인중개사사무소,김민서,부산광역시 남구 용소로19번길 21 101호 (대연동)
35.13625963,129.1018059,estate_agent,JB부동산공인중개사사무소,박원보,부산광역시 남구 용소로19번길 21 101호 (대연동)
35.10417227,129.0202932,estate_agent,JC부동산중개사무소,오성욱,"부산광역시 서구 구덕로 220 908호(부민동1가, 한웅캠퍼스타워)"
35.10417227,129.0202932,estate_agent,JC부동산중개사무소,박덕환,"부산광역시 서구 구덕로 220 908호(부민동1가, 한웅캠퍼스타워)"
35.10417227,129.0202932,estate_agent,JC부동산중개사무소,오승준,"부산광역시 서구 구덕로 220 908호(부민동1가, 한웅캠퍼스타워)"
35.10417227,129.0202932,estate_agent,JC부동산중개사무소,이로운,"부산광역시 서구 구덕로 220 908호(부민동1가, 한웅캠퍼스타워)"
35.13703434,129.0889121,estate_agent,KB부동산공인중개사사무소,김광수,부산광역시 남구 못골번영로 21 1층(대연동)
35.13703434,129.0889121,estate_agent,KB부동산공인중개사사무소,김창민,부산광역시 남구 못골번영로 21 1층(대연동)
35.13703434,129.0889121,estate_agent,KB부동산공인중개사사무소,오세라,부산광역시 남구 못골번영로 21 1층(대연동)
35.13703434,129.0889121,estate_agent,KB부동산공인중개사사무소,하훈수,부산광역시 남구 못골번영로 21 1층(대연동)
35.174665,129.0770969,estate_agent,KCC스위첸공인중개사사무소,정경녕,부산광역시 부산진구 연수로54번길 9 1층(양정동)
35.17097853,129.1776682,estate_agent,KCC스위첸공인중개사사무소,김춘수,"부산광역시 해운대구 세실로 64 상가 135호(좌동, 화목데파트)"
35.174665,129.0770969,estate_agent,KCC스위첸부동산중개,박진영,부산광역시 부산진구 연수로54번길 9 1층(양정동)
35.174665,129.0770969,estate_agent,KCC스위첸부동산중개,이경엽,부산광역시 부산진구 연수로54번길 9 1층(양정동)
35.19977207,129.058332,estate_agent,KCC우정공인중개사사무소,김정화,부산광역시 동래구 사직북로 55 (사직동)
35.19977207,129.058332,estate_agent,KCC우정공인중개사사무소,최현정,부산광역시 동래구 사직북로 55 (사직동)
35.1592519,129.117768,estate_agent,KG공인중개사사무소,이미영,"부산광역시 수영구 수영로606번길 73 102호(광안동, 이린타워빌8)"
35.1592519,129.117768,estate_agent,KG공인중개사사무소,김용태,"부산광역시 수영구 수영로606번길 73 102호(광안동, 이린타워빌8)"
35.21343727,128.9813733,estate_agent,KH공인중개사사무소,김명숙,부산광역시 강서구 대저로 263 (대저1동)
35.14674228,129.1107378,estate_agent,KH공인중개사사무소,김규성,부산광역시 수영구 남천바다로10번길 70 정원센텀뷰남천A동 105호(남천동)
35.14674228,129.1107378,estate_agent,KH공인중개사사무소,김승규,부산광역시 수영구 남천바다로10번길 70 정원센텀뷰남천A동 105호(남천동)
35.1650205,129.0627876,estate_agent,KS부동산중개,배정희,부산광역시 부산진구 중앙대로 821 201동 B116호(범전동)
35.15300872,129.1164204,estate_agent,KS부동산중개사무소,임애란,부산광역시 수영구 광남로 127 (광안동)
35.11796711,129.0389727,estate_agent,Kb부동산공인중개사사무소,강재용,부산광역시 동구 초량중로 70 동성빌딩102호
35.11796711,129.0389727,estate_agent,Kb부동산공인중개사사무소,김차영,부산광역시 동구 초량중로 70 동성빌딩102호
35.11796711,129.0389727,estate_agent,Kb부동산공인중개사사무소,장정익,부산광역시 동구 초량중로 70 동성빌딩102호
35.09995347,128.9910214,estate_agent,K공인중개사사무소,강경민,"부산광역시 사하구 낙동대로234번길 1 102호(괴정동, 영원베네스트)"
35.09995347,128.9910214,estate_agent,K공인중개사사무소,시선희,"부산광역시 사하구 낙동대로234번길 1 102호(괴정동, 영원베네스트)"
35.16017917,129.1740439,estate_agent,K리치공인중개사사무소,김민정,"부산광역시 해운대구 달맞이길65번길 12-12 상가동 105호(중동, 달맞이경동메르빌)"
35.13392037,129.0893753,estate_agent,K부동산공인중개사사무소,이상수,부산광역시 남구 수영로208번길 22 (대연동)
35.13392037,129.0893753,estate_agent,K부동산공인중개사사무소,유도경,부산광역시 남구 수영로208번길 22 (대연동)
35.13392037,129.0893753,estate_agent,K부동산공인중개사사무소,김소영,부산광역시 남구 수영로208번길 22 (대연동)
35.21993161,128.9907883,estate_agent,LBA금강공인중개사사무소,노명환,부산광역시 강서구 공항로 1373 (대저1동)
35.1578639,129.1128648,estate_agent,LBA다원공인중개사사무소,김건희,부산광역시 수영구 수영로 583 (광안동)
35.1578639,129.1128648,estate_agent,LBA다원공인중개사사무소,이은희,부산광역시 수영구 수영로 583 (광안동)
35.17758855,129.1243099,estate_agent,LBA센텀스타공인중개사사무소,김지혜,"부산광역시 해운대구 센텀동로 123 B동 24호(재송동, 더氷씽努뵀?"
35.17758855,129.1243099,estate_agent,LBA센텀스타공인중개사사무소,전순정,"부산광역시 해운대구 센텀동로 123 B동 24호(재송동, 더氷씽努뵀?"
35.17758855,129.1243099,estate_agent,LBA센텀스타공인중개사사무소,최한나,"부산광역시 해운대구 센텀동로 123 B동 24호(재송동, 더氷씽努뵀?"
35.16281775,129.1621616,estate_agent,LCT-A부동산공인중개사사무소,박창현,부산광역시 해운대구 구남로29번길 35 3층좌측 일부(중동)
35.16227726,129.1658748,estate_agent,LCT리인뷰부동산중개,임하리,"부산광역시 해운대구 해운대해변로 322 112호(중동, 해운대골든튤립)"
35.16227726,129.1658748,estate_agent,LCT마루공인중개사사무소,송윤우,"부산광역시 해운대구 해운대해변로 322 106호(중동,해운대골든튤립)"
35.16227726,129.1658748,estate_agent,LCT마루공인중개사사무소,하다은,"부산광역시 해운대구 해운대해변로 322 106호(중동,해운대골든튤립)"
35.16227726,129.1658748,estate_agent,LCT베스트마루공인중개사사무소,김도훈,"부산광역시 해운대구 해운대해변로 322 106호(중동,해운대 골든튤립)"
35.16227726,129.1658748,estate_agent,LCT베스트마루공인중개사사무소,김성은,"부산광역시 해운대구 해운대해변로 322 106호(중동,해운대 골든튤립)"
