위도,경도,amenity,name,addr:full
37.44425776,127.156394,bar,탑노래빵,"경기도 성남시 중원구 산성대로 360, 지성빌딩 8층 (중앙동)"
37.44414652,127.1561608,bar,앤젤노래빵,경기도 성남시 중원구 산성대로360번길 2 (중앙동)
37.44417318,127.1563005,bar,로즈노래짱,"경기도 성남시 중원구 산성대로360번길 3, 2층 (중앙동)"
37.44141613,127.1500791,bar,짱노래천국,"경기도 성남시 중원구 산성대로 298, 지층 (중앙동)"
37.44288551,127.1535789,bar,우리노래바,"경기도 성남시 중원구 산성대로 332, 지층 (중앙동)"
37.44071292,127.1482667,bar,키스키스노래빵,"경기도 성남시 중원구 산성대로 280, 2층 (중앙동)"
37.43551153,127.1393135,bar,캔디,"경기도 성남시 중원구 산성대로 176-8, 2층 (성남동)"
37.44023997,127.1468973,bar,헬로라이브,"경기도 성남시 중원구 산성대로 266, 3층 (중앙동)"
37.44127352,127.1501319,bar,콜노래빠,"경기도 성남시 중원구 산성대로296번길 3, 2층 (중앙동)"
37.44366447,127.1552094,bar,365 노래빵,"경기도 성남시 중원구 산성대로 348-1, 지층 (중앙동)"
37.44359961,127.1549937,bar,명품노래짱,"경기도 성남시 중원구 산성대로 346, 지층 (중앙동)"
37.44412328,127.1560845,bar,써니노래짱,"경기도 성남시 중원구 산성대로 358-3 (중앙동, 지하1층)"
37.43289909,127.131236,bar,팝콘미디어,"경기도 성남시 중원구 광명로16번길 5 (성남동, 지하1층)"
37.44288551,127.1535789,bar,신밧드노래빠,"경기도 성남시 중원구 산성대로 332, 4층 (중앙동)"
37.43940755,127.1451276,bar,짱짱노래짱,경기도 성남시 중원구 산성대로 248 (중앙동)
37.44122443,127.1499075,bar,팡팡노래빵,"경기도 성남시 중원구 산성대로296번길 4-1, 지하층 (중앙동)"
37.44363312,127.1551387,bar,톡톡노래짱,"경기도 성남시 중원구 산성대로 348, 3층 (중앙동)"
37.44402485,127.1559799,bar,힐링노래빵,경기도 성남시 중원구 산성대로 356 (중앙동)
37.44110241,127.14914,bar,땡큐노래빵,경기도 성남시 중원구 산성대로 288-1 (중앙동)
37.43978571,127.1457096,bar,라이브음악여행,"경기도 성남시 중원구 산성대로 254 (중앙동, 지층)"
37.44111027,127.1495488,bar,가즈아노래짱,"경기도 성남시 중원구 산성대로 292, 지하층 (중앙동)"
37.4409603,127.1487974,bar,놀자노래빵,"경기도 성남시 중원구 산성대로 284, 지층 (중앙동)"
37.44240385,127.1525876,bar,터널노래바,"경기도 성남시 중원구 산성대로 322, 2층 (중앙동)"
37.44110241,127.14914,bar,진노래바,경기도 성남시 중원구 산성대로 288-1 (중앙동)
37.43962233,127.145443,bar,불청노래짱,"경기도 성남시 중원구 산성대로 250-1, 3층 (중앙동)"
37.44221694,127.1521277,bar,큐노래짱,"경기도 성남시 중원구 산성대로 318, 지층 (중앙동)"
37.4397254,127.1455887,bar,킹카노래짱,"경기도 성남시 중원구 산성대로 252-1, 2층 (중앙동)"
37.44117319,127.1502382,bar,썸노래짱,"경기도 성남시 중원구 산성대로296번길 5, 2층 (중앙동)"
37.44175847,127.1511007,bar,J 노래짱,"경기도 성남시 중원구 산성대로 308, 2층 (중앙동)"
37.44058579,127.1479016,bar,핫플노래짱,"경기도 성남시 중원구 산성대로 276, 2층 (중앙동)"
37.43950211,127.1453167,bar,호박노래빵,"경기도 성남시 중원구 산성대로 248-2, 신용빌딩 2층 (중앙동)"
37.44085603,127.148456,bar,웰컴노래짱,"경기도 성남시 중원구 산성대로 282, 2층 (중앙동)"
37.44114956,127.1492634,bar,케이투노래짱,"경기도 성남시 중원구 산성대로 290, 2층 (중앙동)"
37.4337814,127.1347297,bar,삼순이노래빵,"경기도 성남시 중원구 광명로 50, 유명빌딩, 지하1층 일부 (성남동)"
37.44495971,127.1601823,bar,쎈스 노래주점,"경기도 성남시 중원구 광명로 307, 지층 (금광동)"
37.433411,127.1329689,bar,딕훼밀리라이브(7080)칠공팔공,"경기도 성남시 중원구 광명로 34-1, 지층 (성남동)"
37.44034399,127.159988,bar,노래하는 포장마차,"경기도 성남시 중원구 희망로 392-2, 지층 (상대원동)"
37.43936004,127.1587479,bar,센트로주점,"경기도 성남시 중원구 희망로 375, 지층 (상대원동)"
37.43476347,127.1381178,bar,향원,"경기도 성남시 중원구 광명로 81, 지층 (성남동)"
37.43315334,127.1329437,bar,애플 노래밤,"경기도 성남시 중원구 제일로73번길 22, 지층 (성남동)"
37.44293651,127.1550907,bar,노래하는 두리포차,"경기도 성남시 중원구 광명로 259-4, 지층 (중앙동)"
37.43339583,127.1328386,bar,엄지노래빵,"경기도 성남시 중원구 광명로 34, 지층 (성남동)"
37.43160957,127.1314674,bar,기분조은 라이브,"경기도 성남시 중원구 성남대로1140번길 18, 지층 (성남동)"
37.42964646,127.1307145,bar,7080 해피데이 단란주점,"경기도 성남시 중원구 둔촌대로 105, 지층 (성남동)"
37.44085281,127.1502197,bar,술단지가요주점,"경기도 성남시 중원구 산성대로296번길 10, 지층 (중앙동)"
37.43242061,127.1284877,bar,삼공사공,"경기도 성남시 중원구 성남대로1151번길 3, 지층 (성남동)"
37.43165,127.1328562,bar,정거장,"경기도 성남시 중원구 제일로35번길 40, 지층 (성남동)"
37.43317873,127.1300465,bar,색소폰라이브,"경기도 성남시 중원구 광명로 7-1, 지층 (성남동)"
37.44561547,127.1641195,bar,무쏘노래주점,"경기도 성남시 중원구 광명로342번길 3, 지층 (금광동)"
37.4300812,127.1365353,bar,모란노래주점,"경기도 성남시 중원구 제일로35번길 1, 지층 (성남동)"
37.43394022,127.1338764,bar,바나나단란주점,"경기도 성남시 중원구 광명로 43, 지층 (성남동)"
37.4456301,127.1637085,bar,선수입짱,경기도 성남시 중원구 광명로 340-1 (금광동)
37.44055617,127.1496754,bar,썬7080,"경기도 성남시 중원구 광명로 205-2, 3층 (중앙동)"
37.44278003,127.1547958,bar,샤방샤방,"경기도 성남시 중원구 광명로 255-4, 지층 (중앙동)"
37.43076173,127.135836,bar,짝사랑 노래클럽,"경기도 성남시 중원구 제일로43번길 7, 지층 (성남동)"
37.44244795,127.1679742,bar,두꺼비 노래포차,"경기도 성남시 중원구 금상로 118, 지층 (상대원동)"
37.4452594,127.1591004,bar,한강 노래하는 포차 단란주점,"경기도 성남시 중원구 자혜로8번길 59-16, 지층 (금광동)"
37.44148366,127.1639468,bar,불꽃,"경기도 성남시 중원구 금상로 76, 지층 (상대원동)"
37.44047672,127.1476526,bar,빙고,"경기도 성남시 중원구 산성대로 274, 지층 (중앙동)"
37.43236129,127.1317868,bar,친구야 놀자 노래짱,"경기도 성남시 중원구 제일로35번길 52-2, 지층 (성남동)"
37.45254168,127.1606827,bar,쿨노래주점,"경기도 성남시 중원구 산성대로 458-1, 지층 (금광동)"
37.43261013,127.1282838,bar,가야포차,"경기도 성남시 중원구 성남대로1151번길 6, 지층 (성남동)"
37.44660552,127.1644288,bar,금게,"경기도 성남시 중원구 광명로347번길 6, 지층 (금광동)"
37.44592262,127.157904,bar,짱 노래천국,"경기도 성남시 중원구 산성대로 382, 지층 (금광동)"
37.44865876,127.1590232,bar,갤러리,"경기도 성남시 중원구 산성대로 414, 지층 (금광동)"
37.43446835,127.158406,bar,스카이단란주점,"경기도 성남시 중원구 희망로 319, 지층 (상대원동)"
37.44249327,127.154086,bar,카네기노래포장마차,"경기도 성남시 중원구 광명로 247, 지층 (중앙동)"
37.44345902,127.1553578,bar,제일노래하는포.차,"경기도 성남시 중원구 산성대로350번길 6, 지층 (중앙동)"
37.43026927,127.1361141,bar,호박노래주점,"경기도 성남시 중원구 제일로35번길 5-2, 지층 (성남동)"
37.44086164,127.1495119,bar,금일봉,"경기도 성남시 중원구 산성대로 292-9, 지층 (중앙동)"
37.43120472,127.130264,bar,아리수노래빵,"경기도 성남시 중원구 둔촌대로101번길 16-3, 지층 (성남동)"
37.43240753,127.1283277,bar,놈(NOM),"경기도 성남시 중원구 성남대로1151번길 5, 지층 (성남동)"
37.45430593,127.1614961,bar,명품 노래빵,"경기도 성남시 중원구 산성대로 480, 지층 (은행동)"
37.45885355,127.1653786,bar,줄리아나,"경기도 성남시 중원구 산성대로540번길 1, 지층 (은행동)"
37.44562399,127.1623246,bar,주몽노래하는포장마차,"경기도 성남시 중원구 광명로 329, 지층 (금광동)"
37.43300783,127.1308435,bar,무궁화 단란주점,"경기도 성남시 중원구 광명로 14-1, 지층 (성남동)"
37.43350444,127.1316752,bar,불놀이야 라이브,"경기도 성남시 중원구 광명로 23, 2층 (성남동)"
37.44082155,127.1632614,bar,썬 7080,"경기도 성남시 중원구 금상로 66, 지층 (상대원동)"
37.46078952,127.167258,bar,열두대문,"경기도 성남시 중원구 산성대로 570, 지층 (은행동)"
37.46159079,127.1683371,bar,제일노래주점,"경기도 성남시 중원구 산성대로 584, 지층 (은행동)"
37.44038994,127.149387,bar,3040 라이브놀이터,"경기도 성남시 중원구 광명로 199, 지층 (중앙동)"
37.44117319,127.1502382,bar,목연 단란주점,"경기도 성남시 중원구 산성대로296번길 5, 지층 (중앙동)"
37.43629425,127.1584739,bar,엉클주점,"경기도 성남시 중원구 희망로344번길 4, 지층 (상대원동)"
37.43323999,127.12931,bar,리캡라이브3040,경기도 성남시 중원구 성남대로 1158 (성남동)
37.43536415,127.1392928,bar,와우가,"경기도 성남시 중원구 광명로 93, 2층 (성남동)"
37.44214814,127.1527985,bar,허즈,"경기도 성남시 중원구 공원로 318, 2층 (중앙동)"
37.43211598,127.1297992,bar,더팬라이브7080,"경기도 성남시 중원구 둔촌대로101번길 27, 10층 (성남동)"
37.43480565,127.1393367,bar,연예인,경기도 성남시 중원구 광명로94번길 4 (성남동)
37.4432119,127.155746,bar,후끈후끈노래빵,"경기도 성남시 중원구 광명로 263, 지1층 (중앙동)"
37.42997744,127.1298658,bar,민들레라이브,"경기도 성남시 중원구 성남대로 1124, 5층 (성남동)"
37.43434078,127.1375924,bar,야시단란주점,"경기도 성남시 중원구 광명로 76, 지층 (성남동)"
37.4350661,127.1399731,bar,동아노래광장,"경기도 성남시 중원구 광명로100번길 4, B12호 (성남동, 신동아파밀리에)"
37.43308179,127.1313398,bar,허브노래천국,"경기도 성남시 중원구 광명로 20, 2층 (성남동)"
37.43286527,127.1302851,bar,3050라이브,"경기도 성남시 중원구 광명로 10, 3층 (성남동)"
37.44148395,127.1502422,bar,7080노래포차,"경기도 성남시 중원구 산성대로 300 (중앙동, 지층)"
37.43263992,127.1302873,bar,소원,"경기도 성남시 중원구 성남대로1148번길 9, 지층 (성남동)"
37.43233345,127.1297518,bar,에브리클럽,"경기도 성남시 중원구 성남대로1148번길 4, 2층 (성남동)"
37.4350661,127.1399731,bar,동아포차호프,"경기도 성남시 중원구 광명로100번길 4, 지층 B08호 (성남동)"
37.43322594,127.1302911,bar,큐(Q)라이브,"경기도 성남시 중원구 광명로 9-1, 2층 (성남동)"
37.43055377,127.128422,bar,은하수노래주점,"경기도 성남시 중원구 둔촌대로83번길 4, 2층 (성남동)"
37.43290806,127.1305373,bar,뽕7080라이브,"경기도 성남시 중원구 광명로 12, 2층 (성남동)"
37.43294839,127.1282648,bar,수은노래주점,"경기도 성남시 중원구 성남대로1155번길 4-1, 지층 (성남동)"
37.43544732,127.1402785,bar,수 노래빵,"경기도 성남시 중원구 광명로 104, 3층 (성남동)"
37.43546456,127.1583041,bar,이벤트노래빵,"경기도 성남시 중원구 희망로 332-1, 2층 (상대원동)"
37.43935187,127.1469508,bar,불꽃단란주점,"경기도 성남시 중원구 광명로 175, 2층 (중앙동)"
37.43272249,127.1294398,bar,시크릿 라이브,"경기도 성남시 중원구 광명로 2, 4층 (성남동)"
37.44366447,127.1552094,bar,인사동 7080라이브,"경기도 성남시 중원구 산성대로 348-1, 2층 (중앙동)"
37.43238669,127.1286905,bar,토담골,"경기도 성남시 중원구 성남대로 1149, 지하1층 (성남동)"
37.43282535,127.1301278,bar,썬라이브,"경기도 성남시 중원구 광명로 8 (성남동, 지하1층)"
37.43606326,127.1583893,bar,썸노래단란주점,"경기도 성남시 중원구 희망로 340, 2층 (상대원동)"
37.43418422,127.1367857,bar,샵노래빵,경기도 성남시 중원구 광명로 70 (성남동)
37.44398864,127.155833,bar,레몬노래빵,"경기도 성남시 중원구 산성대로 354-1, 지하1층 (중앙동)"
37.38584427,127.1250638,bar,쥬얼리노래타운,경기도 성남시 분당구 황새울로360번길 26 (서현동)
37.41154901,127.1298651,bar,꿀,경기도 성남시 분당구 성남대로916번길 5 (야탑동)
37.38606846,127.1243691,bar,샤갈,"경기도 성남시 분당구 서현로210번길 16 (서현동,유성트윈스)"
37.3846843,127.1223944,bar,올인,"경기도 성남시 분당구 분당로53번길 21 (서현동, 산호프라자 301호)"
37.38435729,127.1219826,bar,킹카,"경기도 성남시 분당구 분당로53번길 15 (서현동,  산호트윈스 지하101-105호)"
37.4105234,127.126354,bar,씨씨 노래광장,"경기도 성남시 분당구 야탑로65번길 8 (야탑동, 나인투빌딩 지1층 B01호)"
37.41161499,127.1267728,bar,부씽,"경기도 성남시 분당구 야탑로69번길 18 (야탑동, 지1층 )"
37.37831586,127.1154959,bar,타워노래빠,"경기도 성남시 분당구 황새울로258번길 43 (수내동,지하1층 123호)"
37.41315995,127.1292866,bar,평양,"경기도 성남시 분당구 성남대로 934 (야탑동,궁전프라자2 지하110호)"
37.33896541,127.1100861,bar,화나비,"경기도 성남시 분당구 구미로9번길 7 (구미동,7층 702호)"
37.38653651,127.124999,bar,딱좋아,"경기도 성남시 분당구 황새울로360번길 12 (서현동, 대명프라자 지하1층 110호일부, 116호)"
37.38606846,127.1243691,bar,황금,"경기도 성남시 분당구 서현로210번길 16 (서현동, 유성트윈프라자 지하1층 112~116호)"
37.38568369,127.1248296,bar,호바원,"경기도 성남시 분당구 황새울로360번길 28 (서현동, 은성프라자 지1층 )"
37.35038794,127.1113432,bar,비너스,"경기도 성남시 분당구 돌마로 85 (금곡동, 지하1층)"
37.41160874,127.1273107,bar,바나나,"경기도 성남시 분당구 야탑로69번길 24-6 (야탑동, 두만그린프라자 지1층)"
37.33838577,127.1100916,bar,오케이(OK)노래빠,"경기도 성남시 분당구 구미로9번길 1 (구미동, 401호)"
37.38640307,127.124822,bar,주리,"경기도 성남시 분당구 서현로210번길 10 (서현동, 301호)"
37.38623554,127.1245943,bar,준코뮤직타운 서현점,"경기도 성남시 분당구 서현로210번길 14 (서현동,유성트윈 지1층 5호)"
37.36736729,127.1073129,bar,션샤인,경기도 성남시 분당구 정자일로198번길 20 (정자동)
37.35118508,127.1095096,bar,준코뮤직타운 미금점,"경기도 성남시 분당구 성남대로 170 (금곡동,한국프라자 지하1층)"
37.36507665,127.1067698,bar,볼륨,"경기도 성남시 분당구 성남대로331번길 11-7 (정자동, 지하1층 )"
37.4116383,127.1276321,bar,준코뮤직타운 야탑점,"경기도 성남시 분당구 야탑로69번길 24-8 (야탑동, 분당조합상가 지하1층 일부)"
37.41057054,127.1299994,bar,허니허니,"경기도 성남시 분당구 성남대로916번길 21 (야탑동, 지1층)"
37.33838628,127.1094473,bar,연예인노래팡팡,"경기도 성남시 분당구 성남대로 30 (구미동, 동아그린프라자205호206호)"
37.4116383,127.1276321,bar,루쉬,"경기도 성남시 분당구 야탑로69번길 24-8 (야탑동, 분당종합상가 지하1층)"
37.339308,127.1093922,bar,쭉쭉빵빵,"경기도 성남시 분당구 성남대로 38 (구미동,지하1층)"
37.36701027,127.1067476,bar,도토리,"경기도 성남시 분당구 성남대로343번길 12-6 (정자동, 지하1층)"
37.38640307,127.124822,bar,샤방샤방,"경기도 성남시 분당구 서현로210번길 10 (서현동,다두프라자 3층 303호)"
37.36526839,127.1067677,bar,간지,"경기도 성남시 분당구 성남대로331번길 9-6 (정자동, 지하1층)"
37.41284504,127.1298603,bar,OK노래짱,"경기도 성남시 분당구 성남대로926번길 12, 금탑프라자 지하1층 B102호 (야탑동)"
37.41116749,127.1268222,bar,돈워리노래팡,"경기도 성남시 분당구 야탑로75번길 15 (야탑동, 세화2001빌딩 지하1층 B01호일부)"
37.41284504,127.1298603,bar,블랙,"경기도 성남시 분당구 성남대로926번길 12 (야탑동,금탑프라자 지하1층101호)"
37.41310944,127.1297453,bar,탱탱,"경기도 성남시 분당구 성남대로926번길 18 (야탑동, 지하1층 )"
37.41204269,127.12729,bar,퐁퐁나이트,"경기도 성남시 분당구 성남대로925번길 11 (야탑동,외 3필지 유니마트 지하1층 일부)"
37.36488788,127.1067748,bar,벤츠,"경기도 성남시 분당구 성남대로331번길 9-10 (정자동, 지하1층)"
37.36738307,127.1062946,bar,보스(BOSS),"경기도 성남시 분당구 정자일로 192 (정자동,번지 지파크프라자 B 01호)"
37.41257491,127.1292937,bar,쎄븐(70.80)라이브,"경기도 성남시 분당구 성남대로 926 (야탑동, 분당메트로 B101호)"
37.41315995,127.1292866,bar,벤처,"경기도 성남시 분당구 성남대로 934 (야탑동, 궁전프라자 지하1층 111호, 112호)"
37.37917304,127.1157395,bar,카라(Kara),"경기도 성남시 분당구 황새울로258번길 36 (수내동,(광진프라자 지하1층 B01호))"
37.33887514,127.109393,bar,앤노래바,"경기도 성남시 분당구 성남대로 34 (구미동, 지하1층 101호(일부))"
37.41207321,127.1263908,bar,쟁반노래바,"경기도 성남시 분당구 성남대로925번길 19 (야탑동,터미널프라자 204호 205호)"
37.36431451,127.1073231,bar,첼시,"경기도 성남시 분당구 정자일로156번길 11 (정자동,번지 지1층(일부))"
37.33838628,127.1094473,bar,캔디노래빠,"경기도 성남시 분당구 성남대로 30 (구미동, 동아그린프라자  2층  201호)"
37.36528619,127.1063078,bar,엑스존노래빠,"경기도 성남시 분당구 성남대로331번길 13 (정자동,  외 1필지 3층 310호 일부 )"
37.41207321,127.1263908,bar,짱노래바,"경기도 성남시 분당구 성남대로925번길 19 (야탑동, 터미널프라자 2층 202호 일부)"
37.36718504,127.1070789,bar,에스앤에스,"경기도 성남시 분당구 성남대로343번길 10-6 (정자동, 지1층)"
37.35038794,127.1113432,bar,헤라,"경기도 성남시 분당구 돌마로 85 (금곡동, 지하 4호 )"
37.36546162,127.1072042,bar,요준코소주호프노래타운,"경기도 성남시 분당구 성남대로331번길 7 (정자동, 정자스타빌딩B01호,B03호)"
37.38640307,127.124822,bar,분당서현링코뮤직타운,"경기도 성남시 분당구 서현로210번길 10 (서현동,다두플라자 지하1층 102,104,105호)"
37.35118508,127.1095096,bar,봉주르7080라이브,"경기도 성남시 분당구 성남대로 170 (금곡동, 한국프라자 지하1층101호)"
37.41160874,127.1273107,bar,탑노래빠,"경기도 성남시 분당구 야탑로69번길 24-6 (야탑동, 두만프라자 지하1층 B01호일부)"
37.38568369,127.1248296,bar,놀러와,"경기도 성남시 분당구 황새울로360번길 28 (서현동, 은성프라자 B01, B04호 일부)"
37.36431958,127.1071003,bar,블링블링노래빠,"경기도 성남시 분당구 성남대로331번길 9-15 (정자동, 5층 일부)"
37.33887514,127.109393,bar,킹노래빠,"경기도 성남시 분당구 성남대로 34, 204호 (구미동, 하나프라자)"
37.36546162,127.1072042,bar,꼭지 노래빠,"경기도 성남시 분당구 성남대로331번길 7, 3층 (정자동, 303호 일부, 정자스타빌딩)"
37.36526839,127.1067677,bar,쟈스민 유흥주점,"경기도 성남시 분당구 성남대로331번길 9-6, 4층 401호 (정자동)"
37.38617771,127.1215536,bar,슈퍼스타,"경기도 성남시 분당구 황새울로335번길 7 (서현동, 지하2층)"
37.38617771,127.1215536,bar,자이언트,"경기도 성남시 분당구 황새울로335번길 7, 지하1층 (서현동)"
37.36526626,127.1073315,bar,모던노래빠,"경기도 성남시 분당구 성남대로331번길 3-4, 지하1층 (정자동)"
37.35039912,127.1100803,bar,모던노래,"경기도 성남시 분당구 돌마로 73 (금곡동, 우방코아 3층 308,309-1호)"
37.35118508,127.1095096,bar,뽕밭,"경기도 성남시 분당구 성남대로 170 (금곡동, 한국프라자 지하1층103호일부)"
37.36754062,127.1067451,bar,원더우먼,"경기도 성남시 분당구 정자일로198번길 10-4 (정자동, 지하1층 일부)"
37.36738307,127.1062946,bar,숨,"경기도 성남시 분당구 정자일로 192, 지하1층 102호 (정자동, 지파크프라자)"
37.36528619,127.1063078,bar,세븐플로어(정자점),"경기도 성남시 분당구 성남대로331번길 13, 지하1층 지하102호 (정자동)"
37.36771344,127.1067413,bar,요미소주호프노래타운,"경기도 성남시 분당구 정자일로198번길 6-1, 조아텔 지하1층 (정자동)"
37.33838577,127.1100916,bar,방실노래빠,"경기도 성남시 분당구 구미로9번길 1, 향정프라자 지하1층 B02호 (구미동)"
37.35118508,127.1095096,bar,팝콘,"경기도 성남시 분당구 성남대로 170, 한국프라자 지하1층 104호 (금곡동)"
37.41161073,127.1270487,bar,블링블링,"경기도 성남시 분당구 양현로310번길 25, 뉴씨티모텔 지하1층 비01호 (야탑동)"
37.38628484,127.1224299,bar,뉴페이스,"경기도 성남시 분당구 황새울로 337, 웰빙프라자 B01호 (서현동)"
37.38628484,127.1224299,bar,뉴페이스아이(Ⅰ),"경기도 성남시 분당구 황새울로 337, 웰빙프라자 2층 205호 (서현동)"
37.36718248,127.1073153,bar,팩트,"경기도 성남시 분당구 정자일로198번길 22, 지하1층 (정자동)"
37.40572563,127.1224341,bar,별노래빵,"경기도 성남시 분당구 판교로 437 (야탑동, 숭문상가 지하1층)"
37.37672794,127.1395988,bar,삼사오공,"경기도 성남시 분당구 서현로 375 (서현동,성스프라자 102호 103호)"
37.41256795,127.130216,bar,엘리제,경기도 성남시 분당구 장미로86번길 12-1 (야탑동)
37.41297512,127.1302162,bar,킹카,경기도 성남시 분당구 장미로86번길 8 (야탑동)
37.41030409,127.1263608,bar,딸기 노래짱,"경기도 성남시 분당구 야탑로65번길 6 (야탑동,지1층)"
37.41242765,127.130226,bar,돼지노래빵,"경기도 성남시 분당구 장미로86번길 14 (야탑동,지1층)"
37.40575082,127.1233435,bar,쿨라이브콘서트,"경기도 성남시 분당구 판교로 445 (야탑동,지1층 3,4호)"
37.37672794,127.1395988,bar,써티포티,"경기도 성남시 분당구 서현로 375 (서현동,지하 103호)"
37.41103703,127.1302113,bar,러브,"경기도 성남시 분당구 야탑로105번길 13-1 (야탑동,율천빌딩 2층)"
37.41115949,127.1302064,bar,신나라,"경기도 성남시 분당구 야탑로105번길 15 (야탑동, 2층 )"
37.38391088,127.1312777,bar,그녀투(TWO) 노래팡,"경기도 성남시 분당구 새마을로 6 (서현동, 지1층 일부)"
37.41195733,127.133607,bar,해와달,"경기도 성남시 분당구 매화로 49 (야탑동, 지하1층 104호일부 )"
37.36701027,127.1067476,bar,도도,"경기도 성남시 분당구 성남대로343번길 12-6 (정자동, 3층 일부)"
37.3645075,127.1073358,bar,후끈노래팡,"경기도 성남시 분당구 성남대로331번길 3-12 (정자동,로얄비즈텔 지하1층 일부)"
37.36528619,127.1063078,bar,카사블랑카,"경기도 성남시 분당구 성남대로331번길 13 (정자동, 백궁프라자 3층 309호 일부)"
37.41313768,127.1302832,bar,올리브,"경기도 성남시 분당구 장미로86번길 6 (야탑동, 야탑동빌딩 지하1층 2호)"
37.4114485,127.1302353,bar,렉스,"경기도 성남시 분당구 야탑로105번길 19 (야탑동,지상2층 일부)"
37.41283087,127.1302165,bar,파인,"경기도 성남시 분당구 장미로86번길 10 (야탑동,3층 일부)"
37.41091224,127.1302122,bar,수노래빠,"경기도 성남시 분당구 야탑로105번길 13 (야탑동,5층 일부)"
37.38766328,127.1231527,bar,뮤즈,"경기도 성남시 분당구 황새울로351번길 10 (서현동, 여암빌딩 지상2층 일부)"
37.36431958,127.1071003,bar,올레,"경기도 성남시 분당구 성남대로331번길 9-15 (정자동, 4층 일부)"
37.38458984,127.1213773,bar,뱅크라이브,"경기도 성남시 분당구 황새울로330번길 18 (서현동, 5층 )"
37.36431451,127.1073231,bar,센스 노래바,"경기도 성남시 분당구 정자일로156번길 11 (정자동,번지 지1층(일부))"
37.41207321,127.1263908,bar,짱노래바,"경기도 성남시 분당구 성남대로925번길 19 (야탑동,터미널프라자 201호)"
37.41161499,127.1267728,bar,큐노래빵,"경기도 성남시 분당구 야탑로69번길 18 (야탑동,2층 213호,214호)"
37.37922981,127.1149037,bar,테마노래팡,"경기도 성남시 분당구 황새울로240번길 10-3 (수내동, 지하1층)"
37.36718794,127.1067561,bar,파티파티,"경기도 성남시 분당구 성남대로343번길 12-8 (정자동,3층 301호)"
37.39194205,127.0777633,bar,큐,"경기도 성남시 분당구 운중로 131 (운중동,스타식스메트로빌딩303호)"
37.37996496,127.1168325,bar,뮤즈단란주점,"경기도 성남시 분당구 수내로46번길 11 (수내동, 대덕글로리 201호 일부)"
37.39198646,127.0769612,bar,오렌지노래주점,"경기도 성남시 분당구 운중로 123 (운중동, 마크시티빌딩401호)"
37.39774527,127.1114334,bar,샤넬 노래주점,"경기도 성남시 분당구 판교역로192번길 16 (삼평동, 판교타워 4층 406호,407호)"
37.34045482,127.1094002,bar,퀸노래빠,"경기도 성남시 분당구 성남대로 52 (구미동, 그랜드프라자 3층 301호 일부)"
37.34038052,127.1099403,bar,콘서트7080라이브,"경기도 성남시 분당구 구미로9번길 25 (구미동, 분당대맥주차빌딩 302호)"
37.37726382,127.1130736,bar,블루문라이브,"경기도 성남시 분당구 백현로101번길 20, 501호 (수내동, 그린프라자빌딩)"
37.38789729,127.1228833,bar,오광노래바,"경기도 성남시 분당구 서현로180번길 13, 202호 (서현동, 서현프라자)"
37.37990138,127.1158784,bar,쉬즈,"경기도 성남시 분당구 수내로46번길 20, 202호 (수내동, 맛자랑멋자랑)"
37.33838577,127.1100916,bar,낭만스케치,"경기도 성남시 분당구 구미로9번길 1, 302호 (구미동, 향정프라자 3층)"
37.33841981,127.1105945,bar,올래노래빠,"경기도 성남시 분당구 구미로 11 (구미동, 포인트타운 302호 일부)"
37.39747826,127.1120451,bar,탈렌트노래주점,"경기도 성남시 분당구 판교역로192번길 14-2 (삼평동, 지하1층 일부)"
37.38898906,127.1225311,bar,아이원노래빵,"경기도 성남시 분당구 서현로 170, 지1층 B103-2호 (서현동)"
37.39802988,127.1120303,bar,팡노래주점,"경기도 성남시 분당구 판교역로192번길 22, 301호 (삼평동, 판교효성해링턴타워3층)"
37.36372091,127.1063246,bar,리턴,"경기도 성남시 분당구 정자로 13, 지1층 B101,B102호 (정자동, 월드비터)"
37.41207321,127.1263908,bar,탑세시봉라이브,"경기도 성남시 분당구 성남대로925번길 19 (야탑동, 터미널프라자 3층 306호일부)"
37.39693385,127.1125317,bar,핑크 노래주점,"경기도 성남시 분당구 대왕판교로606번길 47 (삼평동,  SG타워 B101호 일부)"
37.38898906,127.1225311,bar,W노래바,"경기도 성남시 분당구 서현로 170 (서현동, 서현동 255-1번지 지하1층 B101호)"
37.38017725,127.1162744,bar,써니단란주점,경기도 성남시 분당구 황새울로258번길 10-7 (수내동)
37.35039912,127.1100803,bar,모이세,"경기도 성남시 분당구 돌마로 73 (금곡동, 우방코아 3층 309호)"
37.36718504,127.1070789,bar,돔라운지,"경기도 성남시 분당구 성남대로343번길 10-6 (정자동, 5층 일부)"
37.36802998,127.1055207,bar,레솔베르라운지,"경기도 성남시 분당구 정자일로 197, 정자동2차푸르지오시티 2층 220호 (정자동)"
