위도,경도,shop,name,addr:full
37.74658707,128.8903522,hairdresser,산호미용실,강원도 강릉시 남산초교길 7-1 (내곡동)
37.76333156,128.9077504,hairdresser,나운헤어샵,강원도 강릉시 용지각길 48 (포남동)
37.75244344,128.9116641,hairdresser,인헤어라인,"강원도 강릉시 용지로 19, 상가 110호 (입암동, 입암현대아파트)"
37.75490229,128.8924575,hairdresser,아바더클래식(AVA THE CLASSIC),강원도 강릉시 토성로 143 (임당동)
37.75327997,128.8971621,hairdresser,참머리사랑,강원도 강릉시 금성로 33 (성남동)
37.77263702,128.9156066,hairdresser,진영헤어,강원도 강릉시 하평4길 36-1 (포남동)
37.76840191,128.8824688,hairdresser,에스더헤어아트,강원도 강릉시 원대로 155 (교동)
37.75682554,128.8954646,hairdresser,다미인헤어,강원도 강릉시 토성로 177 (임당동)
37.88050832,128.8265158,hairdresser,헤어타임,강원도 강릉시 주문진읍 연주로 314-1
37.76996807,128.9140353,hairdresser,엣지헤어,"강원도 강릉시 하평길 50, 1층 (포남동)"
37.75959279,128.9002203,hairdresser,헤어아람,강원도 강릉시 동부시장길 17 (옥천동)
37.76475928,128.8744567,hairdresser,살롱에이 강릉점,강원도 강릉시 교동광장로 90 (교동)
37.75429563,128.8929701,hairdresser,믹인도쿄,강원도 강릉시 임영로140번길 9 (임당동)
37.75929769,128.9194744,hairdresser,제이하우스,강원도 강릉시 성덕포남로 45-8 (입암동)
37.76256536,128.8756573,hairdresser,블랑헤어,"강원도 강릉시 정원로 56 (교동,1층)"
37.76642154,128.9104513,hairdresser,홍소영헤어아트,강원도 강릉시 경강로 2275 (포남동)
37.77023438,128.9164993,hairdresser,프린세스헤어,"강원도 강릉시 하평길 72, 1층 (포남동)"
37.74478524,128.8963148,hairdresser,민오렌지헤어,강원도 강릉시 임영로25번길 4 (노암동)
37.76623103,128.9089,hairdresser,리아헤어,강원도 강릉시 경강로2267번길 7 (포남동)
37.76813738,128.8774589,hairdresser,더예쁘게헤어,"강원도 강릉시 하슬라로206번길 15-3, 1층 (교동)"
37.75265765,128.8903201,hairdresser,한스헤어,강원도 강릉시 명주로 26-2 (용강동)
37.75113857,128.8834798,hairdresser,헤어필크리닉,강원도 강릉시 토성로 51 (홍제동)
37.7542458,128.8968359,hairdresser,리안헤어,강원도 강릉시 신대학길 37 (금학동)
37.87519418,128.8281657,hairdresser,머리어디서했어,강원도 강릉시 주문진읍 연주로 241-7 (2주공 상가105호)
37.60787527,129.0343138,hairdresser,노엘미용실,강원도 강릉시 옥계면 현내시장길 91
37.75607268,128.8933654,hairdresser,서민정헤어,강원도 강릉시 강릉대로210번길 24 (임당동)
37.75466975,128.919937,hairdresser,최선희헤어샵,"강원도 강릉시 성덕로 328-18 (입암동,주영프라자 106호)"
37.76459133,128.9078871,hairdresser,장윤희헤어샵,강원도 강릉시 경강로2245번안길 2 (포남동)
37.76001538,128.8989467,hairdresser,승아헤어샵,강원도 강릉시 옥천로62번길 3 (옥천동)
37.75867883,128.893628,hairdresser,토탈미용실,강원도 강릉시 강릉대로211번길 3 (교동)
37.76790319,128.87813,hairdresser,카이트,강원도 강릉시 하슬라로206번길 21 (교동)
37.76434027,128.8809638,hairdresser,샤이닝헤어뷰,"강원도 강릉시 교동광장로 145 (교동,102호)"
37.82299533,128.8490355,hairdresser,정민헤어샾,강원도 강릉시 사천면 덕실길 2
37.75300471,128.8990386,hairdresser,예쁜머리,"강원도 강릉시 중앙시장2길 38, 1층 (성남동)"
37.74597058,128.8970023,hairdresser,유헤어라인,강원도 강릉시 임영로 40 (노암동)
37.75355864,128.8961751,hairdresser,나후앤헤어,강원도 강릉시 신대학길 28 (금학동)
37.77242826,128.9152654,hairdresser,델리스헤어,"강원도 강릉시 하평3길 38-1, 1층 (포남동)"
37.76143356,128.917368,hairdresser,주헤어페이스,강원도 강릉시 성덕포남로 78 (입암동)
37.88739823,128.825409,hairdresser,와와헤어,강원도 강릉시 주문진읍 주문로 39
37.77389119,128.9394209,hairdresser,헤어아멘다,"강원도 강릉시 경강로2539번길 8, 상가동 204호 (견소동,한신)"
37.75977343,128.9195293,hairdresser,프로헤어크리닉,강원도 강릉시 성덕포남로 52 (입암동)
37.75866061,128.9201161,hairdresser,아원헤어샵,강원도 강릉시 성덕포남로 37 (입암동)
37.74881181,128.9092019,hairdresser,하토르헤어,"강원도 강릉시 입암로29번길 11, 102호 (입암동, 더샵상가동)"
37.7586338,128.881984,hairdresser,곽경아헤어,강원도 강릉시 원대로 46 (교동)
37.77022169,128.9115921,hairdresser,유앤아이헤어,강원도 강릉시 하평길 28 (포남동)
37.75089546,128.8841876,hairdresser,헤어메리엘,강원도 강릉시 토성로 57 (홍제동)
37.75362721,128.8996187,hairdresser,헤어에뜨왈,강원도 강릉시 금성로13번길 12-1 (성남동)
37.75568969,128.8986517,hairdresser,라피네 토탈뷰티 살롱,"강원도 강릉시 경강로 2120 (옥천동,외 2필지 씨네몰빌딩 637호)"
37.76467636,128.8913907,hairdresser,모아美헤어갤러리,"강원도 강릉시 율곡로 2935-1 (교동,1층)"
37.76436813,128.9046232,hairdresser,주은헤어,강원도 강릉시 남구길23번길 9 (포남동)
37.75287781,128.8970521,hairdresser,박채연헤어샵,"강원도 강릉시 중앙시장길 3, 1층 (성남동)"
37.75440553,128.8910572,hairdresser,레드폭스미용샵,강원도 강릉시 토성로 131 (용강동)
37.76194086,128.8762303,hairdresser,윤헤어아티스트,강원도 강릉시 정원로 53-9 (교동)
37.76563157,128.891253,hairdresser,JD헤어,강원도 강릉시 율곡로 2945 (교동)
37.75772199,128.8939395,hairdresser,애니헤어,강원도 강릉시 강릉대로194번길 17-1 (임당동)
37.74487869,128.9045121,hairdresser,A-줌마헤어,"강원도 강릉시 노가니남길 25 (노암동,노암주공아파트상가)"
37.75418098,128.8966876,hairdresser,엘헤어(L헤어),"강원도 강릉시 신대학길 35-2 (금학동,3층)"
37.76830559,128.9146884,hairdresser,조은머릿결,강원도 강릉시 경강로 2319 (포남동)
37.75433892,128.8917163,hairdresser,헤어쇼핑,강원도 강릉시 임영로 147 (용강동)
37.76569493,128.8700048,hairdresser,헤라미용실,강원도 강릉시 죽헌길 7 (지변동)
37.75472856,128.8958115,hairdresser,이시은헤어갤러리,"강원도 강릉시 경강로 2093, 3층 (임당동)"
37.8698386,128.8403753,hairdresser,김민헤어뷰,"강원도 강릉시 연곡면 영진3길 15, 상가동 101호 (연곡부영사랑으로3단지아파트)"
37.89221555,128.8274674,hairdresser,이미경헤어아트,강원도 강릉시 주문진읍 시장길 49-2
37.7710147,128.908436,hairdresser,미수헤어,강원도 강릉시 가작로 305 (포남동)
37.75870378,128.8985143,hairdresser,미올헤어,강원도 강릉시 옥천로61번길 12 (옥천동)
37.77147458,128.8784803,hairdresser,커트엔컬러,"강원도 강릉시 경포로 38 (교동, 1층)"
37.76673998,128.9110958,hairdresser,아뉴스헤어작,강원도 강릉시 경강로 2281 (포남동)
37.75373401,128.9002247,hairdresser,한지효헤어샵,강원도 강릉시 금성로11번길 15 (성남동)
37.75636056,128.8981873,hairdresser,란헤어샵,"강원도 강릉시 경강로2119번길 2, 1층 (옥천동)"
37.7718983,128.9157914,hairdresser,사라헤어스타일리스트곽지현,강원도 강릉시 하평3길 32 (포남동)
37.77079683,128.8789008,hairdresser,파마쟁이,강원도 강릉시 솔올로 99 (교동)
37.74517382,128.882075,hairdresser,지원겸 헤어#,강원도 강릉시 강변로 120 (내곡동)
37.74381543,128.8932143,hairdresser,민앤진헤어,강원도 강릉시 남부로125번길 24 (노암동)
37.76370043,128.8748585,hairdresser,미샵헤어아트,"강원도 강릉시 하슬라로 156 (교동,2층)"
37.76709609,128.9133927,hairdresser,휘헤어,"강원도 강릉시 경강로2302번길 3, 1층 2호 (포남동)"
37.75587727,128.8843987,hairdresser,해피베베메이크업&비단비,"강원도 강릉시 강릉대로 122, 1층 101호 (교동)"
37.77035791,128.9166807,hairdresser,이지헤어샵,강원도 강릉시 하평길 74 (포남동)
37.88163811,128.8260193,hairdresser,장윤정머리사랑,강원도 강릉시 주문진읍 신리길 2
37.75807512,128.9216046,hairdresser,끼헤어,"강원도 강릉시 성덕포남로 24 (입암동,외 1필지)"
37.75292853,128.8988248,hairdresser,뉴중앙미용실,"강원도 강릉시 금성로23번길 14, 2층 (성남동)"
37.76073305,128.8744167,hairdresser,머리쟁이,"강원도 강릉시 하슬라로 124-8, 부영3차아파트상가동 102호 (교동)"
37.75599608,128.8936696,hairdresser,이현헤어,강원도 강릉시 강릉대로210번길 25 (임당동)
37.76692178,128.8783691,hairdresser,코코네일,"강원도 강릉시 솔올로 57, 102호 (교동)"
37.76996212,128.8943517,hairdresser,이편한헤어,"강원도 강릉시 가작로 173, 1층 (교동)"
37.75357208,128.8946227,hairdresser,김민헤어,"강원도 강릉시 경강로 2076-1, 2층 (임당동)"
37.75214525,128.8940003,hairdresser,뷰티바이박현주,강원도 강릉시 임영로116번길 1 (성내동)
37.75466975,128.919937,hairdresser,청담헤어라인,"강원도 강릉시 성덕로 328-18, 103호 (입암동, 주영프라자)"
37.76006572,128.9006624,hairdresser,은빛미용실동부시장점,"강원도 강릉시 옥천로 48, 2층 217호 (옥천동, 동부시장)"
37.75486753,128.8916101,hairdresser,순수사임당염색전문점,강원도 강릉시 임영로 153-2 (용강동)
37.76219388,128.87454,hairdresser,단발머리,"강원도 강릉시 정원로 53-4, 상가동 104호 (교동, 교동부영3단지아파트)"
37.75297558,128.8936957,hairdresser,깍새,"강원도 강릉시 경강로 2066, 2층 (성내동)"
37.75192824,128.8972249,hairdresser,샴푸헤어,"강원도 강릉시 금성로45번길 16, 2층 (성남동)"
37.77357614,128.9113088,hairdresser,홍헤어,강원도 강릉시 강릉대로443번길 9 (포남동)
37.78345402,128.9168566,hairdresser,지아헤어,강원도 강릉시 초당원길 17 (초당동)
37.75781466,128.8687299,hairdresser,이미진헤어,"강원도 강릉시 선수촌로 79-15, 2층 204호 (홍제동)"
37.77226437,128.9090792,hairdresser,헤어펠리스,강원도 강릉시 강릉대로419번길 13 (포남동)
37.75472059,128.8916557,hairdresser,문시윤헤어톡,"강원도 강릉시 임영로 151, 1층 (용강동)"
37.7530951,128.8979408,hairdresser,은빛미용실중앙시장점,강원도 강릉시 중앙시장1길 3 (성남동)
37.76899533,128.8582162,hairdresser,앨리스,강원도 강릉시 유죽길 111-10 (유천동)
37.76676898,128.8897871,hairdresser,헤어아르떼,강원도 강릉시 화부산로111번길 24 (교동)
37.8888385,128.8256108,hairdresser,아름다운사람들머리염색전문점,강원도 강릉시 주문진읍 주문로 55
37.759433,128.8994092,hairdresser,머리염색체험방2호점,강원도 강릉시 옥가로 33 (옥천동)
37.75240732,128.8973023,hairdresser,보견헤어,강원도 강릉시 중앙시장2길 20 (성남동)
37.75931344,128.9202827,hairdresser,힐링헤어,강원도 강릉시 성덕포남로 42 (입암동)
37.75331694,128.8957498,hairdresser,구레나룻헤어샵,"강원도 강릉시 신대학길 24, 2층 (금학동)"
37.75339153,128.8958844,hairdresser,헤어퀸,강원도 강릉시 신대학길 26 (금학동)
37.76157544,128.9142273,hairdresser,쥬쥬헤어,강원도 강릉시 강변로440번길 30 (입암동)
37.76284794,128.8793206,hairdresser,손희선뷰티헤어샵,강원도 강릉시 교동광장로 138-14 (교동)
37.75318979,128.8955846,hairdresser,김영헤어아트,강원도 강릉시 신대학길 22 (금학동)
37.74644411,128.9020177,hairdresser,혜민헤어아트,강원도 강릉시 노암길42번길 15 (노암동)
37.75785956,128.8907027,hairdresser,다올헤어,강원도 강릉시 강릉대로 181-2 (교동)
37.88733829,128.8243539,hairdresser,샤넬머리방,강원도 강릉시 주문진읍 연주로 396 (2층)
37.7456604,128.8904966,hairdresser,모두헤어,"강원도 강릉시 남산초교길 18 (내곡동, 1층)"
37.77106686,128.916609,hairdresser,지니헤어,"강원도 강릉시 하평3길 20 (포남동, 1층)"
37.74422855,128.8914704,hairdresser,홍대앞헤어&스킨,"강원도 강릉시 남부로125번길 39, 105호 (내곡동, 남산삼익아파트)"
37.76533924,128.8906922,hairdresser,꾼,강원도 강릉시 화부산로119번길 3 (교동)
37.75745665,128.8992974,hairdresser,마스카라,"강원도 강릉시 옥가로 12-3, 2층 (옥천동)"
37.75513646,128.9004971,hairdresser,착한미용실,강원도 강릉시 율곡로 2804
37.76213727,128.9012057,hairdresser,215헤어,"강원도 강릉시 동부시장길 45, 1층 (옥천동)"
37.76189428,128.8733777,hairdresser,샾헤어(#헤어),"강원도 강릉시 하슬라로 133, 1층 (교동)"
37.75543763,128.9200972,hairdresser,엘사헤어,"강원도 강릉시 성덕로 316-17, B동 1층 103호 (입암동)"
37.77031079,128.8785757,hairdresser,리샵헤어(Lee Shop 헤어),강원도 강릉시 하슬라로232번길 24 (교동)
37.76965138,128.9125624,hairdresser,더행복헤어,"강원도 강릉시 성덕포남로182번길 38, 1층 (포남동)"
37.75439828,128.911086,hairdresser,김선영컬앤칼라,"강원도 강릉시 용지로 31, 1층 (입암동)"
37.75609157,128.8976893,hairdresser,뷰티플러스샵,"강원도 강릉시 경강로2115번길 3, 2층 (임당동)"
37.75934873,128.9200516,hairdresser,써니헤어,"강원도 강릉시 성덕포남로 46, 1층 (입암동)"
37.76822646,128.8824612,hairdresser,뮤즈헤어,"강원도 강릉시 원대로 153, 1층 (교동)"
37.75213337,128.9038753,hairdresser,미지샵헤어,"강원도 강릉시 강변로 328-8, 상가동 102호 (노암동, 양우내안애아파트)"
37.74226129,128.8937806,hairdresser,연우헤어,"강원도 강릉시 남부로125번길 5, 노암3차한라아파트 상가 101호 (노암동)"
37.75961266,128.9189633,hairdresser,쭌헤어스토리,강원도 강릉시 성덕포남로 53 (입암동)
37.75566738,128.8918127,hairdresser,서연헤어,"강원도 강릉시 임영로 162, 1층 (임당동)"
37.73973688,128.8783017,hairdresser,카리스헤어,강원도 강릉시 관대길 21 (내곡동)
37.77286942,128.9148152,hairdresser,강릉미용실 태후사랑,강원도 강릉시 하평3길 44-1 (포남동)
37.75389258,128.9212589,hairdresser,뮤즈헤어시티,"강원도 강릉시 성덕로 326, 1층 (입암동)"
37.76505922,128.8634582,hairdresser,닥터빈헤어,"강원도 강릉시 사임당로 212-27, 천동 1층 (유천동)"
37.73788547,128.8725393,hairdresser,제이원헤어,"강원도 강릉시 관솔길 59, 1층 (회산동)"
37.7513573,128.8831692,hairdresser,이진헤어,"강원도 강릉시 새냉이길27번길 13-5, 1층 (홍제동)"
37.88554137,128.8254189,hairdresser,예랑,"강원도 강릉시 주문진읍 주문로 18, 1층"
37.75439999,128.9193813,hairdresser,오드리헤어,"강원도 강릉시 성덕로 328-15, 120동 102호 (입암동)"
37.75954149,128.8700445,hairdresser,살롱드크레쎄(SALON de CRECE),"강원도 강릉시 선수촌로 93, 천동 105호 유(유천동, 강릉유천한내들더퍼스트상가)"
37.75452835,128.8904154,hairdresser,남자커트준헤어미용실,"강원도 강릉시 토성로123번길 6, 1층 (용강동)"
37.77398588,128.9106954,hairdresser,김가은프로헤어,"강원도 강릉시 보래미길 49, 1층 (포남동)"
37.78017022,128.9160027,hairdresser,제이스헤어,"강원도 강릉시 강릉대로527번길 21, 1층 (포남동)"
37.75397423,128.9011372,hairdresser,긴 짤 헤어,"강원도 강릉시 율곡로 2789, 1층 (성남동)"
37.75716945,128.9211935,hairdresser,김성애헤어스토리,"강원도 강릉시 성덕포남로 21-7, 1층 102호 (입암동)"
37.82313054,128.8498217,hairdresser,오라헬미용실,"강원도 강릉시 사천면 본동길 6, 1층"
37.89500333,128.8307554,hairdresser,헤어코코,"강원도 강릉시 주문진읍 주문로 146, 1층"
37.7494176,128.9015827,hairdresser,태후사랑염색,"강원도 강릉시 연화봉길 32, 1층 (노암동)"
37.77452686,128.9124928,hairdresser,킴스헤어,"강원도 강릉시 보래미하길 59, 1층 (포남동)"
37.74509184,128.8969055,hairdresser,연헤어샵,강원도 강릉시 임영로 30-1 (노암동)
37.75553234,128.9100143,hairdresser,뉴고은머리,강원도 강릉시 용지로 47 (입암동)
37.75491392,128.9173785,hairdresser,백현스타일,강원도 강릉시 입암로148번길 54 (입암동)
37.75293159,128.895821,hairdresser,어반트렌디헤어,강원도 강릉시 신대학길 22-8 (금학동)
37.76263499,128.87624,hairdresser,컬러샵,"강원도 강릉시 솔올로5번길 9, 1층 (교동)"
37.75612381,128.9112264,hairdresser,머릿결사랑입암동점,"강원도 강릉시 강변로410번길 32, 1층 (입암동)"
37.74767932,128.8954956,hairdresser,오땡큐머리염색전문점,강원도 강릉시 안땔길 2 (노암동)
37.76626003,128.9101954,hairdresser,아르떼헤어살롱,강원도 강릉시 경강로 2273 (포남동)
37.75833729,128.8923681,hairdresser,헤어랑스파,"강원도 강릉시 강릉대로 199, 2층 (교동)"
37.77017652,128.9123439,hairdresser,끼앤끼헤어,"강원도 강릉시 하평길 34, 2층 (포남동)"
37.77306345,128.9146164,hairdresser,뽀글이헤어,강원도 강릉시 하평3길 48 (포남동)
37.77170505,128.9171164,hairdresser,임스헤어(임's Hair),강원도 강릉시 하평5길 20-1 (포남동)
37.88775352,128.8263841,hairdresser,헤어톡,강원도 강릉시 주문진읍 장성로 56
37.74205614,128.8814055,hairdresser,원앤샵(One An Shop),강원도 강릉시 남부로17번길 23 (내곡동)
37.76824685,128.9087547,hairdresser,루디아헤어,강원도 강릉시 성덕포남로 184 (포남동)
37.76503574,128.8766531,hairdresser,플랜에이치(Plan H),강원도 강릉시 교동광장로 107 (교동)
37.76510566,128.8811369,hairdresser,심스살롱(SIMS),강원도 강릉시 율곡초교길39번길 24 (교동)
37.75681683,128.8936029,hairdresser,햅시바,강원도 강릉시 임영로176번길 17 (임당동)
37.76312837,128.9153651,hairdresser,손헤어,강원도 강릉시 성덕포남로 104 (입암동)
37.75522418,128.9006047,hairdresser,다모아헤어,강원도 강릉시 수문길19번길 22-3 (옥천동)
37.7677512,128.8766385,hairdresser,라비헤어,"강원도 강릉시 하슬라로206번길 8-3, 1층 (교동)"
37.74882679,128.9103392,hairdresser,가원헤어,강원도 강릉시 율곡로2692번길 14 (입암동)
37.75293159,128.895821,hairdresser,다인헤어,강원도 강릉시 신대학길 22-8 (금학동)
37.75952284,128.9180237,hairdresser,모모살롱,강원도 강릉시 입암로 153 (입암동)
37.77015133,128.8771466,hairdresser,더끌림헤어(The끌림헤어),강원도 강릉시 하슬라로232번길 14-4 (교동)
37.76904088,128.9146367,hairdresser,슈아김헤어,강원도 강릉시 경강로2323번길 7-1 (포남동)
37.75516798,128.8994978,hairdresser,해피뉴헤어,강원도 강릉시 금성로 6 (옥천동)
37.75402359,128.8986233,hairdresser,유나미용실,"강원도 강릉시 금성로 21, 184호 (성남동)"
37.73903371,128.8660528,hairdresser,영헤어샵,"강원도 강릉시 회산로 344, 1층 104호 (회산동, 서희스타힐스상가)"
37.75780496,128.8683702,hairdresser,엘리스헤어,강원도 강릉시 선수촌로63번길 18-15 (홍제동)
37.75535754,128.8942535,hairdresser,정살롱,강원도 강릉시 문화의길 16 (임당동)
37.75781466,128.8687299,hairdresser,디엠헤어,강원도 강릉시 선수촌로 79-15 (홍제동)
37.75781466,128.8687299,hairdresser,DO DO 헤어,강원도 강릉시 선수촌로 79-15 (홍제동)
37.76781098,128.9055353,hairdresser,무지개염색방,강원도 강릉시 강릉대로359번길 6-1 (포남동)
37.75706122,128.8688077,hairdresser,헤어노바,강원도 강릉시 선수촌로63번길 14-7 (홍제동)
37.75650007,128.8953801,hairdresser,Chae-i hair,"강원도 강릉시 토성로 176, 1층 (임당동)"
37.88525955,128.82509,hairdresser,헤어콤마,강원도 강릉시 주문진읍 주문로 15
37.75295487,128.8971613,hairdresser,초이스헤어,강원도 강릉시 금성로35번길 6 (성남동)
37.75326473,128.8948513,hairdresser,스타일리스트 클럽 더헤어,강원도 강릉시 신대학길 17 (금학동)
37.74754692,128.9014314,hairdresser,버르장머리 헤어샵,강원도 강릉시 노가니길 32 (노암동)
37.75238029,128.8964969,hairdresser,긴머리 짧은머리,강원도 강릉시 중앙시장2길 13 (성남동)
37.76192239,128.9060463,hairdresser,김주은헤어아트,강원도 강릉시 용지각길 25 (포남동)
37.74288371,128.8965349,hairdresser,살롱드 라라,강원도 강릉시 남부로 147 (노암동)
37.76360486,128.9077231,hairdresser,심윤재헤어,강원도 강릉시 경강로 2238 (포남동)
37.76695394,128.8790752,hairdresser,이재경헤어,"강원도 강릉시 율곡초교길 25, 1층 (교동)"
37.74362617,128.8992761,hairdresser,린꼰(Rin Co'n),"강원도 강릉시 노암등길54번길 11, 1층 (노암동)"
37.76858317,128.9120297,hairdresser,태후사랑(포남청송점),강원도 강릉시 경강로2301번길 15 (포남동)
37.88362862,128.82467,hairdresser,란헤어,강원도 강릉시 주문진읍 신리천로 59
37.76792655,128.8752953,hairdresser,리즈헤어,강원도 강릉시 하슬라로 201-1 (교동)
37.75326996,128.8941621,hairdresser,M헤어살롱,"강원도 강릉시 경강로 2072, 2층 (임당동)"
37.76812923,128.9127126,hairdresser,와쥬헤어샵,"강원도 강릉시 경강로2301번길 8, 103호 (포남동)"
37.76312979,128.8798587,hairdresser,탑헤어,"강원도 강릉시 교동광장로 138-13, 교동 2차 현대아파트 상가동 104호 (교동)"
37.75704286,128.8686588,hairdresser,이희원헤어,강원도 강릉시 선수촌로63번길 18-8 (홍제동)
37.77433535,128.9289059,hairdresser,살롱드 제이 헤어,강원도 강릉시 경강로2408번길 66 (송정동)
37.75232188,128.894842,hairdresser,살롱드 샤르망,"강원도 강릉시 금성로56번길 5, 1층 (금학동)"
37.73908536,128.864099,hairdresser,에츠헤어살롱,"강원도 강릉시 회산로339번길 11, 1층 (회산동)"
37.75686889,128.8706924,hairdresser,아델헤어,"강원도 강릉시 선수촌로 64-3, 1층 107호 (홍제동)"
37.75428036,128.8969716,hairdresser,어썸헤어,"강원도 강릉시 신대학길 39, 2층 (금학동)"
37.74308737,128.8776026,hairdresser,헤어살롱H,강원도 강릉시 강변로 74-11 (회산동)
37.75710968,128.8694496,hairdresser,엘미강헤어 유천점,"강원도 강릉시 선수촌로63번길 14-8, 2층 (홍제동)"
37.75637149,128.8933481,hairdresser,미소,"강원도 강릉시 강릉대로210번길 20, 1층 (임당동)"
37.76432965,128.8771002,hairdresser,더로렌,"강원도 강릉시 교동광장로 114, 2층 (교동)"
37.88376351,128.8256148,hairdresser,굳헤어(good hair),강원도 강릉시 주문진읍 신리천로 49
37.75565455,128.8999546,hairdresser,호감,강원도 강릉시 율곡로 2810 (옥천동)
37.75753249,128.8700145,hairdresser,더스타일,강원도 강릉시 선수촌로 73 (홍제동)
37.75490965,128.8995906,hairdresser,이나헤어,강원도 강릉시 금성로 5 (성남동)
37.76202332,128.8704048,hairdresser,러블리헤어,강원도 강릉시 선수촌로 124 (유천동)
37.76084479,128.8893316,hairdresser,윤이나 미장원,"강원도 강릉시 화부산로40번길 29, 106호 (교동, 풍림아이원아파트)"
37.77717337,128.915263,hairdresser,올멋,강원도 강릉시 산양길 8-1 (포남동)
37.75404149,128.8844742,hairdresser,나인헤어,"강원도 강릉시 홍제로 72, 2층 (홍제동)"
37.76943298,128.9128702,hairdresser,오로라헤어,"강원도 강릉시 성덕포남로174번길 35-1, 1층 (포남동)"
37.88000599,128.8263145,hairdresser,김철순헤어CAFE,"강원도 강릉시 주문진읍 연주로 309, 1층"
37.85901064,128.8361023,hairdresser,헤어클릭,"강원도 강릉시 연곡면 진고개로 2716, 1층"
37.7534554,128.8980101,hairdresser,황실헤어클럽,강원도 강릉시 중앙시장길 13-1 (성남동)
37.77344129,128.8897203,hairdresser,박미주헤어,"강원도 강릉시 율곡로 3040, 1동 2호 (교동)"
37.75555334,128.9105413,hairdresser,하나 헤어,"강원도 강릉시 용지로 44, 1층 (입암동)"
37.76231438,128.8730303,hairdresser,태후사랑 교동점,"강원도 강릉시 정원로 77-5, 1층 (교동)"
37.76282603,128.8737515,hairdresser,이레하우스,"강원도 강릉시 하슬라로 143, 102호 (교동)"
37.75463515,128.8973446,hairdresser,모노헤어,"강원도 강릉시 금성로22번길 9, 1층 (금학동)"
37.75602156,128.8977463,hairdresser,태후사랑 임당점,"강원도 강릉시 경강로2115번길 1, 1층 (임당동)"
37.76377458,128.8871574,hairdresser,행복한 머리,"강원도 강릉시 화부산로 83, 1층 (교동)"
37.75241078,128.8990561,hairdresser,킴헤어,"강원도 강릉시 중앙시장4길 11-1, 1층 (성남동)"
37.75393879,128.8833927,hairdresser,르그레이헤어,"강원도 강릉시 강릉대로106번길 16, 1층 (홍제동)"
37.77563379,128.938467,hairdresser,메르헤어,"강원도 강릉시 경강로2539번길 22, 상가동 206호 (견소동, 송정해변신도브래뉴아파트)"
37.75778717,128.8680491,hairdresser,살롱 이노,"강원도 강릉시 선수촌로 79-19, 103호 (홍제동)"
37.75455925,128.9003991,hairdresser,보스헤어,강원도 강릉시 금성로5번길 9 (성남동)
37.76393603,128.8775547,hairdresser,이반헤어,"강원도 강릉시 솔올로5번길 55, 1층 5호 (교동)"
37.7638708,128.8741665,hairdresser,메이크 어 플로우(Make a flow),"강원도 강릉시 하슬라로 155, 1층 (교동)"
37.75783035,128.8937438,hairdresser,이경헤어,"강원도 강릉시 강릉대로210번길 5-3, 1층 (임당동)"
37.74204175,128.8822443,hairdresser,살롱바이제제,"강원도 강릉시 남부로17번길 26, 1층 (내곡동)"
37.74376805,128.8820914,hairdresser,Tina헤어,"강원도 강릉시 강변로114번길 16, 한라아파트 상가동 202호 (내곡동)"
37.88242261,128.8280466,hairdresser,하니20000,"강원도 강릉시 주문진읍 신리길 21, 1층"
37.77010749,128.9175817,hairdresser,준호헤어,"강원도 강릉시 하평3길 6, 1층 (포남동)"
37.75817668,128.8866724,hairdresser,오땡큐강릉점,"강원도 강릉시 화부산로 12-3, 1층 (교동)"
37.77519806,128.9373056,hairdresser,헤어살롱 더하다,"강원도 강릉시 경강로2533번길 16, 1층 (송정동)"
37.77497879,128.935399,hairdresser,인헤어 살롱,"강원도 강릉시 경강로 2511, 상가동 103호 (송정동, 강릉아이파크아파트)"
37.75709856,128.8706949,hairdresser,스타일리스트클럽 더헤어 강릉유천점,"강원도 강릉시 선수촌로 70, 2층 201호 (홍제동)"
37.76909392,128.909843,hairdresser,터프가위,"강원도 강릉시 성덕포남로188번길 16, 1층 (포남동)"
37.75417627,128.9168725,hairdresser,신비헤어,"강원도 강릉시 입암로148번길 62, 1층 101호 (입암동)"
37.77088052,128.9168058,hairdresser,청춘살롱,"강원도 강릉시 하평3길 16-1, 1층 (포남동)"
37.75340511,128.8975364,hairdresser,연선미용실,"강원도 강릉시 금성로31번길 3, 1층 (성남동)"
37.75258866,128.893618,hairdresser,이끌림헤어,"강원도 강릉시 임영로 122, 1층 (성내동)"
37.76011917,128.9182519,hairdresser,입암머리염색전문샵,"강원도 강릉시 월대산로 71, 1층 (입암동)"
37.7731087,128.9329224,hairdresser,헤어살롱도도,"강원도 강릉시 경강로 2498, 강릉 송정 신원아침도시 1층 104호 (송정동)"
37.76972937,128.8785429,hairdresser,써리얼헤어,"강원도 강릉시 하슬라로232번길 26-10, 1층 (교동)"
37.77139526,128.917398,hairdresser,미선헤어방,강원도 강릉시 하평5길 16-1 (포남동)
37.76974338,128.9141086,hairdresser,서아에스테틱(Seo A aesthetic),"강원도 강릉시 경강로2323번길 17, 2층 (포남동)"
37.74736702,128.8971061,hairdresser,노암헤어,"강원도 강릉시 임영로 56, 1층 (노암동)"
37.75779459,128.8677402,hairdresser,이루다헤어,"강원도 강릉시 선수촌로 79-21, 1층 (홍제동)"
37.75775183,128.8669542,hairdresser,헤어예작,"강원도 강릉시 선수촌로 79-29, 골드팰리스 1층 102호 (홍제동)"
