위도,경도,amenity,name,addr:full,source,source:date
33.3375553,126.8422099,restaurant,날목동산,제주특별자치도 서귀포시 표선면 하천달산로9번길 96,공공데이터포털,2018-02-23
33.2750663,126.7034801,restaurant,큰엉식당,제주특별자치도 서귀포시 남원읍 태위로 526,공공데이터포털,2018-02-23
33.3258771,126.8361178,restaurant,비치영양굴밥,제주특별자치도 서귀포시 표선면 표선중앙로117번길 1,공공데이터포털,2018-02-23
33.2254725,126.2545104,restaurant,북경반점,제주특별자치도 서귀포시 대정읍 동일하모로 218,공공데이터포털,2018-02-23
33.4610216,126.9343367,restaurant,마가리따은혜씨,제주특별자치도 서귀포시 성산읍 일출로 258-11,공공데이터포털,2018-02-23
33.2209936,126.2525914,restaurant,코시롱화덕피자,제주특별자치도 서귀포시 대정읍 신영로 91-1,공공데이터포털,2018-02-23
33.3298498,126.8148541,restaurant,허브사람들,제주특별자치도 서귀포시 표선면 돈오름로 170,공공데이터포털,2018-02-23
33.2208746,126.254517,restaurant,예술,제주특별자치도 서귀포시 대정읍 영서중로 6,공공데이터포털,2018-02-23
33.3247119,126.8384907,restaurant,네그루식당,제주특별자치도 서귀포시 표선면 민속해안로 633-9,공공데이터포털,2018-02-23
33.3234478,126.8447796,restaurant,그랜드볼륨,제주특별자치도 서귀포시 표선면 민속해안로 537,공공데이터포털,2018-02-23
33.2835677,126.3232054,restaurant,민스(MINS),제주특별자치도 서귀포시 안덕면 서광서문로 55-7,공공데이터포털,2018-02-23
33.3249528,126.8384145,restaurant,바다향기,제주특별자치도 서귀포시 표선면 민속해안로 631-6,공공데이터포털,2018-02-23
33.2792034,126.7213646,restaurant,토크쇼남원지점,제주특별자치도 서귀포시 남원읍 태위로700번길 6,공공데이터포털,2018-02-23
33.2746312,126.7058491,restaurant,에코키친,제주특별자치도 서귀포시 남원읍 태위로 536,공공데이터포털,2018-02-23
33.4632341,126.9336008,restaurant,삼대국수회관성산일출봉점,제주특별자치도 서귀포시 성산읍 성산중앙로 40,공공데이터포털,2018-02-23
33.4411683,126.8690488,restaurant,드랭이가든,제주특별자치도 서귀포시 성산읍 금백조로 34-19,공공데이터포털,2018-02-23
33.2468323,126.3355995,restaurant,꼬메르치킨화순점,제주특별자치도 서귀포시 안덕면 화순로 102,공공데이터포털,2018-02-23
33.2253984,126.256624,restaurant,피자리아,제주특별자치도 서귀포시 대정읍 동일하모로 240,공공데이터포털,2018-02-23
33.2077281,126.291151,restaurant,산이물식당,제주특별자치도 서귀포시 대정읍 형제해안로 306,공공데이터포털,2018-02-23
33.2320642,126.3089739,restaurant,단비식당,제주특별자치도 서귀포시 안덕면 사계남로 212,공공데이터포털,2018-02-23
33.2803755,126.7201346,restaurant,벗,제주특별자치도 서귀포시 남원읍 태위로689번길 10,공공데이터포털,2018-02-23
33.462593,126.9326426,restaurant,성산수산식당,제주특별자치도 서귀포시 성산읍 성산중앙로 29,공공데이터포털,2018-02-23
33.416346,126.889907,restaurant,시카고피자성산점,제주특별자치도 서귀포시 성산읍 일주동로 4232,공공데이터포털,2018-02-23
33.2567589,126.5710334,restaurant,풍전고기뷔페,제주특별자치도 서귀포시 동홍남로 24-1 (동홍동),공공데이터포털,2018-02-23
33.2511922,126.5632734,restaurant,비비큐서귀일호점,제주특별자치도 서귀포시 동문로 22 (서귀동),공공데이터포털,2018-02-23
33.2523531,126.4223587,restaurant,청해원,제주특별자치도 서귀포시 천제연로 163 (중문동),공공데이터포털,2018-02-23
33.2414078,126.5646642,restaurant,할매식당,제주특별자치도 서귀포시 부두로 40 (서귀동),공공데이터포털,2018-02-23
33.2481178,126.5596959,restaurant,삼촌네돌판구이,제주특별자치도 서귀포시 서문로29번길 25 (서귀동),공공데이터포털,2018-02-23
33.2496086,126.5633187,restaurant,우정회센타,제주특별자치도 서귀포시 중앙로54번길 32 (서귀동),공공데이터포털,2018-02-23
33.2404109,126.3863939,restaurant,부어치킨예래점,제주특별자치도 서귀포시 논짓물로48번길 3 (하예동),공공데이터포털,2018-02-23
33.2423888,126.3854778,restaurant,더이칠하나,제주특별자치도 서귀포시 예래로 271 (하예동),공공데이터포털,2018-02-23
33.2484963,126.5596017,restaurant,현재식당,제주특별자치도 서귀포시 서문로29번길 21 (서귀동),공공데이터포털,2018-02-23
33.2516483,126.5090439,restaurant,자연수산,제주특별자치도 서귀포시 김정문화로 39 (법환동),공공데이터포털,2018-02-23
33.2718999,126.4130358,restaurant,소두리가든,제주특별자치도 서귀포시 색달중앙로 145 (색달동),공공데이터포털,2018-02-23
33.2539212,126.5638029,restaurant,피자에땅,제주특별자치도 서귀포시 일주동로 8654 (동홍동),공공데이터포털,2018-02-23
33.2513571,126.5649866,restaurant,명가솥뚜껑,제주특별자치도 서귀포시 중앙로62번길 36 (서귀동),공공데이터포털,2018-02-23
33.2401855,126.5624257,restaurant,영희네집,제주특별자치도 서귀포시 칠십리로 55 (서귀동),공공데이터포털,2018-02-23
33.2585187,126.5597699,restaurant,남자의식탁,제주특별자치도 서귀포시 중앙로 157 (서홍동),공공데이터포털,2018-02-23
33.2544,126.5694385,restaurant,제주손칼국수냉면전문점,제주특별자치도 서귀포시 일주동로 8599 (동홍동),공공데이터포털,2018-02-23
33.2498304,126.5656661,restaurant,기어서집까지,제주특별자치도 서귀포시 동문로 48 (서귀동),공공데이터포털,2018-02-23
33.2516541,126.4277461,restaurant,교촌치킨중문점,제주특별자치도 서귀포시 천제연로 215 (중문동),공공데이터포털,2018-02-23
33.2551275,126.5758772,restaurant,착한밥집,제주특별자치도 서귀포시 일주동로 8542 (동홍동),공공데이터포털,2018-02-23
33.2550722,126.4164647,restaurant,제주미향,제주특별자치도 서귀포시 천제연로 99 (색달동),공공데이터포털,2018-02-23
33.2397608,126.437082,restaurant,대포정식뷔페,제주특별자치도 서귀포시 이어도로 137 1층 (대포동),공공데이터포털,2018-02-23
33.2550381,126.5602079,restaurant,정다운돌솥,제주특별자치도 서귀포시 중앙로117번길 5 (서홍동),공공데이터포털,2018-02-23
33.2682594,126.589636,restaurant,신오가네설렁탕,제주특별자치도 서귀포시 중산간동로 7738 (토평동),공공데이터포털,2018-02-23
33.2560963,126.5630644,restaurant,서귀포의료원장례식장1식당,제주특별자치도 서귀포시 장수로 47 (동홍동),공공데이터포털,2018-02-23
33.2588232,126.5688041,restaurant,청솔골,제주특별자치도 서귀포시 동홍로 114 (동홍동),공공데이터포털,2018-02-23
33.2427,126.5635133,restaurant,충남식당,제주특별자치도 서귀포시 솔동산로 26 (서귀동),공공데이터포털,2018-02-23
33.2660329,126.3939204,restaurant,예래고을,제주특별자치도 서귀포시 상예로 238 (상예동),공공데이터포털,2018-02-23
33.2646715,126.55948,restaurant,황실가든,제주특별자치도 서귀포시 중산간동로 8024 황실가든 (서홍동),공공데이터포털,2018-02-23
33.2492258,126.567572,restaurant,한라산불뚝이본점,제주특별자치도 서귀포시 동문로 67 (서귀동),공공데이터포털,2018-02-23
33.2415697,126.4432191,restaurant,올레8길흑돼지,제주특별자치도 서귀포시 이어도로 215 (대포동),공공데이터포털,2018-02-23
33.2421137,126.56326,restaurant,먹돌새기,제주특별자치도 서귀포시 솔동산로 31 (서귀동),공공데이터포털,2018-02-23
33.261396,126.6174573,restaurant,효돈연탄구이,제주특별자치도 서귀포시 하신상로 7 (하효동),공공데이터포털,2018-02-23
33.2668155,126.5682251,restaurant,동홍분식,제주특별자치도 서귀포시 동홍로 205 (동홍동),공공데이터포털,2018-02-23
33.2574957,126.5290702,restaurant,솔왓동산식당,제주특별자치도 서귀포시 호근서호로 112 (호근동),공공데이터포털,2018-02-23
33.2523891,126.5108234,restaurant,쭈꾸미블루스신서귀포점,제주특별자치도 서귀포시 신서귀로 37 (법환동),공공데이터포털,2018-02-23
33.2512764,126.5603458,restaurant,진국옹기설렁탕,제주특별자치도 서귀포시 중앙로79번길 10 (서귀동),공공데이터포털,2018-02-23
33.2514431,126.5619699,restaurant,느낌호프,제주특별자치도 서귀포시 중정로91번길 51-1 (서귀동),공공데이터포털,2018-02-23
33.2551726,126.5736765,restaurant,대영일식횟집,제주특별자치도 서귀포시 일주동로 8560 (동홍동),공공데이터포털,2018-02-23
33.2392542,126.4388076,restaurant,대포항식당,제주특별자치도 서귀포시 대포로 167 (대포동),공공데이터포털,2018-02-23
33.2567863,126.5705994,restaurant,상하이,제주특별자치도 서귀포시 동홍남로 22 (동홍동),공공데이터포털,2018-02-23
33.2480287,126.5611899,restaurant,아랑골,제주특별자치도 서귀포시 천지로 6 (서귀동),공공데이터포털,2018-02-23
33.2470831,126.5601903,restaurant,맨도롱해장국,제주특별자치도 서귀포시 태평로353번길 11 (서귀동),공공데이터포털,2018-02-23
33.251921,126.5693201,restaurant,더조은치킨코리아점,제주특별자치도 서귀포시 문부로 12 (동홍동),공공데이터포털,2018-02-23
33.2509917,126.5621522,restaurant,운하반점,제주특별자치도 서귀포시 중앙로72번길 8-1 (서귀동),공공데이터포털,2018-02-23
33.2480287,126.5611899,restaurant,신나라,제주특별자치도 서귀포시 천지로 6 (서귀동),공공데이터포털,2018-02-23
33.2401855,126.5624257,restaurant,부두회수산,제주특별자치도 서귀포시 칠십리로 55 (서귀동),공공데이터포털,2018-02-23
33.250442,126.559765,restaurant,명품식당,제주특별자치도 서귀포시 중앙로71번길 15-2 (서귀동),공공데이터포털,2018-02-23
33.2480387,126.5659572,restaurant,풍광양꼬치,제주특별자치도 서귀포시 태평로431번길 27 (서귀동),공공데이터포털,2018-02-23
33.2741108,126.6632301,restaurant,위미해오름식당,제주특별자치도 서귀포시 남원읍 위미중앙로 179,공공데이터포털,2018-02-23
33.2799623,126.7175729,restaurant,푸른솔,제주특별자치도 서귀포시 남원읍 남한로 11,공공데이터포털,2018-02-23
33.2860534,126.7449252,restaurant,돌담이야기,제주특별자치도 서귀포시 남원읍 태위로 932,공공데이터포털,2018-02-23
33.27957,126.7201871,restaurant,남원쌈밥,제주특별자치도 서귀포시 남원읍 태위로689번길 1,공공데이터포털,2018-02-23
33.4652184,126.9353558,restaurant,성산포바당,제주특별자치도 서귀포시 성산읍 성산중앙로 70-2,공공데이터포털,2018-02-23
33.2257171,126.2501687,restaurant,신호등,제주특별자치도 서귀포시 대정읍 동일하모로 178,공공데이터포털,2018-02-23
33.4684925,126.9213142,restaurant,뚱삼춘연탄구이,제주특별자치도 서귀포시 성산읍 한도로 124,공공데이터포털,2018-02-23
33.2767709,126.7114207,restaurant,제주바베큐,제주특별자치도 서귀포시 남원읍 태위로 604,공공데이터포털,2018-02-23
33.2176507,126.2499045,restaurant,신미영이네,제주특별자치도 서귀포시 대정읍 하모항구로 42,공공데이터포털,2018-02-23
33.2795138,126.7192873,restaurant,제주섬과바다,제주특별자치도 서귀포시 남원읍 태위로679번길 4,공공데이터포털,2018-02-23
33.3259529,126.8288252,restaurant,표선춘하추동,제주특별자치도 서귀포시 표선면 표선관정로 71,공공데이터포털,2018-02-23
33.460409,126.9308418,restaurant,어조횟집,제주특별자치도 서귀포시 성산읍 일출로 233,공공데이터포털,2018-02-23
33.4520636,126.9123977,restaurant,고성장터국밥,제주특별자치도 서귀포시 성산읍 고성동서로45번길 19,공공데이터포털,2018-02-23
33.4489134,126.9153937,restaurant,대벌,제주특별자치도 서귀포시 성산읍 동류암로 49 지하층,공공데이터포털,2018-02-23
33.3248035,126.8331581,restaurant,밤도깨비,제주특별자치도 서귀포시 표선면 표선중앙로90번길 9-2,공공데이터포털,2018-02-23
33.2465587,126.335771,restaurant,꼬꼬댁꼬꼬,제주특별자치도 서귀포시 안덕면 화순로 101,공공데이터포털,2018-02-23
33.4268965,126.8647243,restaurant,수산농원백숙집,제주특별자치도 서귀포시 성산읍 서성일로 913,공공데이터포털,2018-02-23
33.4268965,126.8647243,restaurant,숲으로,제주특별자치도 서귀포시 성산읍 서성일로 895,공공데이터포털,2018-02-23
33.4625433,126.9331617,restaurant,돌산식당본점,제주특별자치도 서귀포시 성산읍 성산중앙로 30-3,공공데이터포털,2018-02-23
33.2114583,126.2566077,restaurant,제주보물섬,제주특별자치도 서귀포시 대정읍 최남단해안로 119,공공데이터포털,2018-02-23
33.2488584,126.2814719,restaurant,청루봉평메밀막국수전문점,제주특별자치도 서귀포시 대정읍 일주서로 2215,공공데이터포털,2018-02-23
33.4508497,126.914834,restaurant,토크쇼동남점,제주특별자치도 서귀포시 성산읍 고성동서로 71,공공데이터포털,2018-02-23
33.3256923,126.8294033,restaurant,우림가든,제주특별자치도 서귀포시 표선면 표선관정로 77,공공데이터포털,2018-02-23
33.4624753,126.9325903,restaurant,성산수구레국밥,제주특별자치도 서귀포시 성산읍 성산중앙로 27,공공데이터포털,2018-02-23
33.2791651,126.7210604,restaurant,고기국수1번지,제주특별자치도 서귀포시 남원읍 남원회관로 75,공공데이터포털,2018-02-23
33.468524,126.9203704,restaurant,빅웨이브,제주특별자치도 서귀포시 성산읍 한도로 116,공공데이터포털,2018-02-23
33.2402708,126.2507128,restaurant,미향해장국모슬포점,제주특별자치도 서귀포시 대정읍 일주서로 2476,공공데이터포털,2018-02-23
33.4613277,126.9319783,restaurant,우선식당,제주특별자치도 서귀포시 성산읍 성산중앙로 14,공공데이터포털,2018-02-23
33.2231395,126.2521551,restaurant,명성수다뜰,제주특별자치도 서귀포시 대정읍 하모중앙로 56-1,공공데이터포털,2018-02-23
33.2213573,126.2530647,restaurant,아랑졸띠,제주특별자치도 서귀포시 대정읍 하모상가로 38-2,공공데이터포털,2018-02-23
33.2861637,126.3021174,restaurant,서광오거리식당,제주특별자치도 서귀포시 안덕면 중산간서로 2084,공공데이터포털,2018-02-23
33.4658976,126.9345492,restaurant,푸른제주,제주특별자치도 서귀포시 성산읍 한도로 256,공공데이터포털,2018-02-23
33.2261431,126.2529588,restaurant,춘범이네흑돈,제주특별자치도 서귀포시 대정읍 동일하모로 203,공공데이터포털,2018-02-23
33.2202844,126.2522944,restaurant,동아리대정점,제주특별자치도 서귀포시 대정읍 최남단해안로 1,공공데이터포털,2018-02-23
33.2480401,126.2805845,restaurant,기봉가든,제주특별자치도 서귀포시 대정읍 향교로75번길 64,공공데이터포털,2018-02-23
33.2795389,126.7196165,restaurant,정직한통닭남원점,제주특별자치도 서귀포시 남원읍 태위로 683,공공데이터포털,2018-02-23
33.3264219,126.8329668,restaurant,새로미김밥,제주특별자치도 서귀포시 표선면 표선동서로 253,공공데이터포털,2018-02-23
33.2266286,126.2528666,restaurant,보말과풍경,제주특별자치도 서귀포시 대정읍 하모중앙로 17,공공데이터포털,2018-02-23
33.3256066,126.8352439,restaurant,간이역표선점,제주특별자치도 서귀포시 표선면 표선중앙로 106,공공데이터포털,2018-02-23
33.2480346,126.276797,restaurant,크로바식당,제주특별자치도 서귀포시 대정읍 추사로55번길 22,공공데이터포털,2018-02-23
33.4494963,126.920717,restaurant,고등어쌈밥,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 122-5,공공데이터포털,2018-02-23
33.2331477,126.3088244,restaurant,올레마당,제주특별자치도 서귀포시 안덕면 사계남로 224,공공데이터포털,2018-02-23
33.3250737,126.8441192,restaurant,다미진,제주특별자치도 서귀포시 표선면 민속해안로 578-1,공공데이터포털,2018-02-23
33.2518284,126.5617629,restaurant,동아리꼬치구이,제주특별자치도 서귀포시 중정로91번길 58 (서귀동),공공데이터포털,2018-02-23
33.2465446,126.5618881,restaurant,숟가락젓가락,제주특별자치도 서귀포시 중앙로 21 (서귀동),공공데이터포털,2018-02-23
33.2513344,126.5739825,restaurant,신용참숯갈비,제주특별자치도 서귀포시 태평로 528 (동홍동),공공데이터포털,2018-02-23
33.258746,126.4074936,restaurant,객코스,제주특별자치도 서귀포시 일주서로 968-8 (색달동),공공데이터포털,2018-02-23
33.2568064,126.5704596,restaurant,제주영양,제주특별자치도 서귀포시 동홍남로 20 (동홍동),공공데이터포털,2018-02-23
33.2527276,126.5372872,restaurant,제주궁전,제주특별자치도 서귀포시 일주동로 8924 (호근동),공공데이터포털,2018-02-23
33.2491653,126.5674099,restaurant,다혜솔방,제주특별자치도 서귀포시 동문로 65 (서귀동),공공데이터포털,2018-02-23
33.2463308,126.5678929,restaurant,수미흑돈,제주특별자치도 서귀포시 태평로 448 (서귀동),공공데이터포털,2018-02-23
33.2523634,126.5591487,restaurant,늘풍년식당,제주특별자치도 서귀포시 중앙로89번길 14 (서귀동),공공데이터포털,2018-02-23
33.2449864,126.569682,restaurant,탐라갈치요리전문점,제주특별자치도 서귀포시 소암로 37 (서귀동),공공데이터포털,2018-02-23
33.2515086,126.5623304,restaurant,서영횟집,제주특별자치도 서귀포시 중정로91번길 50-1 (서귀동),공공데이터포털,2018-02-23
33.2509877,126.5644593,restaurant,외가집고팡,제주특별자치도 서귀포시 동문로 33 (서귀동),공공데이터포털,2018-02-23
33.2572561,126.5242977,restaurant,명품치킨신시가지점,제주특별자치도 서귀포시 서호호근로 113 (호근동),공공데이터포털,2018-02-23
33.2548767,126.4171862,restaurant,신라원중문점,제주특별자치도 서귀포시 천제연로 107 (색달동),공공데이터포털,2018-02-23
33.2510323,126.5643373,restaurant,샤브랑,제주특별자치도 서귀포시 동문로 31 (서귀동),공공데이터포털,2018-02-23
33.2470649,126.5640814,restaurant,요시,제주특별자치도 서귀포시 이중섭로 12 (서귀동),공공데이터포털,2018-02-23
33.2475888,126.565413,restaurant,명가보쌈본점,제주특별자치도 서귀포시 명동로 31 (서귀동),공공데이터포털,2018-02-23
33.2588813,126.4046839,restaurant,맛있는밥상,제주특별자치도 서귀포시 일주서로 996 (색달동),공공데이터포털,2018-02-23
33.2517241,126.5619449,restaurant,오른발왼발서귀포점,제주특별자치도 서귀포시 중정로91번길 56 1층 (서귀동),공공데이터포털,2018-02-23
33.2427871,126.5623917,restaurant,소담정,제주특별자치도 서귀포시 천지연로 46-1 (서귀동),공공데이터포털,2018-02-23
33.2494187,126.5652211,restaurant,황금룡,제주특별자치도 서귀포시 중정로91번길 15 (서귀동),공공데이터포털,2018-02-23
33.2496037,126.431444,restaurant,가람돌솥밥,제주특별자치도 서귀포시 중문관광로 332 (대포동),공공데이터포털,2018-02-23
33.251681,126.5757269,restaurant,삼아식당,제주특별자치도 서귀포시 태평로 536 (동홍동),공공데이터포털,2018-02-23
33.2525939,126.559117,restaurant,청진동해장국서귀포본점,제주특별자치도 서귀포시 천지로 59 (서귀동),공공데이터포털,2018-02-23
33.239454,126.6067645,restaurant,자리가시횟집,제주특별자치도 서귀포시 보목포로 45 (보목동),공공데이터포털,2018-02-23
33.2403093,126.4286681,restaurant,대기정,제주특별자치도 서귀포시 이어도로 41 (대포동),공공데이터포털,2018-02-23
33.2510469,126.5630247,restaurant,예감,제주특별자치도 서귀포시 중정로91번길 42 (서귀동),공공데이터포털,2018-02-23
33.2464468,126.5626311,restaurant,해뜰날흑돼지샤브샤브,제주특별자치도 서귀포시 태평로439번길 44 (서귀동),공공데이터포털,2018-02-23
33.2514443,126.5110508,restaurant,달콤한상점,제주특별자치도 서귀포시 신동로27번길 17 (서호동),공공데이터포털,2018-02-23
33.2589317,126.4072788,restaurant,장위동유성등심집제주점,제주특별자치도 서귀포시 일주서로 968-10 (색달동),공공데이터포털,2018-02-23
33.2472388,126.5092079,restaurant,아쿠아라운지,제주특별자치도 서귀포시 월드컵로 33 (법환동),공공데이터포털,2018-02-23
33.2676599,126.5893247,restaurant,신동성식당,제주특별자치도 서귀포시 토평남로 109 (토평동),공공데이터포털,2018-02-23
33.2504829,126.5367012,restaurant,르네상스,제주특별자치도 서귀포시 일주동로 8941 (호근동),공공데이터포털,2018-02-23
33.2515516,126.4301977,restaurant,이맛,제주특별자치도 서귀포시 천제연로 237 (중문동),공공데이터포털,2018-02-23
33.255829,126.4164994,restaurant,2472,제주특별자치도 서귀포시 천제연로 103-15 (색달동),공공데이터포털,2018-02-23
33.2583387,126.5523434,restaurant,해돋이,제주특별자치도 서귀포시 서홍로 117 (서홍동),공공데이터포털,2018-02-23
33.239926,126.5644674,restaurant,창훈이네,제주특별자치도 서귀포시 칠십리로 77 (서귀동),공공데이터포털,2018-02-23
33.263979,126.5696258,restaurant,수영이네식당,제주특별자치도 서귀포시 중산간동로7929번길 24 (동홍동),공공데이터포털,2018-02-23
33.2811103,126.540806,restaurant,목포전주식당, ,공공데이터포털,2018-02-23
33.2475056,126.5646879,restaurant,물레방아주점,제주특별자치도 서귀포시 명동로 25 (서귀동),공공데이터포털,2018-02-23
33.2560963,126.5630644,restaurant,서귀포의료원장례식장2식당,제주특별자치도 서귀포시 장수로 47 (동홍동),공공데이터포털,2018-02-23
33.2550093,126.5713087,restaurant,교촌치킨서귀포1호점,제주특별자치도 서귀포시 일주동로 8584 (동홍동),공공데이터포털,2018-02-23
33.2648875,126.5617034,restaurant,대박포장마차,제주특별자치도 서귀포시 중산간동로 8002-1 (동홍동),공공데이터포털,2018-02-23
33.2584432,126.4144841,restaurant,나대감,제주특별자치도 서귀포시 일주서로 902 (색달동),공공데이터포털,2018-02-23
33.2538047,126.5101469,restaurant,한스델리신시가지점,제주특별자치도 서귀포시 신서귀로51번길 11 (법환동),공공데이터포털,2018-02-23
33.2534183,126.5592279,restaurant,팔마식당,제주특별자치도 서귀포시 홍중로 6 (서홍동),공공데이터포털,2018-02-23
33.2476851,126.5598607,restaurant,우리네갈비,제주특별자치도 서귀포시 중정로 31 (서귀동),공공데이터포털,2018-02-23
33.2519083,126.4243958,restaurant,야끼니꾸엔중문점,제주특별자치도 서귀포시 천제연로 183-1 (중문동),공공데이터포털,2018-02-23
33.21692,126.2526295,restaurant,하모식당,제주특별자치도 서귀포시 대정읍 최남단해안로 39,공공데이터포털,2018-02-23
33.3932437,126.7963529,restaurant,성읍타운,제주특별자치도 서귀포시 표선면 성읍민속로 191,공공데이터포털,2018-02-23
33.2783421,126.718889,restaurant,남원포구식당,제주특별자치도 서귀포시 남원읍 남원회관로 53,공공데이터포털,2018-02-23
33.2124547,126.2548193,restaurant,리치망고(Rich Mango) 대정점,제주특별자치도 서귀포시 대정읍 최남단해안로 95,공공데이터포털,2018-02-23
33.3258943,126.8336204,restaurant,까투리표선점,제주특별자치도 서귀포시 표선면 표선중앙로 89,공공데이터포털,2018-02-23
33.2325769,126.3085511,restaurant,연우네,제주특별자치도 서귀포시 안덕면 사계남로 217,공공데이터포털,2018-02-23
33.4506914,126.9143638,restaurant,삼삼구이,제주특별자치도 서귀포시 성산읍 고성동서로 67,공공데이터포털,2018-02-23
33.4508299,126.9087755,restaurant,고성성안식당,제주특별자치도 서귀포시 성산읍 산성효자로 33,공공데이터포털,2018-02-23
33.4611919,126.9339076,restaurant,돌하르방뚝배기식당,제주특별자치도 서귀포시 성산읍 일출로 264,공공데이터포털,2018-02-23
33.3258943,126.8336204,restaurant,국수마당,제주특별자치도 서귀포시 표선면 표선중앙로 89,공공데이터포털,2018-02-23
33.2468447,126.3360563,restaurant,부가네얼큰이화순점,제주특별자치도 서귀포시 안덕면 화순로 98,공공데이터포털,2018-02-23
33.2258848,126.2558227,restaurant,하르방밀면,제주특별자치도 서귀포시 대정읍 동일하모로 229,공공데이터포털,2018-02-23
33.3988818,126.8034675,restaurant,큰하르방식당,제주특별자치도 서귀포시 표선면 서성일로 73-10,공공데이터포털,2018-02-23
33.4699665,126.9303414,restaurant,성산둥지식당,제주특별자치도 서귀포시 성산읍 성산등용로 96-3,공공데이터포털,2018-02-23
33.3263198,126.8339026,restaurant,빨대꽂은소주방,제주특별자치도 서귀포시 표선면 표선동서로 254-13,공공데이터포털,2018-02-23
33.4690113,126.9294645,restaurant,전라도식당,제주특별자치도 서귀포시 성산읍 성산등용로 84,공공데이터포털,2018-02-23
33.3454081,126.7882015,restaurant,수농골프장클럽하우스,제주특별자치도 서귀포시 표선면 가시로 384,공공데이터포털,2018-02-23
33.2437635,126.2179824,restaurant,홍돈,제주특별자치도 서귀포시 대정읍 노을해안로 104,공공데이터포털,2018-02-23
33.2182874,126.2529959,restaurant,어도,제주특별자치도 서귀포시 대정읍 최남단해안로29번길 10,공공데이터포털,2018-02-23
33.3930906,126.9053196,restaurant,온평생활개선,제주특별자치도 서귀포시 성산읍 환해장성로 389,공공데이터포털,2018-02-23
33.3036005,126.39036,restaurant,비오토피아커뮤니티센터레스토랑,제주특별자치도 서귀포시 안덕면 산록남로762번길 79,공공데이터포털,2018-02-23
33.4067068,126.9065228,restaurant,삼대해녀의집,제주특별자치도 서귀포시 성산읍 환해장성로 583-5,공공데이터포털,2018-02-23
33.4501862,126.913302,restaurant,까투리동남점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 2,공공데이터포털,2018-02-23
33.4647042,126.9350135,restaurant,탐라흑돼지,제주특별자치도 서귀포시 성산읍 성산중앙로 60-1,공공데이터포털,2018-02-23
33.449491,126.9166977,restaurant,삼만덕,제주특별자치도 서귀포시 성산읍 동류암로36번길 6,공공데이터포털,2018-02-23
33.3242993,126.8321767,restaurant,투다리표선점,제주특별자치도 서귀포시 표선면 표선동서로 228,공공데이터포털,2018-02-23
33.2270308,126.2616912,restaurant,왕손가든,제주특별자치도 서귀포시 대정읍 상모대서로66번길 19,공공데이터포털,2018-02-23
33.325009,126.8324787,restaurant,최고의밥상,제주특별자치도 서귀포시 표선면 표선동서로 236,공공데이터포털,2018-02-23
33.2642276,126.6244177,restaurant,쇠소깍가든,제주특별자치도 서귀포시 남원읍 하례로166번길 1,공공데이터포털,2018-02-23
33.3190481,126.7087521,restaurant,의귀송원,제주특별자치도 서귀포시 남원읍 남조로 413-33,공공데이터포털,2018-02-23
33.416346,126.889907,restaurant,미촌가든,제주특별자치도 서귀포시 성산읍 일주동로 5112,공공데이터포털,2018-02-23
33.3454081,126.7882015,restaurant,낭그늘,제주특별자치도 서귀포시 표선면 가시로 384,공공데이터포털,2018-02-23
33.3255677,126.8331178,restaurant,유진,제주특별자치도 서귀포시 표선면 표선중앙로90번길 4,공공데이터포털,2018-02-23
33.2195019,126.2479359,restaurant,시골곰탕,제주특별자치도 서귀포시 대정읍 신영로36번길 45,공공데이터포털,2018-02-23
33.3262302,126.8442811,restaurant,백사장횟집,제주특별자치도 서귀포시 표선면 표선당포로 19-3,공공데이터포털,2018-02-23
33.2389485,126.442831,restaurant,대포해송,제주특별자치도 서귀포시 이어도로 200-7 (대포동),공공데이터포털,2018-02-23
33.2498261,126.5652949,restaurant,어제그집,제주특별자치도 서귀포시 중앙로48번길 35 (서귀동),공공데이터포털,2018-02-23
33.2507966,126.5123065,restaurant,최고집,제주특별자치도 서귀포시 김정문화로 71 (서호동),공공데이터포털,2018-02-23
33.2545255,126.4178578,restaurant,삼춘네흑돼지,제주특별자치도 서귀포시 천제연로 115 (색달동),공공데이터포털,2018-02-23
33.250791,126.5095757,restaurant,프렌즈,제주특별자치도 서귀포시 김정문화로 52 (법환동),공공데이터포털,2018-02-23
33.2536625,126.5592132,restaurant,다슬이네칡냉면,제주특별자치도 서귀포시 홍중로 8 (서홍동),공공데이터포털,2018-02-23
33.2927354,126.5949687,restaurant,돈내코장원식당,제주특별자치도 서귀포시 516로 466 (상효동),공공데이터포털,2018-02-23
33.2498869,126.5676686,restaurant,조마루뼈다귀서귀포점,제주특별자치도 서귀포시 동홍동로 13 1층 (동홍동),공공데이터포털,2018-02-23
33.2508346,126.5730946,restaurant,황궁쟁반짜장,제주특별자치도 서귀포시 태평로 520 (동홍동),공공데이터포털,2018-02-23
33.25454,126.5713496,restaurant,퍼드림등갈비전문점,제주특별자치도 서귀포시 일주동로 8583 (동홍동),공공데이터포털,2018-02-23
33.2638281,126.617009,restaurant,정성을다하는엄마손맛,제주특별자치도 서귀포시 효돈로 169 (하효동),공공데이터포털,2018-02-23
33.2576625,126.4082795,restaurant,덤장중문점,제주특별자치도 서귀포시 천제연로 17 (색달동),공공데이터포털,2018-02-23
