경도,위도,ref,name,short_name,name:ko,highway,public_transport
36.25462813,128.2226116,10585,무이리(가네골방면),무이리,무이리(가네골방면),bus_stop,platform
36.26464121,128.1768109,10588,오가3리 무등1리(오가3리경로당방면),오가3리 무등1,오가3리 무등1리(오가3리경로당방면),bus_stop,platform
36.26809304,128.1774873,10581,오가3리경로당건너,오가3리경로당,오가3리경로당건너,bus_stop,platform
36.27446877,128.1779397,10643,오가1리,오가1리,오가1리,bus_stop,platform
36.26389558,128.3152088,10716,용동골고개(선산문회회관삼거리방면),용동골고개,용동골고개(선산문회회관삼거리방면),bus_stop,platform
36.2722249,128.3473558,10714,일선교정류장건너,일선교정류장,일선교정류장건너,bus_stop,platform
36.27281363,128.3389492,10072,일선교(일선교정류장방면),일선교,일선교(일선교정류장방면),bus_stop,platform
36.13029239,128.309179,10294,축산물 유통센터건너,구미버스 차고지,축산물 유통센터건너,bus_stop,platform
36.1310791,128.3212225,10699,미광아파트건너,미광아파트,미광아파트건너,bus_stop,platform
36.12946587,128.3137475,10698,한국방송통신대학건너,이편한세상차고지,한국방송통신대학건너,bus_stop,platform
36.13057083,128.3188207,10169,이편한세상아파트건너,이편한세상아파트,이편한세상아파트건너,bus_stop,platform
36.07180632,128.3493242,10154,오태늘푸른아파트,늘푸른아파트,오태늘푸른아파트,bus_stop,platform
36.07928507,128.3535503,10095,남구미자동차학원건너,남구미자동차학원,남구미자동차학원건너,bus_stop,platform
36.34671204,128.2769559,10633,구봉리(옥관입구방면),구봉,구봉리(옥관입구방면),bus_stop,platform
36.34343123,128.2743925,10165,옥관입구(구미원예공사방면),옥관입구,옥관입구(구미원예공사방면),bus_stop,platform
36.31356766,128.280516,10083,농소2리이곡(옥성방면),농소2리이곡,농소2리이곡(옥성방면),bus_stop,platform
36.33052712,128.2759074,10635,구미원예공사건너,구미원예공사,구미원예공사건너,bus_stop,platform
36.29685302,128.2779996,10627,옥성(상농소방면),옥성,옥성(상농소방면),bus_stop,platform
36.3275302,128.2755419,10388,옥관1리 문정자(화훼단지주유소방면),옥관1리 문정자,옥관1리 문정자(화훼단지주유소방면),bus_stop,platform
36.29735854,128.2821242,10755,상농소(중농소방면),상농소,상농소(중농소방면),bus_stop,platform
36.29910962,128.2850083,10199,중농소(하농소방면),중농소,중농소(하농소방면),bus_stop,platform
36.26905278,128.2512049,10195,덕촌2리(덕촌방면),덕촌2리,덕촌2리(덕촌방면),bus_stop,platform
36.25889434,128.2542111,10318,덕촌(봉곡방면),덕촌,덕촌(봉곡방면),bus_stop,platform
36.24811915,128.2608857,10753,봉곡(죽장2리방면),봉곡,봉곡(죽장2리방면),bus_stop,platform
36.24400515,128.2687728,10197,죽장2리(죽장리마을회관방면),죽장2리,죽장2리(죽장리마을회관방면),bus_stop,platform
36.25182663,128.2506266,10658,덕촌1리(포상2리하송방면),덕촌1리,덕촌1리(포상2리하송방면),bus_stop,platform
36.25252542,128.2323589,10272,웅곡리(무이리방면),웅곡리,웅곡리(무이리방면),bus_stop,platform
36.25439547,128.2228004,10270,무이리(송삼2리방면),무이리,무이리(송삼2리방면),bus_stop,platform
36.26157223,128.193667,10267,무을정류장(새마을금고건너),무을정류장,무을정류장(새마을금고건너),bus_stop,platform
36.26068471,128.1975238,10265,무을면행정복지센터앞,무을면사무소,무을면행정복지센터앞,bus_stop,platform
36.2633181,128.1864918,10584,무등2리(오가3리 무등1리방면),무등2리,무등2리(오가3리 무등1리방면),bus_stop,platform
36.26488972,128.17732,10582,오가3리 무등1리(오가2리방면),오가3리 무등1,오가3리 무등1리(오가2리방면),bus_stop,platform
36.26564063,128.1699426,10178,오가2리(상송리방면),오가2리,오가2리(상송리방면),bus_stop,platform
36.07106949,128.3502876,10288,대동3차아파트앞,대동3차아파트,대동3차아파트앞,bus_stop,platform
36.15016864,128.3496392,10163,문성새마을(지산2동방면),문성새마을,문성새마을(지산2동방면),bus_stop,platform
36.15638706,128.3518667,10284,농산물도매시장앞,농산물도매시장앞,농산물도매시장앞,bus_stop,platform
36.1579055,128.3388849,10675,고아세영리첼아파트건너,문성1리,고아세영리첼아파트건너,bus_stop,platform
36.15602465,128.3346433,10019,원호푸르지오아파트건너,원호2리,원호푸르지오아파트건너,bus_stop,platform
36.16064024,128.3438951,10142,경남아너스빌건너,경남아너스빌,경남아너스빌건너,bus_stop,platform
36.08662581,128.3701346,10729,금오중학교건너,금오중학교,금오중학교건너,bus_stop,platform
36.08691503,128.3665051,10246,임은동코오롱하늘채건너,임은동코오롱하늘,임은동코오롱하늘채건너,bus_stop,platform
36.08369299,128.3840536,10144,팜한농앞,동부한농,팜한농앞,bus_stop,platform
36.08737995,128.3644345,10727,삼도뷰앤빌앞삼거리,삼도뷰앤빌앞삼거리,삼도뷰앤빌앞삼거리,bus_stop,platform
36.08928535,128.3698798,10725,임오동행정복지센터앞,임오동주민센터,임오동행정복지센터앞,bus_stop,platform
36.08839316,128.3665683,10322,임은동(삼도뷰앤빌앞삼거리방면),임은동,임은동(삼도뷰앤빌앞삼거리방면),bus_stop,platform
36.15397684,128.3134402,10046,봉곡e편한세상건너,봉곡e편한세상건너,봉곡e편한세상건너,bus_stop,platform
36.11108779,128.3790454,10044,공단본부앞,공단본부,공단본부앞,bus_stop,platform
36.10593385,128.3819002,10042,공단3주공건너,공단3주공건너,공단3주공건너,bus_stop,platform
36.10386082,128.3818761,10567,파라디아A건너,파라디아A,파라디아A건너,bus_stop,platform
36.10983082,128.3819002,10050,엘지PDP옆,엘지PDP옆,엘지PDP옆,bus_stop,platform
36.10383399,128.366344,10049,광평동행정복지센터앞,광평동주민센터,광평동행정복지센터앞,bus_stop,platform
36.10686192,128.3663258,10692,광평동노인회관,광평동노인회관,광평동노인회관,bus_stop,platform
36.10981412,128.3663064,10113,이마트(광평동노인회관방면),이마트,이마트(광평동노인회관방면),bus_stop,platform
36.09242002,128.4474588,10111,구평예다음아파트A,구평예다음아파트,구평예다음아파트A,bus_stop,platform
36.09219395,128.4520763,10107,구평초등학교앞,구평초등학교,구평초등학교앞,bus_stop,platform
36.09272585,128.4567755,10106,구평2동,구평2동,구평2동,bus_stop,platform
36.09271095,128.4443001,10074,구평1동불바위,구평1동널바위,구평1동불바위,bus_stop,platform
36.11109129,128.3835073,10161,구미세무서앞,구미세무서,구미세무서앞,bus_stop,platform
36.11576432,128.3855943,10316,LIG넥스원앞,LIG넥스원건너,LIG넥스원앞,bus_stop,platform
36.10307033,128.3854622,10052,복지상가건너,복지상가,복지상가건너,bus_stop,platform
36.1021251,128.3656498,10356,광평동푸르지오아파트앞,광평동푸르지오아,광평동푸르지오아파트앞,bus_stop,platform
36.11966161,128.3736036,10352,비산초등건너,비산초등,비산초등건너,bus_stop,platform
36.11976207,128.3824707,10350,비산보성타운앞,비산보성타운앞,비산보성타운앞,bus_stop,platform
36.11976207,128.3796102,10580,비산벽산A,벽산A,비산벽산A,bus_stop,platform
36.11974289,128.3846531,10311,예일베어링앞,예일베어링,예일베어링앞,bus_stop,platform
36.12261961,128.3793104,10656,벽산아파트,벽산아파트,벽산아파트,bus_stop,platform
36.12111706,128.3751403,10139,우본 자동차검사소,우본 자동차검사,우본 자동차검사소,bus_stop,platform
36.14204411,128.3465998,10344,금오여고앞,금오여고,금오여고앞,bus_stop,platform
36.14412855,128.3019929,10341,부곡진즐(부곡장자터방면),부곡진즐,부곡진즐(부곡장자터방면),bus_stop,platform
36.14635374,128.2955669,10339,부곡장자터(구미대학교방면),부곡장자터,부곡장자터(구미대학교방면),bus_stop,platform
36.14336595,128.3049561,10065,부곡새마을(부곡진즐방면),부곡새마을,부곡새마을(부곡진즐방면),bus_stop,platform
36.14881246,128.289086,10017,구미대학교앞,구미대학,구미대학교앞,bus_stop,platform
36.19232255,128.3604799,10034,강정(봉한2리방면),강정,강정(봉한2리방면),bus_stop,platform
36.20174602,128.2965009,10036,고아신촌(횡산입구방면),고아신촌,고아신촌(횡산입구방면),bus_stop,platform
36.22514058,128.3102317,10596,고아에덴아파트건너,고아에덴아파트,고아에덴아파트건너,bus_stop,platform
36.21972905,128.3135666,10594,오로리새마을(오로리방면),오로리새마을,오로리새마을(오로리방면),bus_stop,platform
36.21718118,128.3153062,10040,오로리(오로삼거리방면),오로리,오로리(오로삼거리방면),bus_stop,platform
36.20899211,128.3295711,10038,고아정류장,고아정류장,고아정류장,bus_stop,platform
36.21134824,128.3267911,10030,고아읍행정복지센터건너,고아읍주민센터,고아읍행정복지센터건너,bus_stop,platform
36.21264769,128.3248786,10156,고아농공단지건너,고아농공단지,고아농공단지건너,bus_stop,platform
36.22611728,128.2780129,10706,내고1리입구앞,내고1리입구,내고1리입구앞,bus_stop,platform
36.09969915,128.4251262,10708,인동시립도서관입구,인동시립도서관입,인동시립도서관입구,bus_stop,platform
36.10810857,128.4222485,10016,인동정류장(인동사거리방면),인동정류장,인동정류장(인동사거리방면),bus_stop,platform
36.09574398,128.423873,10705,강동병원앞,강동병원앞,강동병원앞,bus_stop,platform
36.09846658,128.4242226,10108,인동시립도서관,인동시립도서관,인동시립도서관,bus_stop,platform
36.09313712,128.4376062,10104,구평부영아파트(5단지앞),구평부영아파트,구평부영아파트(5단지앞),bus_stop,platform
36.09283595,128.4412559,10702,구평1동(구평1동불바위방면),구평1동,구평1동(구평1동불바위방면),bus_stop,platform
36.0941413,128.433376,10103,인동고등학교입구,인동고등학교입구,인동고등학교입구,bus_stop,platform
36.09019366,128.4427479,10102,구평1동(구평부영2단지방면),구평1동,구평1동(구평부영2단지방면),bus_stop,platform
36.08952861,128.4403586,10101,구평 부영8단지,구평 부영8단지,구평 부영8단지,bus_stop,platform
36.08972865,128.4360943,10701,구평 부영7단지,구평 부영7단지,구평 부영7단지,bus_stop,platform
36.09054839,128.4315202,10710,인동고등학교,인동고등학교,인동고등학교,bus_stop,platform
36.10877685,128.4254708,10713,인동중학교건너,인동중학교,인동중학교건너,bus_stop,platform
36.09988159,128.4259608,10244,인의초등학교입구,인의초등학교입구,인의초등학교입구,bus_stop,platform
36.10222598,128.4018212,12435,구미과학관,구미과학관,구미과학관,bus_stop,platform
35.96729333,128.495371,12434,창평삼거리,창평삼거리,창평삼거리,bus_stop,platform
36.06976806,128.3475691,12433,창신아파트건너,창신아파트건너,창신아파트건너,bus_stop,platform
36.07049884,128.3478516,12432,창신아파트,창신아파트,창신아파트,bus_stop,platform
35.97030485,128.4220962,12431,창성 지관,창성 지관,창성 지관,bus_stop,platform
36.01625139,128.4019855,12430,칠곡보(창마),칠곡보(창마),칠곡보(창마),bus_stop,platform
36.01629478,128.4019204,12429,창마,창마,창마,bus_stop,platform
36.05603649,128.5342939,12427,진목정입구,진목정입구,진목정입구,bus_stop,platform
36.06081339,128.3009266,12426,지경리출발,지경리출발,지경리출발,bus_stop,platform
36.06094195,128.3010552,12425,지경리종점,지경리종점,지경리종점,bus_stop,platform
35.95295265,128.4043296,12424,중앙테크,중앙테크,중앙테크,bus_stop,platform
36.02450401,128.4078475,12423,중마입구,중마입구,중마입구,bus_stop,platform
36.02472348,128.4081476,12422,중마,중마,중마,bus_stop,platform
36.0756116,128.4076663,12421,중리어울림아파트건너,중리어울림아파트건너,중리어울림아파트건너,bus_stop,platform
36.07608478,128.4073547,12420,중리어울림아파트,중리어울림아파트,중리어울림아파트,bus_stop,platform
36.07800165,128.414109,12419,중리부영아파트,중리부영아파트,중리부영아파트,bus_stop,platform
36.07506206,128.4116981,12418,중리교,중리교,중리교,bus_stop,platform
36.07521668,128.4111244,12417,중리교건너,중리교건너,중리교건너,bus_stop,platform
36.07771511,128.4140849,12416,중리 부영아파트,중리 부영아파트,중리 부영아파트,bus_stop,platform
36.07793837,128.4101889,12415,북중리건너,북중리건너,북중리건너,bus_stop,platform
36.07989535,128.4111239,12414,중리입구,중리입구,중리입구,bus_stop,platform
36.07810158,128.4099972,12413,북중리,북중리,북중리,bus_stop,platform
36.0800779,128.4112894,12411,중리,중리,중리,bus_stop,platform
36.07857888,128.403456,12410,중동교입구,중동교입구,중동교입구,bus_stop,platform
35.98783035,128.3839822,12409,죽전2리 샛터,죽전2리 샛터,죽전2리 샛터,bus_stop,platform
35.98652897,128.3750929,12408,죽전1리 대밭골,죽전1리 대밭골,죽전1리 대밭골,bus_stop,platform
35.98660681,128.3751738,12407,죽전1리 대밭골입구,죽전1리 대밭골입구,죽전1리 대밭골입구,bus_stop,platform
35.95816683,128.4117745,12406,금용기계 건너,주식회사 금융기계,금용기계 건너,bus_stop,platform
35.98851448,128.4126079,12405,주공3단지,주공3단지,주공3단지,bus_stop,platform
36.01482465,128.4253927,12404,발샘지건너,제일종합폐차장건너,발샘지건너,bus_stop,platform
36.01404124,128.4253012,12403,발샘지,제일종합폐차장,발샘지,bus_stop,platform
36.03608963,128.5148568,12402,정훈수목원,정훈수목원,정훈수목원,bus_stop,platform
36.03616159,128.5149933,12401,정훈수목원건너,정훈수목원건너,정훈수목원건너,bus_stop,platform
35.92972306,128.4054835,12400,장미노인요양원건너,장미노인요양원건너,장미노인요양원건너,bus_stop,platform
35.92993677,128.4053421,12399,장미노인요양원,장미노인요양원,장미노인요양원,bus_stop,platform
36.07504656,128.4178661,12398,장곡초등학교,장곡초등학교,장곡초등학교,bus_stop,platform
36.07521975,128.4177666,12397,장곡초등학교건너,장곡초등학교건너,장곡초등학교건너,bus_stop,platform
36.07471799,128.4159448,12396,장곡중학교입구,장곡중학교입구,장곡중학교입구,bus_stop,platform
36.07474997,128.4167598,12395,장곡중학교,장곡중학교,장곡중학교,bus_stop,platform
36.07222945,128.4297281,12394,장곡리,장곡리,장곡리,bus_stop,platform
36.07224734,128.4307611,12393,장곡리이구,장곡리이구,장곡리이구,bus_stop,platform
36.07094044,128.337783,12392,인평초등학교,인평초등학교,인평초등학교,bus_stop,platform
36.06166383,128.3351144,12391,인평중학교출발,인평중학교출발,인평중학교출발,bus_stop,platform
36.06200316,128.3348076,12390,인평중학교종점,인평중학교종점,인평중학교종점,bus_stop,platform
36.03361377,128.4384684,12389,반계리(경마) 건너,이조명가건너,반계리(경마) 건너,bus_stop,platform
36.03381216,128.4385501,12388,반계리(경마),이조명가,반계리(경마),bus_stop,platform
35.94089361,128.49451,12387,이언식당건너,이언식당건너,이언식당건너,bus_stop,platform
35.9415555,128.4945936,12386,이언식당 앞,이언식당 앞,이언식당 앞,bus_stop,platform
35.94271189,128.403887,12385,이랑산업,이랑산업,이랑산업,bus_stop,platform
36.0418131,128.6127638,12384,응추리 음지마을,응추리 음지마을,응추리 음지마을,bus_stop,platform
36.04175668,128.6129063,12383,응추리 음지마을입구,응추리 음지마을입구,응추리 음지마을입구,bus_stop,platform
36.04141198,128.605451,12382,응추리 노인회관,응추리 노인회관,응추리 노인회관,bus_stop,platform
36.04152098,128.6059159,12381,응추리 노인회관건너,응추리 노인회관건너,응추리 노인회관건너,bus_stop,platform
36.05241993,128.3450875,12380,율리입구,율리입구,율리입구,bus_stop,platform
36.051639,128.344925,12379,율리,율리,율리,bus_stop,platform
36.05705467,128.3444996,12378,율1리입구,율1리입구,율1리입구,bus_stop,platform
36.05670996,128.3443178,12377,율1리,율1리,율1리,bus_stop,platform
36.05489817,128.4847215,12376,유학파크모텔건너,유학파크모텔건너,유학파크모텔건너,bus_stop,platform
36.05569907,128.4862581,12375,유학파크모텔,유학파크모텔,유학파크모텔,bus_stop,platform
35.98530744,128.3790375,12374,월드피아 아파트,월드피아 아파트,월드피아 아파트,bus_stop,platform
35.98498875,128.379775,12538,월드피아 아파트입구,월드피아 아파트입구,월드피아 아파트입구,bus_stop,platform
35.99239335,128.386594,12372,원골(죽전2리),원골(죽전2리),원골(죽전2리),bus_stop,platform
35.99253013,128.3864717,12371,원골(죽전2리)입구,원골(죽전2리)입구,원골(죽전2리)입구,bus_stop,platform
35.9638148,128.4723455,12370,원곡 도당,원곡 도당,원곡 도당,bus_stop,platform
35.96417828,128.4724646,12369,원곡 도당입구,원곡 도당입구,원곡 도당입구,bus_stop,platform
36.07393666,128.3936816,12368,우방신천지타운종점,우방신천지타운종점,우방신천지타운종점,bus_stop,platform
36.07435608,128.3937634,12367,우방신천지타운건너,우방신천지타운건너,우방신천지타운건너,bus_stop,platform
36.07424714,128.3935509,12366,우방신천지타운,우방신천지타운,우방신천지타운,bus_stop,platform
35.97719856,128.379855,12365,용신공단,용신공단,용신공단,bus_stop,platform
35.97735152,128.3798258,12364,용신공단입구,용신공단입구,용신공단입구,bus_stop,platform
36.05449392,128.6159368,12363,용수리 묵은터,용수리 묵은터,용수리 묵은터,bus_stop,platform
36.05428172,128.6162512,12362,용수리 묵은터건너,용수리 묵은터건너,용수리 묵은터건너,bus_stop,platform
36.05988961,128.6125317,12361,용수리,용수리,용수리,bus_stop,platform
36.0597554,128.6128214,12360,용수리입구,용수리입구,용수리입구,bus_stop,platform
36.06432829,128.6080965,12359,용수교회건너,용수교회건너,용수교회건너,bus_stop,platform
36.06420154,128.6082048,12358,용수교회,용수교회,용수교회,bus_stop,platform
36.07494408,128.6037814,12357,용수가든건너,용수가든건너,용수가든건너,bus_stop,platform
36.07490466,128.6038549,12356,용수가든,용수가든,용수가든,bus_stop,platform
35.99706819,128.3989562,12355,왜관북부,왜관북부,왜관북부,bus_stop,platform
35.9889,128.399622,12354,왜관남부,왜관남부,왜관남부,bus_stop,platform
35.972111,128.423772,12353,왜관,왜관,왜관,bus_stop,platform
35.96958812,128.4424664,12352,완정건너,완정건너,완정건너,bus_stop,platform
35.96974079,128.4427645,12351,완정,완정,완정,bus_stop,platform
35.91786779,128.5099929,12350,옥포건너,옥포건너,옥포건너,bus_stop,platform
35.91749003,128.510197,12349,옥포,옥포,옥포,bus_stop,platform
36.0574393,128.3888559,12348,오평리 사말리,오평리 사말리,오평리 사말리,bus_stop,platform
36.05311263,128.3730265,12346,오평,오평,오평,bus_stop,platform
36.04060789,128.3590415,12345,오성아파트,오성아파트,오성아파트,bus_stop,platform
36.02535985,128.4334199,12344,예비군대대,예비군대대,예비군대대,bus_stop,platform
35.96328804,128.5515843,12343,영진주유소,영진주유소,영진주유소,bus_stop,platform
35.96480546,128.4493199,12342,연화,연화,연화,bus_stop,platform
35.96502732,128.4493913,12341,연화입구,연화입구,연화입구,bus_stop,platform
35.93432698,128.5066405,12340,연호2리 월곡농장,연호2리 월곡농장,연호2리 월곡농장,bus_stop,platform
35.9343171,128.5068506,12339,연호2리 월곡농장입구,연호2리 월곡농장입구,연호2리 월곡농장입구,bus_stop,platform
36.04746507,128.432958,12338,에스피엔디 고개,에스피엔디 고개,에스피엔디 고개,bus_stop,platform
36.0473715,128.4331247,12337,에스피엔디고개입구,에스피엔디고개입구,에스피엔디고개입구,bus_stop,platform
35.96222967,128.4051754,12336,에스케이주유소건너,에스케이주유소건너,에스케이주유소건너,bus_stop,platform
35.96256796,128.4054564,12335,에스케이주유소,에스케이주유소,에스케이주유소,bus_stop,platform
35.97214157,128.4234645,12334,에스지,에스지,에스지,bus_stop,platform
36.05044992,128.3302509,12333,"어로2리,국개","어로2리,국개","어로2리,국개",bus_stop,platform
36.04998373,128.3309055,12332,"어로2리,국개건너","어로2리,국개건너","어로2리,국개건너",bus_stop,platform
36.0485091,128.3365075,12331,어로1리,어로1리,어로1리,bus_stop,platform
36.04830581,128.3362875,12330,어로1리입구,어로1리입구,어로1리입구,bus_stop,platform
36.03153303,128.3678233,12329,약목주유소건너,약목주유소건너,약목주유소건너,bus_stop,platform
36.03156368,128.3674745,12328,약목주유소,약목주유소,약목주유소,bus_stop,platform
36.03474077,128.3652843,12327,약목건너,약목건너,약목건너,bus_stop,platform
36.03458382,128.3651209,12712,약목,약목,약목,bus_stop,platform
36.10905932,128.5068756,12707,심곡리,심곡리,심곡리,bus_stop,platform
35.98822574,128.4037144,12706,왜관수도원,왜관수도원,왜관수도원,bus_stop,platform
35.98799953,128.4034786,12701,순심중고등학교,순심중고등학교,순심중고등학교,bus_stop,platform
36.1051459,128.5333729,14896,석우리건너,석우리건너,석우리건너,bus_stop,platform
35.96005792,128.5606105,14792,칠곡경대병원역건너,칠곡경대병원역건너,칠곡경대병원역건너,bus_stop,platform
35.95943119,128.5555484,14795,영남종합전기,영남종합전기,영남종합전기,bus_stop,platform
35.95764742,128.5660421,14870,풋살경기장(50사단),풋살경기장(50사단),풋살경기장(50사단),bus_stop,platform
35.98497914,128.5535727,12660,동명교통,동명교통,동명교통,bus_stop,platform
35.97586287,128.3988044,12659,군립도서관앞,군립도서관앞,군립도서관앞,bus_stop,platform
35.97586287,128.3984589,12658,군립도서관건너,군립도서관건너,군립도서관건너,bus_stop,platform
35.97842603,128.3987883,12657,달오(태왕아너스)앞,달오(태왕아너스)앞,달오(태왕아너스)앞,bus_stop,platform
35.97839389,128.3984991,12202,달오(태왕아너스)건너,달오(태왕아너스)건너,달오(태왕아너스)건너,bus_stop,platform
35.98848312,128.415321,11122,복지회관,복지회관,복지회관,bus_stop,platform
36.09131094,128.3512096,11997,새마을운동테마공원,새마을운동테마공원,새마을운동테마공원,bus_stop,platform
36.13062963,128.3072777,11007,시험운행중입니다,시험운행중입니다,시험운행중입니다,bus_stop,platform
36.10551922,128.3575131,11184,봉죽사건너,봉죽사건너,봉죽사건너,bus_stop,platform
36.1021106,128.3556637,11183,이편한세상 금오파크후문건너,이편한세상 금오파크,이편한세상 금오파크후문건너,bus_stop,platform
36.1021821,128.3554665,11181,이편한세상 금오파크후문,이편한세상 금오파크,이편한세상 금오파크후문,bus_stop,platform
36.24180562,128.3270434,11190,독동리마을회관,독동리마을회관,독동리마을회관,bus_stop,platform
36.12827795,128.4631794,11189,금전동중간마을,금전동중간마을,금전동중간마을,bus_stop,platform
36.12821568,128.4751295,11188,연화교차로,연화교차로,연화교차로,bus_stop,platform
36.12839031,128.4751239,11187,연화교차로,연화교차로,연화교차로,bus_stop,platform
36.12821354,128.4688325,11186,금전동종점건너,금전동종점건너,금전동종점건너,bus_stop,platform
36.13259261,128.4474514,11185,성호철강건너,성호철강건너,성호철강건너,bus_stop,platform
36.13205828,128.4368693,11180,제이에스건너,제이에스건너,제이에스건너,bus_stop,platform
36.12852445,128.4631826,11182,금전동중간마을,금전동중간마을,금전동중간마을,bus_stop,platform
36.15018884,128.2858644,11179,구미시립노인요양병원,구미시립노인요양병원,구미시립노인요양병원,bus_stop,platform
36.18706312,128.3834301,11178,해평리마을입구,해평리마을입구,해평리마을입구,bus_stop,platform
36.18842402,128.3875542,11177,해평리(해평교),해평리(해평교),해평리(해평교),bus_stop,platform
36.18821511,128.3875221,11176,해평리(해평교),해평리(해평교),해평리(해평교),bus_stop,platform
36.19382602,128.2850571,11175,횡산리 대방골건너,횡산리 대방골건너,횡산리 대방골건너,bus_stop,platform
36.25276011,128.3064714,11174,교리e편한세상A후문건너,교리e편한세상A후문,교리e편한세상A후문건너,bus_stop,platform
36.2475078,128.3032563,11173,태완노블리안후문건너,태완노블리안후문건너,태완노블리안후문건너,bus_stop,platform
36.24752387,128.303417,11172,태완노블리안후문,태완노블리안후문,태완노블리안후문,bus_stop,platform
36.2469351,128.3058566,11171,태완노블리안정문건너,태완노블리안정문건너,태완노블리안정문건너,bus_stop,platform
36.24711991,128.3056557,11157,태완노블리안정문,태완노블리안정문,태완노블리안정문,bus_stop,platform
36.10601354,128.3528945,11170,e편한세상 금오파크정문건너,e편한세상 금오파크,e편한세상 금오파크정문건너,bus_stop,platform
36.17696689,128.5395244,11169,오로미륵마을건너,오로미륵마을건너,오로미륵마을건너,bus_stop,platform
36.17683833,128.5396851,11168,오로미륵마을,오로미륵마을,오로미륵마을,bus_stop,platform
36.1310783,128.3067324,11165,선기1교,선기1교,선기1교,bus_stop,platform
36.07160618,128.3718521,11167,금강물류건너,금강물류건너,금강물류건너,bus_stop,platform
36.28026091,128.3821817,11166,다곡리 다항(배넘이골),다곡리 다항,다곡리 다항(배넘이골),bus_stop,platform
36.2804454,128.3821411,11164,다곡리 다항,다곡리 다항,다곡리 다항,bus_stop,platform
36.15512813,128.4153036,11163,흥안골 입구 건너,흥안골 입구 건너,흥안골 입구 건너,bus_stop,platform
36.15483981,128.4152568,11159,흥안골 입구,흥안골 입구,흥안골 입구,bus_stop,platform
36.14412105,128.4288473,11158,산동호반베르디움아파트동편,산동호반베르디움,산동호반베르디움아파트동편,bus_stop,platform
36.09146072,128.3514711,11156,새마을운동테마공원건너,새마을운동테마공원,새마을운동테마공원건너,bus_stop,platform
36.10511115,128.3541565,11162,e편한세상 금오파크정문,e편한세상금오파크,e편한세상 금오파크정문,bus_stop,platform
36.19667762,128.2776408,11161,횡산리말골건너,횡산리말골건너,횡산리말골건너,bus_stop,platform
36.19650085,128.2776568,11160,횡산리말골,횡산리말골,횡산리말골,bus_stop,platform
36.1104651,128.4231429,11155,인동차고지,인동차고지,인동차고지,bus_stop,platform
36.12037553,128.4985496,11154,상장1리 서당골,상장1리 서당골,상장1리 서당골,bus_stop,platform
36.12031928,128.4983728,11153,상장1리 서당골,상장1리 서당골,상장1리 서당골,bus_stop,platform
36.33010267,128.3262944,11152,동정교,동정교,동정교,bus_stop,platform
36.33003839,128.3263828,11151,동정교,동정교,동정교,bus_stop,platform
36.12124767,128.5386496,11150,수명리 마을입구,수명리 마을입구건너,수명리 마을입구,bus_stop,platform
36.12136819,128.5386898,11149,수명리 마을입구건너,수명리 마을입구,수명리 마을입구건너,bus_stop,platform
36.1165421,128.5019374,11148,상장1리,상장1리,상장1리,bus_stop,platform
36.11664656,128.5020499,11147,상장1리,상장1리,상장1리,bus_stop,platform
36.11301474,128.5048139,11146,바지미마을입구,바지미마을입구,바지미마을입구,bus_stop,platform
36.11287011,128.5050067,11145,바지미마을입구,바지미마을입구,바지미마을입구,bus_stop,platform
36.24732219,128.2629363,11144,봉곡,봉곡,봉곡,bus_stop,platform
36.14086194,128.5034367,11143,묵어1리,묵어1리,묵어1리,bus_stop,platform
36.24037768,128.2816951,11142,죽장1리마을회관건너,죽장1리마을회관건너,죽장1리마을회관건너,bus_stop,platform
36.24048074,128.2817183,11141,죽장1리마을회관,죽장1리 마을회관,죽장1리마을회관,bus_stop,platform
36.2416637,128.2772084,11140,죽장2리,죽장2리,죽장2리,bus_stop,platform
36.24151961,128.2771922,11139,죽장2리,죽장2리,죽장2리,bus_stop,platform
36.24707786,128.2629047,11136,봉곡,봉곡,봉곡,bus_stop,platform
36.26154036,128.1955865,11135,무수3리,무수3리,무수3리,bus_stop,platform
36.26154458,128.1954883,11131,무수3리,무수3리,무수3리,bus_stop,platform
36.30838994,128.3081458,11133,월암서원,월암서원,월암서원,bus_stop,platform
36.09563833,128.3892316,11132,공단지구어린이공원,공단지구어린이공원,공단지구어린이공원,bus_stop,platform
36.09562226,128.3894084,11130,공단지구어린이공원앞,공단지구어린이공원앞,공단지구어린이공원앞,bus_stop,platform
36.10878225,128.4227043,14369,인동정류장 종점,인동정류장 종점,인동정류장 종점,bus_stop,platform
36.11884291,128.1590325,11138,덕곡동건너,덕곡동건너,덕곡동건너,bus_stop,platform
36.12272974,128.3739315,11137,우림필유아파트,우림필유아파트,우림필유아파트,bus_stop,platform
36.18629426,128.3152487,14368,대망2리 못두들,대망2리 못두들,대망2리 못두들,bus_stop,platform
36.11786243,128.1571042,11134,덕곡동앞,덕곡동앞,덕곡동앞,bus_stop,platform
36.18629971,128.3153522,14367,대망2리 못두들,대망2리 못두들,대망2리 못두들,bus_stop,platform
36.11899543,128.1589236,11129,덕곡동,덕곡동,덕곡동,bus_stop,platform
36.29666728,128.3147179,11121,초곡리 신내(마을회관방면),초곡리 신내 건너,초곡리 신내(마을회관방면),bus_stop,platform
36.13564395,128.480583,11128,구미푸른요양병원,구미푸른요양원,구미푸른요양병원,bus_stop,platform
