위도,경도,highway,bus,public_transport,name,ref,source,source:date
35.4346619,129.3273908,bus_stop,yes,platform,변전소삼거리,15889,공공데이터포털,2020-07-27
35.43482539,129.3275808,bus_stop,yes,platform,변전소삼거리,15890,공공데이터포털,2020-07-27
35.41785239,129.3512325,bus_stop,yes,platform,현대중공업온산공장,15891,공공데이터포털,2020-07-27
35.41752018,129.3515029,bus_stop,yes,platform,현대중공업온산공장,15892,공공데이터포털,2020-07-27
35.41400354,129.3512375,bus_stop,yes,platform,온산수질개선사업소정문,15893,공공데이터포털,2020-07-27
35.41416396,129.3515022,bus_stop,yes,platform,온산수질개선사업소정문,15894,공공데이터포털,2020-07-27
35.46660106,129.3380434,bus_stop,yes,platform,볼보트럭울산사업소,15895,공공데이터포털,2020-07-27
35.46184357,129.3389131,bus_stop,yes,platform,신일반산업단지입구,15896,공공데이터포털,2020-07-27
35.46162532,129.3389088,bus_stop,yes,platform,신일반산업단지입구,15897,공공데이터포털,2020-07-27
35.46669304,129.3381545,bus_stop,yes,platform,볼보트럭울산사업소,15898,공공데이터포털,2020-07-27
35.42389135,129.1966785,bus_stop,yes,platform,신화목재,15899,공공데이터포털,2020-07-27
35.42405239,129.1962106,bus_stop,yes,platform,신화목재,15900,공공데이터포털,2020-07-27
35.42836959,129.2092969,bus_stop,yes,platform,내광종점,15901,공공데이터포털,2020-07-27
35.42849496,129.20934,bus_stop,yes,platform,내광종점,15902,공공데이터포털,2020-07-27
35.43871232,129.2272178,bus_stop,yes,platform,내광마을,15903,공공데이터포털,2020-07-27
35.4386563,129.2263671,bus_stop,yes,platform,내광마을,15904,공공데이터포털,2020-07-27
35.43949861,129.2320408,bus_stop,yes,platform,중광마을입구,15905,공공데이터포털,2020-07-27
35.43960607,129.231858,bus_stop,yes,platform,중광마을입구,15906,공공데이터포털,2020-07-27
35.4379085,129.2369872,bus_stop,yes,platform,외광마을,15907,공공데이터포털,2020-07-27
35.43800127,129.2370382,bus_stop,yes,platform,외광마을,15908,공공데이터포털,2020-07-27
35.43658835,129.2444719,bus_stop,yes,platform,교동입구보건소앞,15909,공공데이터포털,2020-07-27
35.43646058,129.2460592,bus_stop,yes,platform,교동입구보건소앞,15910,공공데이터포털,2020-07-27
35.43239716,129.2536619,bus_stop,yes,platform,신기마을앞,15911,공공데이터포털,2020-07-27
35.43250498,129.2536737,bus_stop,yes,platform,신기마을앞,15912,공공데이터포털,2020-07-27
35.4269155,129.2653769,bus_stop,yes,platform,귀지마을회관,15913,공공데이터포털,2020-07-27
35.42696755,129.265484,bus_stop,yes,platform,귀지마을회관,15914,공공데이터포털,2020-07-27
35.42373574,129.2665691,bus_stop,yes,platform,귀지마을앞,15915,공공데이터포털,2020-07-27
35.42368346,129.2667141,bus_stop,yes,platform,귀지마을앞,15916,공공데이터포털,2020-07-27
35.41922323,129.2708884,bus_stop,yes,platform,아랫귀지,15917,공공데이터포털,2020-07-27
35.41899671,129.2711944,bus_stop,yes,platform,아랫귀지,15918,공공데이터포털,2020-07-27
35.42645503,129.2655354,bus_stop,yes,platform,중귀지,15919,공공데이터포털,2020-07-27
35.42648786,129.2656464,bus_stop,yes,platform,중귀지,15920,공공데이터포털,2020-07-27
35.42707516,129.1887814,bus_stop,yes,platform,용당마을,15921,공공데이터포털,2020-07-27
35.4271623,129.1888209,bus_stop,yes,platform,용당마을,15922,공공데이터포털,2020-07-27
35.4633477,129.339754,bus_stop,yes,platform,지후,15923,공공데이터포털,2020-07-27
35.46332813,129.3398675,bus_stop,yes,platform,지후,15924,공공데이터포털,2020-07-27
35.34810553,129.3233082,bus_stop,yes,platform,서생농협,15949,공공데이터포털,2020-07-27
35.34803314,129.3233643,bus_stop,yes,platform,서생농협,15950,공공데이터포털,2020-07-27
35.34706744,129.320664,bus_stop,yes,platform,신암입구,15951,공공데이터포털,2020-07-27
35.3469406,129.3205121,bus_stop,yes,platform,신암입구,15952,공공데이터포털,2020-07-27
35.3457554,129.3153859,bus_stop,yes,platform,신리,15953,공공데이터포털,2020-07-27
35.34563908,129.3166273,bus_stop,yes,platform,신리,15954,공공데이터포털,2020-07-27
35.34393212,129.3081072,bus_stop,yes,platform,신리입구,15955,공공데이터포털,2020-07-27
35.34371624,129.3076749,bus_stop,yes,platform,신리입구,15956,공공데이터포털,2020-07-27
35.34429921,129.3039619,bus_stop,yes,platform,서생교량,15957,공공데이터포털,2020-07-27
35.34423785,129.3039313,bus_stop,yes,platform,서생교량,15958,공공데이터포털,2020-07-27
35.34382442,129.2998284,bus_stop,yes,platform,연산마을,15959,공공데이터포털,2020-07-27
35.34375059,129.2997288,bus_stop,yes,platform,연산마을,15960,공공데이터포털,2020-07-27
35.34613944,129.2948533,bus_stop,yes,platform,서생역,15961,공공데이터포털,2020-07-27
35.34609414,129.29479,bus_stop,yes,platform,서생역,15962,공공데이터포털,2020-07-27
35.34360147,129.2917832,bus_stop,yes,platform,온곡2구,15963,공공데이터포털,2020-07-27
35.34347771,129.2918256,bus_stop,yes,platform,온곡2구,15964,공공데이터포털,2020-07-27
35.33929406,129.2855696,bus_stop,yes,platform,개천마을,15965,공공데이터포털,2020-07-27
35.33927526,129.2856706,bus_stop,yes,platform,개천마을,15966,공공데이터포털,2020-07-27
35.33235506,129.2829858,bus_stop,yes,platform,한빛1차아파트,15967,공공데이터포털,2020-07-27
35.33219992,129.2830231,bus_stop,yes,platform,한빛1차아파트,15968,공공데이터포털,2020-07-27
35.32943713,129.2817965,bus_stop,yes,platform,길천,15969,공공데이터포털,2020-07-27
35.32915858,129.2819935,bus_stop,yes,platform,길천,15970,공공데이터포털,2020-07-27
35.3452962,129.2965866,bus_stop,yes,platform,연산게이트볼장,15971,공공데이터포털,2020-07-27
35.34533508,129.2963509,bus_stop,yes,platform,연산게이트볼장,15972,공공데이터포털,2020-07-27
35.34712914,129.3195815,bus_stop,yes,platform,서생체육공원,15980,공공데이터포털,2020-07-27
35.34716041,129.319713,bus_stop,yes,platform,서생체육공원,15981,공공데이터포털,2020-07-27
35.58047781,129.3691833,bus_stop,yes,platform,연암,19007,공공데이터포털,2020-07-27
35.47811738,129.409749,bus_stop,yes,platform,꽃바위,19014,공공데이터포털,2020-07-27
35.47883279,129.4102792,bus_stop,yes,platform,꽃바위,19016,공공데이터포털,2020-07-27
35.56784244,129.1124403,bus_stop,yes,platform,삼성아파트,20101,공공데이터포털,2020-07-27
35.56783294,129.112633,bus_stop,yes,platform,삼성아파트,20102,공공데이터포털,2020-07-27
35.56693951,129.1118607,bus_stop,yes,platform,삼성아파트,20104,공공데이터포털,2020-07-27
35.56653372,129.1102435,bus_stop,yes,platform,혜원어린이집,20105,공공데이터포털,2020-07-27
35.56641273,129.1100627,bus_stop,yes,platform,혜원어린이집,20106,공공데이터포털,2020-07-27
35.63072708,129.3358948,bus_stop,yes,platform,쌍용아진그린타운3차,20201,공공데이터포털,2020-07-27
35.630266,129.3399863,bus_stop,yes,platform,쌍용아진그린타운2차,20203,공공데이터포털,2020-07-27
35.63086994,129.3386166,bus_stop,yes,platform,쌍용아진그린타운2차,20204,공공데이터포털,2020-07-27
35.62864594,129.342756,bus_stop,yes,platform,쌍용아진 그린타운1차,20205,공공데이터포털,2020-07-27
35.62933436,129.3412249,bus_stop,yes,platform,쌍용아진 그린타운1차,20206,공공데이터포털,2020-07-27
35.62911332,129.3452664,bus_stop,yes,platform,홈플러스북구점,20207,공공데이터포털,2020-07-27
35.62929389,129.3446262,bus_stop,yes,platform,홈플러스북구점,20208,공공데이터포털,2020-07-27
35.63451977,129.3349658,bus_stop,yes,platform,상안초등학교앞,20210,공공데이터포털,2020-07-27
35.63631397,129.3335919,bus_stop,yes,platform,가재골,20211,공공데이터포털,2020-07-27
35.63652979,129.3337006,bus_stop,yes,platform,가재골입구,20212,공공데이터포털,2020-07-27
35.63286237,129.3351251,bus_stop,yes,platform,상안초등학교,20213,공공데이터포털,2020-07-27
35.63334889,129.3346175,bus_stop,yes,platform,상안초등학교,20214,공공데이터포털,2020-07-27
35.63144274,129.3353226,bus_stop,yes,platform,쌍용아진그린타운4차,20216,공공데이터포털,2020-07-27
35.56994681,129.1276836,bus_stop,yes,platform,언양중학교,20301,공공데이터포털,2020-07-27
35.56984978,129.1265815,bus_stop,yes,platform,언양복지회관,20303,공공데이터포털,2020-07-27
35.56607663,129.1176028,bus_stop,yes,platform,울산축산회관,20310,공공데이터포털,2020-07-27
35.56612257,129.1174497,bus_stop,yes,platform,울산축산회관,20311,공공데이터포털,2020-07-27
35.57075446,129.2359632,bus_stop,yes,platform,현대2차아파트,20401,공공데이터포털,2020-07-27
35.57108,129.23301,bus_stop,yes,platform,구영리입구,20402,공공데이터포털,2020-07-27
35.57115246,129.2358729,bus_stop,yes,platform,현대2차아파트,20403,공공데이터포털,2020-07-27
35.57013663,129.2387002,bus_stop,yes,platform,일신아파트앞,20405,공공데이터포털,2020-07-27
35.57044659,129.2391031,bus_stop,yes,platform,일신아파트앞,20406,공공데이터포털,2020-07-27
35.56983856,129.241215,bus_stop,yes,platform,현대3차아파트,20407,공공데이터포털,2020-07-27
35.57030127,129.2407949,bus_stop,yes,platform,현대3차아파트앞,20408,공공데이터포털,2020-07-27
35.57256198,129.2410967,bus_stop,yes,platform,한신아파트앞,20410,공공데이터포털,2020-07-27
35.5683983,129.2438043,bus_stop,yes,platform,범서중학교앞,20411,공공데이터포털,2020-07-27
35.56871955,129.2438518,bus_stop,yes,platform,범서중학교앞,20412,공공데이터포털,2020-07-27
35.5667267,129.2494255,bus_stop,yes,platform,대리,20413,공공데이터포털,2020-07-27
35.5659312,129.2494419,bus_stop,yes,platform,대리,20414,공공데이터포털,2020-07-27
35.57314942,129.2419171,bus_stop,yes,platform,우미린2차 푸르지오2차,20415,공공데이터포털,2020-07-27
35.57426757,129.2416312,bus_stop,yes,platform,우미린2차 푸르지오2차,20416,공공데이터포털,2020-07-27
35.5716826,129.2439284,bus_stop,yes,platform,범서파출소,20417,공공데이터포털,2020-07-27
35.57182112,129.2439295,bus_stop,yes,platform,범서파출소,20418,공공데이터포털,2020-07-27
35.56974077,129.2482122,bus_stop,yes,platform,주공1단지,20419,공공데이터포털,2020-07-27
35.57003363,129.2477889,bus_stop,yes,platform,주공1단지,20420,공공데이터포털,2020-07-27
35.57528453,129.2410323,bus_stop,yes,platform,우미린1차아파트,20421,공공데이터포털,2020-07-27
35.57624471,129.2408219,bus_stop,yes,platform,우미린1차아파트,20422,공공데이터포털,2020-07-27
35.57748329,129.239977,bus_stop,yes,platform,굿모닝힐,20423,공공데이터포털,2020-07-27
35.57777825,129.2398033,bus_stop,yes,platform,굿모닝힐,20424,공공데이터포털,2020-07-27
35.56596644,129.2482264,bus_stop,yes,platform,대리,20425,공공데이터포털,2020-07-27
35.56613907,129.2482106,bus_stop,yes,platform,대리,20426,공공데이터포털,2020-07-27
35.57433945,129.2437623,bus_stop,yes,platform,울주군국민체육센터,20428,공공데이터포털,2020-07-27
35.56699864,129.2334391,bus_stop,yes,platform,구 점촌교입구,20430,공공데이터포털,2020-07-27
35.567178,129.2335672,bus_stop,yes,platform,구 점촌교입구,20431,공공데이터포털,2020-07-27
35.56857178,129.1148976,bus_stop,yes,platform,언양성당,20605,공공데이터포털,2020-07-27
35.56879564,129.1147344,bus_stop,yes,platform,언양성당,20606,공공데이터포털,2020-07-27
35.56717439,129.1173871,bus_stop,yes,platform,언양맨션,20607,공공데이터포털,2020-07-27
35.56729448,129.1173476,bus_stop,yes,platform,언양맨션,20608,공공데이터포털,2020-07-27
35.56399734,129.124818,bus_stop,yes,platform,언양알프스시장입구,20610,공공데이터포털,2020-07-27
35.56620873,129.1189952,bus_stop,yes,platform,언양전화국,20611,공공데이터포털,2020-07-27
35.56635806,129.1190226,bus_stop,yes,platform,언양전화국,20612,공공데이터포털,2020-07-27
35.56445339,129.1264318,bus_stop,yes,platform,시장입구,20614,공공데이터포털,2020-07-27
35.56500377,129.1220432,bus_stop,yes,platform,영화루사거리,20615,공공데이터포털,2020-07-27
35.56505149,129.1221989,bus_stop,yes,platform,영화루사거리,20616,공공데이터포털,2020-07-27
35.56510674,129.1239952,bus_stop,yes,platform,농협중앙회앞,20618,공공데이터포털,2020-07-27
35.56466006,129.1257446,bus_stop,yes,platform,시장입구,20619,공공데이터포털,2020-07-27
35.56380656,129.1272604,bus_stop,yes,platform,언양터미널,20623,공공데이터포털,2020-07-27
35.5637605,129.1269838,bus_stop,yes,platform,언양터미널,20624,공공데이터포털,2020-07-27
35.65292751,129.1686255,bus_stop,yes,platform,고속지하도,20701,공공데이터포털,2020-07-27
35.65303465,129.168768,bus_stop,yes,platform,고속지하도,20702,공공데이터포털,2020-07-27
35.6504737,129.1789548,bus_stop,yes,platform,망향동산앞,20703,공공데이터포털,2020-07-27
35.65073483,129.1786643,bus_stop,yes,platform,망향동산앞,20704,공공데이터포털,2020-07-27
35.65574627,129.1991745,bus_stop,yes,platform,대밀사거리,20709,공공데이터포털,2020-07-27
35.65587293,129.1991913,bus_stop,yes,platform,대밀사거리,20710,공공데이터포털,2020-07-27
35.65451898,129.2012752,bus_stop,yes,platform,두동면주민센터,20711,공공데이터포털,2020-07-27
35.6546527,129.2012456,bus_stop,yes,platform,두동면주민센터,20712,공공데이터포털,2020-07-27
35.65088639,129.2057726,bus_stop,yes,platform,홍골,20713,공공데이터포털,2020-07-27
35.65098828,129.2057883,bus_stop,yes,platform,홍골,20714,공공데이터포털,2020-07-27
35.64554998,129.2108558,bus_stop,yes,platform,아래하리,20715,공공데이터포털,2020-07-27
35.6457925,129.2107982,bus_stop,yes,platform,아래하리,20716,공공데이터포털,2020-07-27
35.64320862,129.2127166,bus_stop,yes,platform,하리,20717,공공데이터포털,2020-07-27
35.64338603,129.2127194,bus_stop,yes,platform,하리,20718,공공데이터포털,2020-07-27
35.64135375,129.2141477,bus_stop,yes,platform,장성,20719,공공데이터포털,2020-07-27
35.64138138,129.2142989,bus_stop,yes,platform,장성,20720,공공데이터포털,2020-07-27
35.63888707,129.2162632,bus_stop,yes,platform,상리,20721,공공데이터포털,2020-07-27
35.638875,129.2163854,bus_stop,yes,platform,상리,20722,공공데이터포털,2020-07-27
35.63629969,129.2175277,bus_stop,yes,platform,은편중리,20723,공공데이터포털,2020-07-27
35.63605316,129.2177651,bus_stop,yes,platform,은편중리,20724,공공데이터포털,2020-07-27
35.63406975,129.2188338,bus_stop,yes,platform,은편삼거리,20725,공공데이터포털,2020-07-27
35.63399262,129.2189484,bus_stop,yes,platform,은편삼거리,20726,공공데이터포털,2020-07-27
35.6313124,129.2194826,bus_stop,yes,platform,신기,20727,공공데이터포털,2020-07-27
35.63116843,129.2197061,bus_stop,yes,platform,신기,20728,공공데이터포털,2020-07-27
35.61799167,129.2264041,bus_stop,yes,platform,지지,20729,공공데이터포털,2020-07-27
35.61799133,129.2266286,bus_stop,yes,platform,지지,20730,공공데이터포털,2020-07-27
35.6006921,129.2333227,bus_stop,yes,platform,중리회관,20731,공공데이터포털,2020-07-27
35.60065991,129.2334183,bus_stop,yes,platform,중리회관,20732,공공데이터포털,2020-07-27
35.59771456,129.2334423,bus_stop,yes,platform,범서중리,20733,공공데이터포털,2020-07-27
35.59756263,129.2335934,bus_stop,yes,platform,범서중리,20734,공공데이터포털,2020-07-27
35.58921836,129.2309678,bus_stop,yes,platform,망성,20735,공공데이터포털,2020-07-27
35.58984918,129.2310914,bus_stop,yes,platform,망성,20736,공공데이터포털,2020-07-27
35.58631947,129.2309361,bus_stop,yes,platform,망성교,20737,공공데이터포털,2020-07-27
35.58624282,129.231071,bus_stop,yes,platform,망성교,20738,공공데이터포털,2020-07-27
35.58118537,129.2351153,bus_stop,yes,platform,선바위,20739,공공데이터포털,2020-07-27
35.58096213,129.2352852,bus_stop,yes,platform,선바위,20740,공공데이터포털,2020-07-27
35.57921805,129.234664,bus_stop,yes,platform,선바위입구,20741,공공데이터포털,2020-07-27
35.58548131,129.2254986,bus_stop,yes,platform,욱실,20742,공공데이터포털,2020-07-27
35.58522162,129.224628,bus_stop,yes,platform,욱실,20743,공공데이터포털,2020-07-27
35.5706788,129.232776,bus_stop,yes,platform,구영리입구,20744,공공데이터포털,2020-07-27
35.57738779,129.2155363,bus_stop,yes,platform,사일,20745,공공데이터포털,2020-07-27
35.57757623,129.2153255,bus_stop,yes,platform,사일,20746,공공데이터포털,2020-07-27
35.62595608,129.2208102,bus_stop,yes,platform,지지마을허고개,20747,공공데이터포털,2020-07-27
35.62596682,129.2209376,bus_stop,yes,platform,지지마을허고개,20748,공공데이터포털,2020-07-27
35.56174775,129.2224049,bus_stop,yes,platform,천상중학교,20801,공공데이터포털,2020-07-27
35.56181819,129.2223723,bus_stop,yes,platform,천상중학교,20802,공공데이터포털,2020-07-27
35.56204545,129.2237871,bus_stop,yes,platform,천상청구제네스아파트,20803,공공데이터포털,2020-07-27
35.5621231,129.2237904,bus_stop,yes,platform,천상청구제네스아파트,20804,공공데이터포털,2020-07-27
35.56251583,129.2260804,bus_stop,yes,platform,한라아파트,20805,공공데이터포털,2020-07-27
35.56260055,129.2259582,bus_stop,yes,platform,한라아파트,20806,공공데이터포털,2020-07-27
35.56320383,129.2293056,bus_stop,yes,platform,천상,20807,공공데이터포털,2020-07-27
35.56329577,129.2292242,bus_stop,yes,platform,천상,20808,공공데이터포털,2020-07-27
35.56376465,129.2318952,bus_stop,yes,platform,범서초등학교앞,20809,공공데이터포털,2020-07-27
35.56394679,129.2320455,bus_stop,yes,platform,범서초등학교앞,20810,공공데이터포털,2020-07-27
35.54891767,129.2778876,bus_stop,yes,platform,옥현초등학교앞,20901,공공데이터포털,2020-07-27
35.54955501,129.2785591,bus_stop,yes,platform,옥현초등학교앞,20902,공공데이터포털,2020-07-27
35.55570989,129.3110546,bus_stop,yes,platform,우정동행정복지센터입구,21001,공공데이터포털,2020-07-27
35.55586922,129.3114468,bus_stop,yes,platform,우정동행정복지센터입구,21002,공공데이터포털,2020-07-27
35.55579433,129.3160377,bus_stop,yes,platform,목살골목입구,21003,공공데이터포털,2020-07-27
35.55603119,129.3162788,bus_stop,yes,platform,목살골목입구,21004,공공데이터포털,2020-07-27
35.5568001,129.3195913,bus_stop,yes,platform,양사초등학교앞,21005,공공데이터포털,2020-07-27
35.55649962,129.3187468,bus_stop,yes,platform,양사초등학교앞,21006,공공데이터포털,2020-07-27
35.55744577,129.3228782,bus_stop,yes,platform,구울산초등학교앞,21007,공공데이터포털,2020-07-27
35.55744874,129.3223197,bus_stop,yes,platform,구울산초등학교앞,21008,공공데이터포털,2020-07-27
35.55870597,129.3258954,bus_stop,yes,platform,정림탑스빌,21009,공공데이터포털,2020-07-27
35.55893555,129.3264642,bus_stop,yes,platform,정림탑스빌,21010,공공데이터포털,2020-07-27
35.57929439,129.2652104,bus_stop,yes,platform,다운교,21101,공공데이터포털,2020-07-27
35.57922933,129.2652803,bus_stop,yes,platform,다운교,21102,공공데이터포털,2020-07-27
35.57595708,129.2658936,bus_stop,yes,platform,말미,21103,공공데이터포털,2020-07-27
35.57567824,129.2660584,bus_stop,yes,platform,말미,21104,공공데이터포털,2020-07-27
35.56792795,129.2662112,bus_stop,yes,platform,다운동아아파트앞,21105,공공데이터포털,2020-07-27
35.56852266,129.2665107,bus_stop,yes,platform,다운동아 아파트앞,21106,공공데이터포털,2020-07-27
35.56627214,129.265977,bus_stop,yes,platform,다운중고등학교,21107,공공데이터포털,2020-07-27
35.56572381,129.2661465,bus_stop,yes,platform,다운중고등학교,21108,공공데이터포털,2020-07-27
35.56280781,129.2671614,bus_stop,yes,platform,다운아파트,21109,공공데이터포털,2020-07-27
35.56307139,129.2671608,bus_stop,yes,platform,다운아파트,21110,공공데이터포털,2020-07-27
35.5605313,129.2699574,bus_stop,yes,platform,다운파출소,21111,공공데이터포털,2020-07-27
35.55817284,129.2724414,bus_stop,yes,platform,다운농협,21113,공공데이터포털,2020-07-27
35.5589774,129.2717,bus_stop,yes,platform,다운농협,21114,공공데이터포털,2020-07-27
35.5568252,129.2742151,bus_stop,yes,platform,다운동행정복지센터앞,21115,공공데이터포털,2020-07-27
35.55695855,129.2743589,bus_stop,yes,platform,다운동행정복지센터앞,21116,공공데이터포털,2020-07-27
35.56797656,129.266431,bus_stop,yes,platform,다운동아아파트앞,21118,공공데이터포털,2020-07-27
35.5612609,129.2775416,bus_stop,yes,platform,테크노파크,21119,공공데이터포털,2020-07-27
35.5613833,129.2775532,bus_stop,yes,platform,테크노파크,21120,공공데이터포털,2020-07-27
35.56834679,129.26939,bus_stop,yes,platform,다운중학교,21121,공공데이터포털,2020-07-27
35.5681669,129.2694924,bus_stop,yes,platform,다운중학교,21122,공공데이터포털,2020-07-27
35.56934851,129.2663165,bus_stop,yes,platform,다운동아 아파트,21124,공공데이터포털,2020-07-27
35.56863393,129.2707045,bus_stop,yes,platform,다운중학교,21125,공공데이터포털,2020-07-27
35.56857083,129.2704206,bus_stop,yes,platform,다운중학교,21126,공공데이터포털,2020-07-27
35.55504884,129.2781917,bus_stop,yes,platform,삼호교,21201,공공데이터포털,2020-07-27
35.55532503,129.2778451,bus_stop,yes,platform,삼호교,21202,공공데이터포털,2020-07-27
35.55356597,129.2844245,bus_stop,yes,platform,제일중학교앞,21203,공공데이터포털,2020-07-27
35.5536945,129.2846769,bus_stop,yes,platform,제일중학교앞,21204,공공데이터포털,2020-07-27
35.55320237,129.2903918,bus_stop,yes,platform,학성여중앞,21205,공공데이터포털,2020-07-27
35.55341041,129.2911625,bus_stop,yes,platform,학성여중앞,21206,공공데이터포털,2020-07-27
35.55224472,129.2954346,bus_stop,yes,platform,태화동,21207,공공데이터포털,2020-07-27
35.55213148,129.2963542,bus_stop,yes,platform,태화동,21208,공공데이터포털,2020-07-27
35.5524047,129.3009966,bus_stop,yes,platform,태화강국가정원 동강병원,21209,공공데이터포털,2020-07-27
35.55252253,129.3007777,bus_stop,yes,platform,태화강국가정원 동강병원,21210,공공데이터포털,2020-07-27
35.55393657,129.3071811,bus_stop,yes,platform,태화루,21211,공공데이터포털,2020-07-27
35.55403531,129.3074447,bus_stop,yes,platform,태화루,21212,공공데이터포털,2020-07-27
35.55503528,129.2860931,bus_stop,yes,platform,중앙고등학교,21213,공공데이터포털,2020-07-27
35.55105781,129.2997793,bus_stop,yes,platform,태화강국가정원 로터리,21214,공공데이터포털,2020-07-27
35.54953828,129.3073981,bus_stop,yes,platform,남구둔치주차장,21220,공공데이터포털,2020-07-27
35.55025649,129.2981565,bus_stop,yes,platform,만남의광장,21221,공공데이터포털,2020-07-27
35.55047678,129.2981006,bus_stop,yes,platform,만남의광장,21222,공공데이터포털,2020-07-27
35.54957433,129.2927734,bus_stop,yes,platform,전원타운,21223,공공데이터포털,2020-07-27
35.5497248,129.2928377,bus_stop,yes,platform,전원타운,21224,공공데이터포털,2020-07-27
35.55096257,129.2888438,bus_stop,yes,platform,둔치임시주차장,21225,공공데이터포털,2020-07-27
35.55108977,129.2889506,bus_stop,yes,platform,둔치임시주차장,21226,공공데이터포털,2020-07-27
35.55316092,129.2827972,bus_stop,yes,platform,먹거리단지,21227,공공데이터포털,2020-07-27
35.5532998,129.2828686,bus_stop,yes,platform,먹거리단지,21228,공공데이터포털,2020-07-27
35.55469715,129.2773436,bus_stop,yes,platform,중구둔치주차장,21229,공공데이터포털,2020-07-27
35.55488235,129.2774293,bus_stop,yes,platform,중구둔치주차장,21230,공공데이터포털,2020-07-27
35.64904879,129.2872529,bus_stop,yes,platform,"대신,녹동",21301,공공데이터포털,2020-07-27
35.6490732,129.2872801,bus_stop,yes,platform,"대신,녹동",21302,공공데이터포털,2020-07-27
35.6464775,129.2867626,bus_stop,yes,platform,천룡사,21303,공공데이터포털,2020-07-27
35.64650785,129.2867955,bus_stop,yes,platform,천룡사,21304,공공데이터포털,2020-07-27
35.64308871,129.2872234,bus_stop,yes,platform,대신회관,21305,공공데이터포털,2020-07-27
35.64241928,129.287986,bus_stop,yes,platform,대신회관,21306,공공데이터포털,2020-07-27
35.63722704,129.2878165,bus_stop,yes,platform,큰마을,21307,공공데이터포털,2020-07-27
35.63743388,129.2878613,bus_stop,yes,platform,큰마을,21308,공공데이터포털,2020-07-27
35.63443118,129.2875023,bus_stop,yes,platform,성산주유소,21309,공공데이터포털,2020-07-27
35.63459456,129.2875824,bus_stop,yes,platform,성산주유소,21310,공공데이터포털,2020-07-27
35.63014867,129.2881688,bus_stop,yes,platform,왕걸,21311,공공데이터포털,2020-07-27
35.63004646,129.2882605,bus_stop,yes,platform,왕걸,21312,공공데이터포털,2020-07-27
35.62539837,129.2863012,bus_stop,yes,platform,먹골,21313,공공데이터포털,2020-07-27
35.62562645,129.2864447,bus_stop,yes,platform,먹골,21314,공공데이터포털,2020-07-27
35.62054969,129.2858097,bus_stop,yes,platform,방아다리마을,21315,공공데이터포털,2020-07-27
35.62059514,129.286193,bus_stop,yes,platform,방아다리마을,21316,공공데이터포털,2020-07-27
35.61136956,129.2797328,bus_stop,yes,platform,구룡회관,21317,공공데이터포털,2020-07-27
35.61216883,129.2798349,bus_stop,yes,platform,구룡회관,21318,공공데이터포털,2020-07-27
35.60897744,129.2794763,bus_stop,yes,platform,구룡삼거리,21319,공공데이터포털,2020-07-27
35.60855955,129.2798082,bus_stop,yes,platform,구룡삼거리,21320,공공데이터포털,2020-07-27
35.60680414,129.2798022,bus_stop,yes,platform,새각단,21321,공공데이터포털,2020-07-27
35.60667016,129.280121,bus_stop,yes,platform,새각단,21322,공공데이터포털,2020-07-27
35.60439895,129.2801912,bus_stop,yes,platform,연동,21323,공공데이터포털,2020-07-27
35.60397547,129.2804309,bus_stop,yes,platform,연동,21324,공공데이터포털,2020-07-27
35.59869813,129.275121,bus_stop,yes,platform,신척과,21325,공공데이터포털,2020-07-27
35.59857583,129.2754043,bus_stop,yes,platform,신척과,21326,공공데이터포털,2020-07-27
35.59585771,129.27326,bus_stop,yes,platform,범동골,21327,공공데이터포털,2020-07-27
35.59663654,129.2747239,bus_stop,yes,platform,범동골,21328,공공데이터포털,2020-07-27
35.59110503,129.2708034,bus_stop,yes,platform,들꽃학습원,21329,공공데이터포털,2020-07-27
35.59110749,129.2708954,bus_stop,yes,platform,들꽃학습원,21330,공공데이터포털,2020-07-27
35.58746996,129.270144,bus_stop,yes,platform,개안사입구,21331,공공데이터포털,2020-07-27
35.58693848,129.2668378,bus_stop,yes,platform,내사,21333,공공데이터포털,2020-07-27
35.5868953,129.2669239,bus_stop,yes,platform,내사,21334,공공데이터포털,2020-07-27
35.58874769,129.2703227,bus_stop,yes,platform,들꽃학습원,21337,공공데이터포털,2020-07-27
35.58704279,129.2654414,bus_stop,yes,platform,내사회관,21339,공공데이터포털,2020-07-27
35.58697091,129.2654043,bus_stop,yes,platform,내사회관,21340,공공데이터포털,2020-07-27
35.55562965,129.323634,bus_stop,yes,platform,옥교동,21403,공공데이터포털,2020-07-27
35.55641723,129.3278355,bus_stop,yes,platform,구역전시장앞,21406,공공데이터포털,2020-07-27
35.55682544,129.3316537,bus_stop,yes,platform,"학성새벽시장, 세민병원",21407,공공데이터포털,2020-07-27
35.55417521,129.3177796,bus_stop,yes,platform,성남프라자,21409,공공데이터포털,2020-07-27
35.5530315,129.3097969,bus_stop,yes,platform,태화루사거리,21601,공공데이터포털,2020-07-27
35.55306557,129.3104246,bus_stop,yes,platform,태화루사거리,21602,공공데이터포털,2020-07-27
35.5529201,129.310314,bus_stop,yes,platform,태화루사거리,21603,공공데이터포털,2020-07-27
35.55299612,129.3103981,bus_stop,yes,platform,태화루사거리,21604,공공데이터포털,2020-07-27
35.55283827,129.3182264,bus_stop,yes,platform,성남동,21605,공공데이터포털,2020-07-27
35.55302175,129.3190518,bus_stop,yes,platform,성남동,21606,공공데이터포털,2020-07-27
