위도,경도,name,public_transport,bus,addr:subdistrict,highway,source
35.985138,126.869329,임피중학교,platform,yes,서수면,bus_stop,공공데이터포털
36.004793,126.913722,마포,platform,yes,서수면,bus_stop,공공데이터포털
35.971524,126.892907,영창,platform,yes,임피면,bus_stop,공공데이터포털
35.962027,126.848872,석곡,platform,yes,임피면,bus_stop,공공데이터포털
35.891482,126.856983,대청마을,platform,yes,청하면,bus_stop,공공데이터포털
35.911129,126.76084,금광마을,platform,yes,회현면,bus_stop,공공데이터포털
35.911022,126.760854,금광마을,platform,yes,회현면,bus_stop,공공데이터포털
35.99822,126.762824,안정마을(군산역입구),platform,yes,내흥동,bus_stop,공공데이터포털
36.064811,126.707708,계동,platform,yes,마서면,bus_stop,공공데이터포털
35.952241,126.830563,외덕물문교,platform,yes,대야면,bus_stop,공공데이터포털
35.989078,126.819417,창안마을,platform,yes,성산면,bus_stop,공공데이터포털
35.938625,126.848307,용절마을,platform,yes,대야면,bus_stop,공공데이터포털
35.983491,126.821678,창오,platform,yes,성산면,bus_stop,공공데이터포털
35.957183,126.656167,미성사거리,platform,yes,산북동,bus_stop,공공데이터포털
36.020274,126.699368,장항초교,platform,yes,장항읍,bus_stop,공공데이터포털
35.994362,126.797528,도암,platform,yes,성산면,bus_stop,공공데이터포털
35.919018,126.669457,서마산마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.911443,126.698038,수왕,platform,yes,옥구읍,bus_stop,공공데이터포털
35.966465,126.736162,시청사거리,platform,yes,조촌동,bus_stop,공공데이터포털
35.901865,126.725746,용연,platform,yes,회현면,bus_stop,공공데이터포털
35.96056,126.560586,한국산업단지공단,platform,yes,오식도동,bus_stop,공공데이터포털
35.960808,126.842582,보암마을,platform,yes,임피면,bus_stop,공공데이터포털
36.001221,126.821023,대명삼거리,platform,yes,성산면,bus_stop,공공데이터포털
35.955974,126.58731,경주수출포장,platform,yes,소룡동,bus_stop,공공데이터포털
35.953373,126.867984,계산,platform,yes,임피면,bus_stop,공공데이터포털
35.950807,126.841944,고척마을,platform,yes,대야면,bus_stop,공공데이터포털
35.978358,126.67019,유니드,platform,yes,소룡동,bus_stop,공공데이터포털
35.986712,126.711506,교보빌딩,platform,yes,중앙로1가,bus_stop,공공데이터포털
35.958815,126.699075,신일아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.903155,126.687133,신장,platform,yes,옥구읍,bus_stop,공공데이터포털
35.922865,126.639084,신장원마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.979725,126.70601,신풍사거리,platform,yes,신풍동,bus_stop,공공데이터포털
35.966439,126.666143,십자다리,platform,yes,산북동,bus_stop,공공데이터포털
35.920128,126.764925,양수장,platform,yes,회현면,bus_stop,공공데이터포털
35.983362,126.716753,영광중.고등학교,platform,yes,중앙로2가,bus_stop,공공데이터포털
35.935805,126.781268,구율마을,platform,yes,회현면,bus_stop,공공데이터포털
35.914109,126.643754,구호촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.9515,126.661933,국제문화마을,platform,yes,산북동,bus_stop,공공데이터포털
35.973965,126.655767,군산공단,platform,yes,소룡동,bus_stop,공공데이터포털
36.000896,126.787736,군장대학교,platform,yes,성산면,bus_stop,공공데이터포털
35.973874,126.678599,금강부동산,platform,yes,소룡동,bus_stop,공공데이터포털
35.950307,126.866346,금암마을,platform,yes,임피면,bus_stop,공공데이터포털
35.966666,126.70375,나운금호아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.95832,126.704054,나운우성아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.962784,126.710617,오투그란데정문,platform,yes,수송동,bus_stop,공공데이터포털
36.048853,126.852759,옥동,platform,yes,나포면,bus_stop,공공데이터포털
35.935186,126.640736,옥선.남동,platform,yes,옥서면,bus_stop,공공데이터포털
36.05342,126.904145,와우,platform,yes,함라면,bus_stop,공공데이터포털
36.029409,126.886252,왈인,platform,yes,함라면,bus_stop,공공데이터포털
36.034062,126.833779,외곤,platform,yes,나포면,bus_stop,공공데이터포털
35.89866,126.725609,용연,platform,yes,회현면,bus_stop,공공데이터포털
35.976174,126.785021,운회교회,platform,yes,개정면,bus_stop,공공데이터포털
35.931276,126.809183,내상마을,platform,yes,대야면,bus_stop,공공데이터포털
35.969766,126.721482,세영리첼아파트,platform,yes,수송동,bus_stop,공공데이터포털
35.98041,126.676795,소룡제일아파트,platform,yes,소룡동,bus_stop,공공데이터포털
35.925034,126.807556,소차,platform,yes,대야면,bus_stop,공공데이터포털
35.970712,126.715742,수송현대아파트,platform,yes,수송동,bus_stop,공공데이터포털
36.023525,126.799323,원서포삼거리,platform,yes,나포면,bus_stop,공공데이터포털
36.0237,126.799552,원서포삼거리,platform,yes,나포면,bus_stop,공공데이터포털
35.963935,126.749956,월명체육관,platform,yes,사정동,bus_stop,공공데이터포털
36.00576,126.899825,월암,platform,yes,서수면,bus_stop,공공데이터포털
35.906614,126.7403,월평1구,platform,yes,회현면,bus_stop,공공데이터포털
35.960523,126.691756,부곡사거리,platform,yes,나운동,bus_stop,공공데이터포털
35.957241,126.689031,은파호수공원,platform,yes,나운동,bus_stop,공공데이터포털
35.988672,126.79161,식천,platform,yes,성산면,bus_stop,공공데이터포털
35.905976,126.713612,신기마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.939867,126.839693,신복마을,platform,yes,대야면,bus_stop,공공데이터포털
35.954668,126.561198,신산테크,platform,yes,오식도동,bus_stop,공공데이터포털
35.916819,126.646644,신성산,platform,yes,옥서면,bus_stop,공공데이터포털
35.944913,126.814739,대야사거리,platform,yes,대야면,bus_stop,공공데이터포털
35.988913,126.707954,동산중학교,platform,yes,금동,bus_stop,공공데이터포털
35.967398,126.763909,동안마을,platform,yes,개정동,bus_stop,공공데이터포털
36.022176,126.819759,둔기,platform,yes,나포면,bus_stop,공공데이터포털
35.963425,126.701113,롯데2.3차아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.957007,126.672469,미성초교,platform,yes,산북동,bus_stop,공공데이터포털
35.969078,126.819874,분토,platform,yes,대야면,bus_stop,공공데이터포털
35.940243,126.533941,비응항1주차장,platform,yes,비응도동,bus_stop,공공데이터포털
35.960072,126.744546,삼수마을,platform,yes,사정동,bus_stop,공공데이터포털
35.977899,126.711392,삼학주공아파트,platform,yes,삼학동,bus_stop,공공데이터포털
35.911645,126.660929,사호촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.958908,126.53381,현대중공업(남문),platform,yes,비응도동,bus_stop,공공데이터포털
35.926073,126.707937,상평.광월마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.932311,126.676883,개사리,platform,yes,개사동,bus_stop,공공데이터포털
35.934461,126.673319,개사리,platform,yes,개사동,bus_stop,공공데이터포털
35.902831,126.684226,한서울,platform,yes,옥구읍,bus_stop,공공데이터포털
36.002784,126.775575,상흥마을,platform,yes,성산면,bus_stop,공공데이터포털
35.986594,126.793949,성산농공단지,platform,yes,성산면,bus_stop,공공데이터포털
36.007929,126.901743,상금,platform,yes,함라면,bus_stop,공공데이터포털
35.894317,126.731517,월연교회,platform,yes,회현면,bus_stop,공공데이터포털
35.958578,126.797775,발산초교삼거리,platform,yes,개정면,bus_stop,공공데이터포털
36.003725,126.820177,살구쟁이,platform,yes,성산면,bus_stop,공공데이터포털
36.050032,126.900018,와우,platform,yes,함라면,bus_stop,공공데이터포털
35.983472,126.821792,창오,platform,yes,성산면,bus_stop,공공데이터포털
35.950363,126.8663,금암마을,platform,yes,임피면,bus_stop,공공데이터포털
35.961221,126.577778,현대오식관,platform,yes,소룡동,bus_stop,공공데이터포털
35.960916,126.567112,우리은행4,platform,yes,오식도동,bus_stop,공공데이터포털
35.946144,126.685552,군산대정문,platform,yes,미룡동,bus_stop,공공데이터포털
35.9596,126.714498,남북로사거리,platform,yes,수송동,bus_stop,공공데이터포털
35.950819,126.825586,석화마을,platform,yes,대야면,bus_stop,공공데이터포털
36.0224,126.732709,신기,platform,yes,마서면,bus_stop,공공데이터포털
35.898124,126.67558,어은,platform,yes,옥구읍,bus_stop,공공데이터포털
36.018433,126.814463,외곡,platform,yes,나포면,bus_stop,공공데이터포털
35.929223,126.645797,외성산마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.981985,126.880979,용회,platform,yes,서수면,bus_stop,공공데이터포털
35.969444,126.77023,충량마을,platform,yes,개정면,bus_stop,공공데이터포털
35.910101,126.650184,칠호촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.971591,126.892733,영창,platform,yes,임피면,bus_stop,공공데이터포털
35.954423,126.562698,(주)대경STB,platform,yes,오식도동,bus_stop,공공데이터포털
35.91006,126.716337,우포마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.962914,126.567412,현대프라자건너편,platform,yes,오식도동,bus_stop,공공데이터포털
35.93427,126.686548,개사동마을입구,platform,yes,신관동,bus_stop,공공데이터포털
35.969857,126.759457,군산간호대,platform,yes,개정동,bus_stop,공공데이터포털
35.981585,126.726005,경암사거리,platform,yes,경암동,bus_stop,공공데이터포털
35.971568,126.729065,경장사거리,platform,yes,경장동,bus_stop,공공데이터포털
35.994808,126.861096,계남,platform,yes,서수면,bus_stop,공공데이터포털
35.991039,126.858803,계남마을,platform,yes,임피면,bus_stop,공공데이터포털
35.919432,126.823766,고산,platform,yes,대야면,bus_stop,공공데이터포털
35.906321,126.666061,광야,platform,yes,옥구읍,bus_stop,공공데이터포털
35.90771,126.662784,광야마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.998989,126.752695,정자마을,platform,yes,내흥동,bus_stop,공공데이터포털
35.979375,126.720067,해동가축병원,platform,yes,장재동,bus_stop,공공데이터포털
35.903017,126.637332,신오산촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.902005,126.686148,신장,platform,yes,옥구읍,bus_stop,공공데이터포털
35.901845,126.686123,신장,platform,yes,옥구읍,bus_stop,공공데이터포털
35.984118,126.841062,안흥,platform,yes,임피면,bus_stop,공공데이터포털
35.920241,126.764893,양수장,platform,yes,회현면,bus_stop,공공데이터포털
35.95422,126.541476,열병합사거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.937331,126.777198,구율마을,platform,yes,개정면,bus_stop,공공데이터포털
35.974624,126.602434,군산에너지넷,platform,yes,소룡동,bus_stop,공공데이터포털
36.004233,126.798889,기린,platform,yes,성산면,bus_stop,공공데이터포털
35.899694,126.713806,김제,platform,yes,옥구읍,bus_stop,공공데이터포털
35.922217,126.797792,남고마을,platform,yes,대야면,bus_stop,공공데이터포털
35.939132,126.765297,남내마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.935285,126.640735,옥선.남동,platform,yes,옥서면,bus_stop,공공데이터포털
36.032868,126.832917,외곤,platform,yes,나포면,bus_stop,공공데이터포털
35.979276,126.88153,용회,platform,yes,서수면,bus_stop,공공데이터포털
35.985911,126.713949,우리문고,platform,yes,중앙로1가,bus_stop,공공데이터포털
35.971462,126.70297,우진아파트,platform,yes,나운동,bus_stop,공공데이터포털
36.047836,126.848672,원나포,platform,yes,나포면,bus_stop,공공데이터포털
35.903751,126.754977,원당,platform,yes,회현면,bus_stop,공공데이터포털
36.011251,126.796548,남전,platform,yes,성산면,bus_stop,공공데이터포털
35.989686,126.896875,석화,platform,yes,서수면,bus_stop,공공데이터포털
35.925961,126.624351,송촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.966489,126.796845,원발산,platform,yes,개정면,bus_stop,공공데이터포털
35.917643,126.712726,원이곡,platform,yes,옥구읍,bus_stop,공공데이터포털
35.973233,126.680118,월명여중,platform,yes,소룡동,bus_stop,공공데이터포털
35.968125,126.675212,시영아파트,platform,yes,산북동,bus_stop,공공데이터포털
36.024908,126.72642,신기,platform,yes,마서면,bus_stop,공공데이터포털
35.901732,126.768124,신기촌,platform,yes,회현면,bus_stop,공공데이터포털
35.921466,126.775611,신당,platform,yes,회현면,bus_stop,공공데이터포털
35.927068,126.62079,산동,platform,yes,옥서면,bus_stop,공공데이터포털
35.939583,126.839991,신복마을,platform,yes,대야면,bus_stop,공공데이터포털
36.014876,126.809553,신성삼거리,platform,yes,나포면,bus_stop,공공데이터포털
35.945611,126.817021,대야교회,platform,yes,대야면,bus_stop,공공데이터포털
35.971673,126.822215,덕봉마을,platform,yes,성산면,bus_stop,공공데이터포털
35.967325,126.76405,동안마을,platform,yes,개정동,bus_stop,공공데이터포털
35.907118,126.850185,동지산,platform,yes,청하면,bus_stop,공공데이터포털
35.91295,126.667789,둔산,platform,yes,옥구읍,bus_stop,공공데이터포털
35.93958,126.772689,망동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.965955,126.567185,맨하탄프라자,platform,yes,오식도동,bus_stop,공공데이터포털
35.972887,126.705903,문화동남전연립,platform,yes,문화동,bus_stop,공공데이터포털
35.956719,126.704556,백토사거리,platform,yes,지곡동,bus_stop,공공데이터포털
35.961103,126.855637,보석리,platform,yes,임피면,bus_stop,공공데이터포털
35.996077,126.863702,복우마을,platform,yes,서수면,bus_stop,공공데이터포털
35.959734,126.691748,부곡사거리,platform,yes,나운동,bus_stop,공공데이터포털
36.009778,126.836558,부곡저수지,platform,yes,나포면,bus_stop,공공데이터포털
36.005585,126.885136,상장곤,platform,yes,서수면,bus_stop,공공데이터포털
35.977942,126.748753,새터,platform,yes,조촌동,bus_stop,공공데이터포털
35.954103,126.656319,미성농협,platform,yes,산북동,bus_stop,공공데이터포털
35.953508,126.656544,서군산농협,platform,yes,산북동,bus_stop,공공데이터포털
35.981387,126.734663,이마트,platform,yes,경암동,bus_stop,공공데이터포털
35.95407,126.865194,임피역,platform,yes,임피면,bus_stop,공공데이터포털
35.999535,126.836489,입점,platform,yes,나포면,bus_stop,공공데이터포털
36.053038,126.87852,입점,platform,yes,웅포면,bus_stop,공공데이터포털
35.985198,126.753518,잠두마을,platform,yes,구암동,bus_stop,공공데이터포털
35.923777,126.629769,장원,platform,yes,옥서면,bus_stop,공공데이터포털
35.961916,126.715354,수송전북은행,platform,yes,수송동,bus_stop,공공데이터포털
35.986299,126.719185,죽성로사거리,platform,yes,신영동,bus_stop,공공데이터포털
35.908066,126.788107,증석마을,platform,yes,회현면,bus_stop,공공데이터포털
35.969975,126.712546,지산연립,platform,yes,수송동,bus_stop,공공데이터포털
35.984946,126.815067,창오,platform,yes,성산면,bus_stop,공공데이터포털
35.933428,126.702668,척동,platform,yes,옥구읍,bus_stop,공공데이터포털
35.918881,126.760902,척동,platform,yes,회현면,bus_stop,공공데이터포털
36.070517,126.934059,하와,platform,yes,성당면,bus_stop,공공데이터포털
35.943693,126.541543,한국중부발전소삼거리,platform,yes,비응도동,bus_stop,공공데이터포털
35.960298,126.719759,한라비발디2단지,platform,yes,수송동,bus_stop,공공데이터포털
35.982806,126.710804,창성주공아파트,platform,yes,송창동,bus_stop,공공데이터포털
35.932834,126.703421,척동,platform,yes,옥구읍,bus_stop,공공데이터포털
35.916825,126.653586,칠오촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.978166,126.876707,하용전,platform,yes,서수면,bus_stop,공공데이터포털
35.8925,126.627988,하제,platform,yes,옥서면,bus_stop,공공데이터포털
36.077655,126.965043,함열초등학교,platform,yes,함열읍,bus_stop,공공데이터포털
36.023387,126.774646,항동마을,platform,yes,성산면,bus_stop,공공데이터포털
35.993921,126.764217,혜령,platform,yes,내흥동,bus_stop,공공데이터포털
35.980294,126.720418,공설시장,platform,yes,대명동,bus_stop,공공데이터포털
35.964147,126.713927,오투그란데아파트,platform,yes,수송동,bus_stop,공공데이터포털
35.967389,126.629927,하나공업사,platform,yes,소룡동,bus_stop,공공데이터포털
35.968181,126.539943,현대중공업,platform,yes,오식도동,bus_stop,공공데이터포털
35.957275,126.596839,한산,platform,yes,내초동,bus_stop,공공데이터포털
35.955233,126.677958,미룡대명아파트삼거리,platform,yes,미룡동,bus_stop,공공데이터포털
35.965289,126.710787,군산시립도서관,platform,yes,나운동,bus_stop,공공데이터포털
35.907264,126.761647,광지산마을,platform,yes,회현면,bus_stop,공공데이터포털
35.94271,126.806538,군산남고,platform,yes,대야면,bus_stop,공공데이터포털
35.985173,126.8692,임피중학교,platform,yes,서수면,bus_stop,공공데이터포털
35.973562,126.702041,군산상고사거리,platform,yes,문화동,bus_stop,공공데이터포털
35.942877,126.771177,옥석마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.881559,126.84837,청하중,platform,yes,청하면,bus_stop,공공데이터포털
36.022484,126.732824,신기,platform,yes,마서면,bus_stop,공공데이터포털
35.956107,126.795556,발산농협,platform,yes,개정면,bus_stop,공공데이터포털
35.938529,126.846649,용절마을,platform,yes,대야면,bus_stop,공공데이터포털
35.997696,126.785844,도암마을,platform,yes,성산면,bus_stop,공공데이터포털
36.04874,126.853002,옥동,platform,yes,나포면,bus_stop,공공데이터포털
36.004777,126.831448,원부곡,platform,yes,나포면,bus_stop,공공데이터포털
36.023606,126.700289,성주,platform,yes,장항읍,bus_stop,공공데이터포털
35.818527,126.477795,신시광장,platform,yes,옥도면,bus_stop,공공데이터포털
35.973919,126.728821,경장사거리,platform,yes,경장동,bus_stop,공공데이터포털
35.975739,126.735178,경포초등학교,platform,yes,조촌동,bus_stop,공공데이터포털
35.958341,126.700608,동원중학교,platform,yes,나운동,bus_stop,공공데이터포털
36.040156,126.858046,신방,platform,yes,나포면,bus_stop,공공데이터포털
35.963413,126.757018,군산간호대학입구,platform,yes,사정동,bus_stop,공공데이터포털
36.003996,126.761185,거척,platform,yes,내흥동,bus_stop,공공데이터포털
36.031226,126.831457,나포파출소,platform,yes,나포면,bus_stop,공공데이터포털
36.060007,126.879109,구룡목,platform,yes,웅포면,bus_stop,공공데이터포털
35.984498,126.757628,구암사거리,platform,yes,구암동,bus_stop,공공데이터포털
35.995901,126.863649,복우마을,platform,yes,서수면,bus_stop,공공데이터포털
35.91527,126.836177,신촌,platform,yes,대야면,bus_stop,공공데이터포털
35.975245,126.705894,한국병원,platform,yes,문화동,bus_stop,공공데이터포털
35.955462,126.823737,안정마을,platform,yes,대야면,bus_stop,공공데이터포털
36.007811,126.773263,양지마을,platform,yes,성산면,bus_stop,공공데이터포털
35.987236,126.786631,어린이집,platform,yes,성산면,bus_stop,공공데이터포털
35.916881,126.66106,어은삼거리,platform,yes,옥구읍,bus_stop,공공데이터포털
35.906352,126.729933,구평,platform,yes,회현면,bus_stop,공공데이터포털
35.91417,126.643848,구호촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.910187,126.645395,구호촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.950732,126.655994,국제문화마을,platform,yes,산북동,bus_stop,공공데이터포털
35.965929,126.737658,군산교육청,platform,yes,조촌동,bus_stop,공공데이터포털
35.948621,126.685326,군산대후문,platform,yes,미룡동,bus_stop,공공데이터포털
35.968034,126.705946,군산신흥초등학교,platform,yes,나운동,bus_stop,공공데이터포털
35.97492,126.601878,군산에너지넷,platform,yes,소룡동,bus_stop,공공데이터포털
35.920601,126.677392,군산여객차고지,platform,yes,옥구읍,bus_stop,공공데이터포털
35.986673,126.712791,군산우체국,platform,yes,중앙로1가,bus_stop,공공데이터포털
36.00726,126.905222,금암교회,platform,yes,서수면,bus_stop,공공데이터포털
35.966297,126.705984,금호어울림아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.937817,126.635853,남동,platform,yes,옥서면,bus_stop,공공데이터포털
35.905485,126.642201,오산촌마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.96277,126.710791,오투그란데정문,platform,yes,수송동,bus_stop,공공데이터포털
35.922272,126.683487,옥구읍보건지소,platform,yes,옥구읍,bus_stop,공공데이터포털
35.939033,126.747428,옥산대상아파트,platform,yes,옥산면,bus_stop,공공데이터포털
35.969486,126.782248,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.898759,126.725534,용연,platform,yes,회현면,bus_stop,공공데이터포털
35.931436,126.782026,용화마을,platform,yes,회현면,bus_stop,공공데이터포털
35.93477,126.761807,우동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.985763,126.859504,남상,platform,yes,임피면,bus_stop,공공데이터포털
35.961181,126.833506,내덕,platform,yes,대야면,bus_stop,공공데이터포털
35.949024,126.592658,내초도공원,platform,yes,내초동,bus_stop,공공데이터포털
36.019703,126.800906,내촌마을,platform,yes,나포면,bus_stop,공공데이터포털
35.974384,126.78663,당산경노당,platform,yes,개정면,bus_stop,공공데이터포털
36.027126,126.861044,서지,platform,yes,나포면,bus_stop,공공데이터포털
35.980142,126.706719,서해대학,platform,yes,오룡동,bus_stop,공공데이터포털
35.989818,126.787108,성산,platform,yes,성산면,bus_stop,공공데이터포털
35.95558,126.581857,성연산업사거리,platform,yes,소룡동,bus_stop,공공데이터포털
35.97032,126.875817,소령,platform,yes,임피면,bus_stop,공공데이터포털
36.042525,126.85647,원장상,platform,yes,나포면,bus_stop,공공데이터포털
35.987601,126.69747,월명터널,platform,yes,해망동,bus_stop,공공데이터포털
35.966844,126.736328,시청앞,platform,yes,조촌동,bus_stop,공공데이터포털
35.891245,126.833242,신금,platform,yes,청하면,bus_stop,공공데이터포털
35.91682,126.650188,신성산,platform,yes,옥구읍,bus_stop,공공데이터포털
36.002781,126.825538,후죽,platform,yes,나포면,bus_stop,공공데이터포털
35.944072,126.810444,대야역,platform,yes,대야면,bus_stop,공공데이터포털
35.920383,126.674954,동마산마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.969974,126.641293,동양특수고무,platform,yes,소룡동,bus_stop,공공데이터포털
35.987625,126.77301,둔덕,platform,yes,성산면,bus_stop,공공데이터포털
35.995896,126.818156,대명마을,platform,yes,성산면,bus_stop,공공데이터포털
35.942917,126.686767,미룡주공1단지,platform,yes,미룡동,bus_stop,공공데이터포털
35.955795,126.671538,미성초교삼거리,platform,yes,산북동,bus_stop,공공데이터포털
35.96427,126.731747,미장로1,platform,yes,미장동,bus_stop,공공데이터포털
35.954622,126.794866,발산,platform,yes,개정면,bus_stop,공공데이터포털
36.023207,126.884828,방령,platform,yes,서수면,bus_stop,공공데이터포털
35.939062,126.729241,백석교회,platform,yes,옥산면,bus_stop,공공데이터포털
35.939001,126.729331,백석교회입구,platform,yes,옥산면,bus_stop,공공데이터포털
35.949042,126.748452,봉서마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.973745,126.722784,부속초등학교,platform,yes,동흥남동,bus_stop,공공데이터포털
36.038299,126.858913,불주사입구,platform,yes,나포면,bus_stop,공공데이터포털
35.963466,126.874075,중갈,platform,yes,임피면,bus_stop,공공데이터포털
35.911847,126.663691,상산,platform,yes,옥구읍,bus_stop,공공데이터포털
35.914381,126.751263,서기,platform,yes,회현면,bus_stop,공공데이터포털
35.984054,126.834605,서모마을,platform,yes,임피면,bus_stop,공공데이터포털
35.980446,126.847926,서상마을,platform,yes,임피면,bus_stop,공공데이터포털
35.982113,126.877815,서수삼거리,platform,yes,서수면,bus_stop,공공데이터포털
35.975397,126.637921,서안주정,platform,yes,소룡동,bus_stop,공공데이터포털
36.044515,126.893944,입남,platform,yes,함라면,bus_stop,공공데이터포털
36.053097,126.878602,입점,platform,yes,웅포면,bus_stop,공공데이터포털
35.959694,126.54871,자유무역관리원,platform,yes,오식도동,bus_stop,공공데이터포털
35.930226,126.82755,장좌,platform,yes,대야면,bus_stop,공공데이터포털
35.915327,126.757066,전중마을,platform,yes,회현면,bus_stop,공공데이터포털
35.937077,126.855147,접산,platform,yes,대야면,bus_stop,공공데이터포털
36.020189,126.764949,철새조망대,platform,yes,성산면,bus_stop,공공데이터포털
35.963519,126.819775,초산,platform,yes,대야면,bus_stop,공공데이터포털
35.973974,126.772782,충량마을,platform,yes,개정면,bus_stop,공공데이터포털
35.930623,126.729354,칠다리,platform,yes,옥산면,bus_stop,공공데이터포털
35.916821,126.656526,칠호촌마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.981186,126.713553,태광특수용접,platform,yes,선양동,bus_stop,공공데이터포털
35.961106,126.87285,하갈마을,platform,yes,임피면,bus_stop,공공데이터포털
35.973338,126.571821,하수처리장,platform,yes,소룡동,bus_stop,공공데이터포털
35.971668,126.647253,한국유리,platform,yes,소룡동,bus_stop,공공데이터포털
35.964194,126.718444,수송동주민센터,platform,yes,수송동,bus_stop,공공데이터포털
35.974,126.628433,해원조선,platform,yes,소룡동,bus_stop,공공데이터포털
35.981305,126.725502,경암사거리,platform,yes,경암동,bus_stop,공공데이터포털
35.969688,126.711766,중앙여자고등학교,platform,yes,수송동,bus_stop,공공데이터포털
36.054683,126.905954,진등,platform,yes,함라면,bus_stop,공공데이터포털
35.928645,126.80858,천수마을,platform,yes,대야면,bus_stop,공공데이터포털
35.918451,126.820926,함열,platform,yes,대야면,bus_stop,공공데이터포털
36.023312,126.774995,항동마을,platform,yes,성산면,bus_stop,공공데이터포털
36.026202,126.722417,효실,platform,yes,마서면,bus_stop,공공데이터포털
36.046949,126.705963,홍덕리,platform,yes,마서면,bus_stop,공공데이터포털
35.909974,126.643721,오산촌,platform,yes,옥서면,bus_stop,공공데이터포털
35.966812,126.757512,정다운요양원,platform,yes,개정동,bus_stop,공공데이터포털
35.970385,126.641594,동양특수고무,platform,yes,소룡동,bus_stop,공공데이터포털
35.91023,126.713732,우포,platform,yes,옥구읍,bus_stop,공공데이터포털
35.910125,126.713791,우포,platform,yes,옥구읍,bus_stop,공공데이터포털
35.984688,126.707105,클래시움아파트,platform,yes,월명동,bus_stop,공공데이터포털
35.987532,126.698524,월명터널,platform,yes,해망동,bus_stop,공공데이터포털
35.962793,126.767265,개정파출소,platform,yes,개정동,bus_stop,공공데이터포털
35.971719,126.783631,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.973224,126.796888,원아산마을,platform,yes,개정면,bus_stop,공공데이터포털
35.969206,126.797528,원발산,platform,yes,개정면,bus_stop,공공데이터포털
35.997861,126.866582,마룡,platform,yes,서수면,bus_stop,공공데이터포털
36.049816,126.8748,입점,platform,yes,웅포면,bus_stop,공공데이터포털
36.003414,126.869834,서울주유소,platform,yes,서수면,bus_stop,공공데이터포털
35.882024,126.84673,관상리,platform,yes,청하면,bus_stop,공공데이터포털
35.887192,126.843714,제상,platform,yes,청하면,bus_stop,공공데이터포털
36.025997,126.72263,효실,platform,yes,마서면,bus_stop,공공데이터포털
36.01289,126.812541,신성마을,platform,yes,나포면,bus_stop,공공데이터포털
35.930367,126.728281,칠다리,platform,yes,옥산면,bus_stop,공공데이터포털
35.967525,126.851555,남산마을,platform,yes,임피면,bus_stop,공공데이터포털
35.925473,126.852563,하광,platform,yes,대야면,bus_stop,공공데이터포털
35.95411,126.556782,(주)우진고분자,platform,yes,오식도동,bus_stop,공공데이터포털
35.969785,126.622517,공진선박,platform,yes,소룡동,bus_stop,공공데이터포털
35.970604,126.733337,교통정보센터,platform,yes,경장동,bus_stop,공공데이터포털
35.948353,126.821861,석화,platform,yes,대야면,bus_stop,공공데이터포털
36.016372,126.770506,성덕마을,platform,yes,성산면,bus_stop,공공데이터포털
35.973004,126.571589,하수처리장,platform,yes,소룡동,bus_stop,공공데이터포털
35.9332,126.678519,개사리,platform,yes,개사동,bus_stop,공공데이터포털
35.946734,126.576415,한성산업삼거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.905851,126.705838,가산마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.92461,126.708256,광월,platform,yes,옥구읍,bus_stop,공공데이터포털
35.98357,126.74147,구암세풍아파트,platform,yes,구암동,bus_stop,공공데이터포털
35.939656,126.772439,망동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.945399,126.563173,거산빌딩삼거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.903852,126.670873,신어은,platform,yes,옥구읍,bus_stop,공공데이터포털
