위도,경도,ref,name,operator,source,source:date,public_transport,bus,highway
34.897816,128.458045,3059,적촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.900479,128.454281,3060,내포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.901815,128.454271,3061,내포,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.894248,128.458934,3063,원평초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.894154,128.458946,3064,원평초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.89428,128.456847,3065,적촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.894238,128.456943,3066,적촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.890778,128.454525,3067,원평마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.884546,128.451185,3068,삼화삼거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.874969,128.447795,3069,오촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.874675,128.448438,3070,오촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.870709,128.445858,3071,동남전원맨션,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.869437,128.444753,3072,미진이지비아2차,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.86945,128.444898,3073,용남초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.86742,128.442661,3074,용남면사무소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.867298,128.442341,3075,용남면사무소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.864696,128.441215,3076,청구아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.864463,128.440989,3077,청구아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857355,128.439264,1507,미늘고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.860036,128.43305,1508,대성암,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.864099,128.426123,1509,말구리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.864484,128.425179,1510,말구리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.869318,128.416074,5092,원문마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857274,128.426692,1401,진우마리나,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857291,128.427523,1402,진우데파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857412,128.429573,1511,통영축협,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857522,128.429649,1512,무전새마을금고,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.856948,128.432007,1513,동진정비,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.855875,128.435354,1514,무전골프장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.856639,128.440768,1515,미늘고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.858036,128.441365,3078,미늘고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857385,128.43289,1516,무전동주민센터,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857699,128.432888,1517,무전동주민센터,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.859416,128.431807,1518,통영시보건소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.85977,128.431244,1519,통영시보건소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.859033,128.430764,1520,아울렛줌,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.859024,128.43087,1521,수아지오,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857567,128.424727,1403,KT&G,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857986,128.422832,1404,광우화목아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857855,128.422829,1405,광우화목아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.860301,128.422892,1522,한진로즈힐,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.860512,128.422909,1523,한진로즈힐,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.860155,128.426784,1524,디지털프라자,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.859908,128.427019,1525,외환은행,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.855875,128.428549,1406,북신시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.855318,128.428779,1407,북신시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.853317,128.429044,1408,북신오거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.852537,128.428661,1409,공설운동장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.851002,128.427489,1410,유영초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.851035,128.427306,1411,유영초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.849104,128.425785,1203,토성고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.848731,128.425258,1204,토성고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.846432,128.423309,1205,세병관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.847182,128.419472,1206,충렬사주차장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.845586,128.423601,1207,중앙시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.844978,128.423532,1208,중앙시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.842857,128.42252,1209,문화마당,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.842462,128.422227,1210,문화마당,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.841966,128.419228,1107,서호시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.841489,128.4195,1109,서호시장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.839481,128.415674,1010,만복아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.83919,128.415146,1011,만복아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.838375,128.412501,1012,윤이상기념관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.839578,128.411814,1013,통영여자고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.839531,128.411794,1014,통영여자고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.840992,128.411161,1015,통영여자중학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.841112,128.410863,1016,통영여자중학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.844424,128.408985,1017,도리골,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.844195,128.409123,1018,도리골,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.837165,128.412736,1019,두룡초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.832965,128.407467,1701,미수해안로,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.830768,128.406189,1702,미수동주민센터,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.83023,128.406236,1703,미수동주민센터,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826094,128.40257,1704,경남아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82636,128.403011,1705,태영빌라앞,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825565,128.402131,1706,경남아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824012,128.400366,1707,대우상가아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.823928,128.400097,1708,대우상가아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.822875,128.398155,1709,미수교회,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.822916,128.397981,1710,유성타워앞,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82217,128.396394,1711,미수휴먼시아,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.822275,128.396348,1712,미수휴먼시아,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.819589,128.39205,2001,세포고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.817486,128.390925,2002,세포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.817311,128.390962,2003,세포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.813511,128.387802,2004,철둑입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.819406,128.381711,2005,벌포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.819422,128.381611,2006,벌포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82526,128.380328,2007,소양마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825201,128.380251,2008,소양마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826441,128.375225,2009,양화마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826364,128.375154,2010,양화마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82904,128.372172,2011,경포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829019,128.372081,2012,경포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831715,128.363289,2013,향촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831642,128.363234,2014,향촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833406,128.355225,2015,다시몰마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833415,128.355311,2016,다시몰마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.834257,128.348448,2017,풍화리해란,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.834196,128.348475,2018,풍화리해란,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831294,128.344264,2019,해란마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831364,128.344273,2020,해란마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.834452,128.342074,2021,함박마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.834428,128.341999,2022,함박마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.837376,128.341746,2023,함박마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827863,128.340399,2024,명지마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827827,128.340425,2025,명지마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826095,128.339175,2026,수산자원연구소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826114,128.3391,2027,수산자원연구소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.823367,128.342068,2029,묏골마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824164,128.343581,2030,묏골,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825472,128.345619,2031,수월마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82548,128.346285,2032,수월마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825076,128.352527,2033,상장마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825107,128.352642,2034,상장마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824344,128.354769,2035,상장마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826083,128.357598,2036,모상마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826149,128.357553,2037,모상마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826318,128.359025,2038,풍화초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826378,128.35908,2039,풍화초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.822261,128.361089,2040,남촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.821004,128.363969,2041,남촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.820224,128.364724,2042,남촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.817595,128.373122,2043,장촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.817272,128.37386,2044,장촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.809306,128.383013,2045,궁항마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.813305,128.387638,2047,철둑입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.813442,128.387615,2048,철둑,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.809658,128.387275,2049,새길입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.809283,128.387367,2050,새길입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.806246,128.38703,2051,남전마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.80619,128.386914,2052,남전마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.803599,128.387396,2053,산양읍사무소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.803311,128.387568,2054,산양읍사무소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.8011,128.390499,2056,산양초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.801205,128.390698,2057,산양초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.801922,128.392861,2058,산양중학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.801844,128.392875,2059,산양중학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.803076,128.395798,2060,산양우체국,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.803276,128.396068,2061,산양우체국,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.802003,128.403972,2062,박경리기념관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.802133,128.40392,2063,박경리기념관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.801488,128.408786,2064,상촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.797581,128.413556,2065,신봉마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.810269,128.403833,2066,금평,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.800984,128.387858,2068,산양농협,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.798856,128.386481,2069,삼덕사입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.798765,128.386547,2070,삼덕사입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.797794,128.385127,2071,원항고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.79748,128.38446,2072,원항마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.794566,128.383735,2073,삼덕항,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.794896,128.383356,2075,당포승선장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.797181,128.383435,2076,원항마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.790014,128.38943,2077,중화마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.789953,128.389336,2078,중화마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.769855,128.40148,2080,달아공원,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.770011,128.401449,2081,달아공원,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.768384,128.407024,2082,달아마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.768504,128.406988,2083,달아마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.765347,128.42169,2118,척포,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.782105,128.41378,2085,봉전마을고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.782184,128.413948,2086,봉전마을고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.78446,128.415633,2087,봉전마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.786575,128.420592,2088,봉전마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.786526,128.420747,2089,화양초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.782772,128.4323,2090,답하마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.792362,128.419302,2091,신봉종점,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.794139,128.416776,2092,남촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.79523,128.417095,2093,신봉마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.795333,128.417073,2094,신봉마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.793813,128.429472,2095,남동해수산연구소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.796454,128.430342,2096,미래사입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.796577,128.430057,2097,미래사입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.802274,128.430904,2099,일운마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.80235,128.430793,2100,일운마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.816284,128.435912,2101,군부대입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.816386,128.435973,2102,군부대입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.819675,128.436877,2103,공설해수욕장,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.822165,128.439726,2104,수륙마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824605,128.43694,1901,도남동종점,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824532,128.436851,1902,도남동,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825162,128.433606,1903,남포초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825056,128.433542,1904,남포초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82605,128.432575,1905,통영전통공예관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82678,128.43269,1906,통영전통공예관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827703,128.432737,1907,유람선터미널,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827821,128.432418,1908,유람선터미널,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827692,128.430511,1909,발개대로,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827913,128.430966,1910,발개대로,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825756,128.425276,1911,케이블카하부역사,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825649,128.425425,1912,케이블카하부역사,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82621,128.421205,1913,도남주공아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826353,128.421081,1914,도남주공아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.828245,128.421064,1915,한려초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826983,128.420611,1916,도남사회복지관,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825299,128.415476,1801,천우아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.825168,128.415551,1802,천우아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.824003,128.415187,1803,봉평주공아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.823464,128.415176,1804,봉평주공아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.821867,128.414573,1805,용화사,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826812,128.415914,1806,용화사거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.828761,128.41505,1807,통영중학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.832236,128.414381,1809,종우아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.83346,128.410954,1714,대영유토피아,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833204,128.411679,1715,대영유토피아,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831148,128.415055,1810,봉평농협,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.830892,128.417368,1811,통영고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.830985,128.417429,1812,통영고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829797,128.420606,1813,동양유전입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829897,128.420924,1814,동양유전입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829549,128.423561,1917,도봉새마을금고,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829354,128.424051,1918,도봉새마을금고,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829296,128.425075,1919,신아SB조선소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.829125,128.425451,1920,신아SB조선소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.828412,128.429958,1923,발개삼거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.828225,128.430404,1924,발개삼거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.827556,128.415752,1815,용화사거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.869286,128.416593,1526,원문고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.852579,128.429888,1413,북문탕,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.852567,128.430266,1414,북문탕,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.853795,128.42538,1415,충무고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.847401,128.419505,1110,충렬사,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.845493,128.416055,1111,충렬아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.841901,128.41478,1020,만유빌라,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.841838,128.414428,1021,약수암,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.840517,128.413541,1022,도천아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.839111,128.41232,1023,통영여자고등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.837944,128.410542,1024,두룡초등학교후문,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.837531,128.40981,1025,충무교입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833399,128.409437,1716,진남초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833002,128.40952,1717,진남초등학교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831621,128.413488,1816,봉평오거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.831462,128.413551,1817,봉평오거리,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.828739,128.406282,1718,현대아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82909,128.406183,1719,현대아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.835115,128.394017,1626,국치마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857795,128.428425,1527,청솔약국,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857778,128.4287,1528,통영고려병원,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.857909,128.430864,1529,무전종점,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.793855,128.429352,2105,남동해수산연구소,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.833598,128.409248,1720,충무교,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.777109,128.397091,2106,연명마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.81584,128.379495,2107,다랑골,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.791895,128.385247,2108,중화마을고개,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.877856,128.465378,3080,연기마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.792448,128.419409,2109,신봉종점,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.960395,128.409408,5094,무량촌입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.839764,128.417799,1026,통영농협,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.858794,128.449394,3081,상삼마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.885261,128.402247,5095,홀리마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.818659,128.366911,2110,장월마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.936554,128.351829,4060,평촌마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
