위도,경도,ref,name,name:ko,highway,public_transport
35.21905592,128.1007609,38008,경남자동차고등학교,경남자동차고등학교,bus_stop,platform
35.21877773,128.1008752,38007,경남자동차고등학교,경남자동차고등학교,bus_stop,platform
35.158458,128.1176408,48018,경남정보고등학교,경남정보고등학교,bus_stop,platform
35.15860075,128.1177992,48017,경남정보고등학교,경남정보고등학교,bus_stop,platform
35.15175144,128.1044682,47004,경상국립대학교가좌캠퍼스정문,경상국립대학교가좌캠퍼스정문,bus_stop,platform
35.15268208,128.1056989,47005,경상국립대학교가좌캠퍼스정문,경상국립대학교가좌캠퍼스정문,bus_stop,platform
35.15542013,128.1073876,47008,경상국립대학교가좌캠퍼스후문,경상국립대학교가좌캠퍼스후문,bus_stop,platform
35.15522042,128.1070501,47007,경상국립대학교가좌캠퍼스후문,경상국립대학교가좌캠퍼스후문,bus_stop,platform
35.1759482,128.0968863,19015,경상국립대학교병원,경상국립대학교병원,bus_stop,platform
35.17549277,128.0964192,19014,경상국립대학교병원,경상국립대학교병원,bus_stop,platform
35.17888532,128.0967611,20009,경상국립대학교칠암캠퍼스정문,경상국립대학교칠암캠퍼스정문,bus_stop,platform
35.17908032,128.0966265,20010,경상국립대학교칠암캠퍼스정문,경상국립대학교칠암캠퍼스정문,bus_stop,platform
35.16274335,128.2971615,7001,경상남도수목원,경상남도수목원,bus_stop,platform
35.16302874,128.2970234,7002,경상남도수목원,경상남도수목원,bus_stop,platform
35.16380735,128.2950108,7047,경상남도수목원주차장,경상남도수목원주차장,bus_stop,platform
35.16384783,128.2952282,7048,경상남도수목원주차장,경상남도수목원주차장,bus_stop,platform
35.16428937,128.0397112,46040,경해여자고등학교,경해여자고등학교,bus_stop,platform
35.16642882,128.0432285,46047,경해여자중학교,경해여자중학교,bus_stop,platform
35.16647269,128.0433912,46048,경해여자중학교,경해여자중학교,bus_stop,platform
35.13496146,128.163007,1098,계리,계리,bus_stop,platform
35.26707609,128.0441493,14084,계원,계원,bus_stop,platform
35.26714067,128.0442381,14114,계원,계원,bus_stop,platform
35.27327553,128.0432727,14115,계원리저수지,계원리저수지,bus_stop,platform
35.27314346,128.0431721,14086,계원저수지,계원저수지,bus_stop,platform
35.27042544,128.0435054,14049,계원회관,계원회관,bus_stop,platform
35.27022545,128.0437034,14048,계원회관,계원회관,bus_stop,platform
35.16419685,128.1603155,1003,고려맨션,고려맨션,bus_stop,platform
35.16442272,128.1604943,1004,고려맨션,고려맨션,bus_stop,platform
35.13788147,128.1386727,3042,고미사거리,고미사거리,bus_stop,platform
35.13792134,128.1385059,3043,고미사거리,고미사거리,bus_stop,platform
35.17895199,128.0933754,20008,고속버스터미널,고속버스터미널,bus_stop,platform
35.17876462,128.0936638,20007,고속버스터미널,고속버스터미널,bus_stop,platform
35.14101466,127.9968854,15020,고월,고월,bus_stop,platform
35.14079176,127.9971378,15019,고월,고월,bus_stop,platform
35.30427515,128.1654291,10032,곡정,곡정,bus_stop,platform
35.30428756,128.1653111,10033,곡정,곡정,bus_stop,platform
35.22594066,128.1258725,12125,곤충자원산업화지원센터,곤충자원산업화지원센터,bus_stop,platform
35.22610357,128.1258006,12126,곤충자원산업화지원센터,곤충자원산업화지원센터,bus_stop,platform
35.18491162,128.1505537,11020,공군교육사령부정문,공군교육사령부정문,bus_stop,platform
35.18481027,128.1507856,11019,공군교육사령부정문,공군교육사령부정문,bus_stop,platform
35.20665106,128.1502893,1109,공군교육사령부후문,공군교육사령부후문,bus_stop,platform
35.20501269,128.1498434,11037,공군교육사령부후문,공군교육사령부후문,bus_stop,platform
35.18000207,128.1163384,35012,공단광장,공단광장,bus_stop,platform
35.17975856,128.115133,35011,공단광장,공단광장,bus_stop,platform
35.18444766,128.1200056,36023,공단시장,공단시장,bus_stop,platform
35.18429507,128.1201819,35041,공단시장,공단시장,bus_stop,platform
35.15403432,128.0852206,2087,공영차고지,공영차고지,bus_stop,platform
35.15392248,128.0851285,2088,공영차고지,공영차고지,bus_stop,platform
35.25093925,128.1451793,10004,관동,관동,bus_stop,platform
35.25093578,128.1453084,10003,관동,관동,bus_stop,platform
35.23221541,128.1654382,11063,관방,관방,bus_stop,platform
35.23195845,128.1654483,11036,관방,관방,bus_stop,platform
35.22902953,128.1639203,11044,관방,관방,bus_stop,platform
35.22563367,128.162167,11045,관방1,관방1,bus_stop,platform
35.25018173,128.0381755,14120,관지,관지,bus_stop,platform
35.24999163,128.038272,14121,관지,관지,bus_stop,platform
35.25092207,128.0418628,14082,관지,관지,bus_stop,platform
35.25085519,128.0417795,14112,관지,관지,bus_stop,platform
35.253601,128.040573,14044,관지소류지,관지소류지,bus_stop,platform
35.25383076,128.0405815,14045,관지소류지,관지소류지,bus_stop,platform
35.15918755,127.9571962,16033,광명,광명,bus_stop,platform
35.15916801,127.9571027,16032,광명,광명,bus_stop,platform
35.27264323,128.1672287,10021,광석,광석,bus_stop,platform
35.27262634,128.1671104,10022,광석,광석,bus_stop,platform
35.26681664,128.1686095,10086,광석삼거리,광석삼거리,bus_stop,platform
35.26677927,128.1685128,10085,광석삼거리,광석삼거리,bus_stop,platform
35.1698859,128.2170639,5030,교동,교동,bus_stop,platform
35.12199975,128.0945113,3074,구)예하초등학교,구)예하초등학교,bus_stop,platform
35.18820977,128.1222832,36012,구.35번종점,구.35번종점,bus_stop,platform
35.1882541,128.1221191,36011,구.35번종점,구.35번종점,bus_stop,platform
35.14592412,128.2108639,1052,구.갈촌역,구.갈촌역,bus_stop,platform
35.14575941,128.2111111,1053,구.갈촌역,구.갈촌역,bus_stop,platform
35.21082683,128.1020281,38004,구.대신주유소,구.대신주유소,bus_stop,platform
35.21064555,128.1021409,38003,구.대신주유소,구.대신주유소,bus_stop,platform
35.24894831,128.1256329,12131,구.덕오초등학교,구.덕오초등학교,bus_stop,platform
35.24864824,128.1264006,12130,구.덕오초등학교,구.덕오초등학교,bus_stop,platform
35.17576702,128.0879951,19002,구.망경주유소,구.망경주유소,bus_stop,platform
35.17565719,128.0879305,19001,구.망경주유소,구.망경주유소,bus_stop,platform
35.16506895,128.1617163,1057,구.문산역/문산행복주택,구.문산역/문산행복주택,bus_stop,platform
35.1651465,128.1616186,1058,구.문산역/문산행복주택,구.문산역/문산행복주택,bus_stop,platform
35.17937083,128.1023525,35002,구.법원,구.법원,bus_stop,platform
35.17920027,128.1027728,35001,구.법원,구.법원,bus_stop,platform
35.19424168,128.0892213,32004,구.부산교통사거리,구.부산교통사거리,bus_stop,platform
35.19406638,128.0889198,32003,구.부산교통사거리,구.부산교통사거리,bus_stop,platform
35.17649793,128.117841,37030,구.삼삼주유소,구.삼삼주유소,bus_stop,platform
35.17651393,128.1175723,37029,구.삼삼주유소,구.삼삼주유소,bus_stop,platform
35.12197568,128.0941575,3075,구.예하초등학교,구.예하초등학교,bus_stop,platform
35.18691984,128.0860743,17003,구.제일예식장,구.제일예식장,bus_stop,platform
35.18699247,128.0862674,17004,구.제일예식장,구.제일예식장,bus_stop,platform
35.1750559,128.0906503,19004,구.철길건널목교차로,구.철길건널목교차로,bus_stop,platform
35.17526555,128.0896377,19003,구.철길건널목교차로,구.철길건널목교차로,bus_stop,platform
35.20907308,128.1231934,39024,구.초전주유소,구.초전주유소,bus_stop,platform
35.20924148,128.1235005,39023,구.초전주유소,구.초전주유소,bus_stop,platform
35.17061066,128.1182569,37026,구.한일병원,구.한일병원,bus_stop,platform
35.17091331,128.1179567,37025,구.한일병원,구.한일병원,bus_stop,platform
35.17131039,128.1188787,37019,구.한일병원앞,구.한일병원앞,bus_stop,platform
35.17137841,128.1185887,37020,구.한일병원앞,구.한일병원앞,bus_stop,platform
35.21734926,128.2524661,9006,구계,구계,bus_stop,platform
35.21706102,128.2526676,9005,구계,구계,bus_stop,platform
35.1705839,128.2838951,6009,구리/반성시장,구리/반성시장,bus_stop,platform
35.17042176,128.2845237,6010,구리/반성시장,구리/반성시장,bus_stop,platform
35.28523864,128.0329508,14052,구배골,구배골,bus_stop,platform
35.28525399,128.0330806,14053,구배골,구배골,bus_stop,platform
35.22672826,127.8949366,16098,구사,구사,bus_stop,platform
35.22677947,127.8950195,16099,구사,구사,bus_stop,platform
35.23117632,127.8952298,16080,구사1,구사1,bus_stop,platform
35.23102148,127.895143,16079,구사1,구사1,bus_stop,platform
35.14792299,128.0326967,2095,구시골,구시골,bus_stop,platform
35.1479492,128.032793,2096,구시골,구시골,bus_stop,platform
35.21299073,128.1314977,11001,구암,구암,bus_stop,platform
35.21266076,128.1311225,11002,구암,구암,bus_stop,platform
35.23003521,128.2619647,9033,구절,구절,bus_stop,platform
35.23036397,128.2615524,9032,구절,구절,bus_stop,platform
35.16143987,128.2269858,5013,구천,구천,bus_stop,platform
35.16133837,128.2269957,5044,구천,구천,bus_stop,platform
35.21660434,127.9151191,16025,구태,구태,bus_stop,platform
35.2166895,127.9151804,16026,구태,구태,bus_stop,platform
35.18278522,128.062183,42034,국제아파트,국제아파트,bus_stop,platform
35.18217641,128.0632592,42033,국제아파트,국제아파트,bus_stop,platform
35.17078331,128.1991557,1066,그린빌라,그린빌라,bus_stop,platform
35.09198835,128.1871585,4067,금곡농협,금곡농협,bus_stop,platform
35.09497086,128.1874704,4037,금곡면사무소,금곡면사무소,bus_stop,platform
35.09484359,128.1873507,4038,금곡면사무소,금곡면사무소,bus_stop,platform
35.0906468,128.1870157,4039,금곡사거리,금곡사거리,bus_stop,platform
35.09069326,128.1868738,4040,금곡사거리,금곡사거리,bus_stop,platform
35.09051958,128.1879924,4077,금곡종점,금곡종점,bus_stop,platform
35.0906816,128.1885239,4047,금곡종점,금곡종점,bus_stop,platform
35.10339007,128.1834468,4035,금곡중학교,금곡중학교,bus_stop,platform
35.10338664,128.1835674,4036,금곡중학교,금곡중학교,bus_stop,platform
35.20159976,127.9316608,16042,금동,금동,bus_stop,platform
35.20123026,127.9316566,16043,금동,금동,bus_stop,platform
35.21473624,128.1457111,11005,금산농협,금산농협,bus_stop,platform
35.21465392,128.1456002,11006,금산농협,금산농협,bus_stop,platform
35.18370504,128.1525427,11074,금산농협갈전지점,금산농협갈전지점,bus_stop,platform
35.18365317,128.1523114,11075,금산농협갈전지점,금산농협갈전지점,bus_stop,platform
35.21257439,128.1498567,11008,금산면사무소/금산흥한아파트,금산면사무소/금산흥한아파트,bus_stop,platform
35.21281265,128.1496816,11007,금산면사무소/금산흥한아파트,금산면사무소/금산흥한아파트,bus_stop,platform
35.21598704,128.1468737,11051,금산아이파크/금산흥한아파트,금산아이파크/금산흥한아파트,bus_stop,platform
35.21598257,128.146632,11029,금산아이파크/금산흥한아파트,금산아이파크/금산흥한아파트,bus_stop,platform
35.21772265,128.1479963,11030,금산우체국/금산푸르지오2단지,금산우체국/금산푸르지오2단지,bus_stop,platform
35.21765979,128.1482096,11031,금산우체국/금산푸르지오2단지,금산우체국/금산푸르지오2단지,bus_stop,platform
35.21404402,128.1390764,11003,금산진흥루벤스아파트,금산진흥루벤스아파트,bus_stop,platform
35.21389266,128.1391182,11004,금산진흥루벤스아파트,금산진흥루벤스아파트,bus_stop,platform
35.14345312,127.9729968,15014,금성,금성,bus_stop,platform
35.14341393,127.9731061,15013,금성,금성,bus_stop,platform
35.19855645,128.116455,39006,금성초등학교,금성초등학교,bus_stop,platform
35.14556448,128.268044,7058,금야,금야,bus_stop,platform
